xji,yji,thetaji,vj,wj,trueXji,trueYji,trueThetaji
-0.0427527,-2.05613,6.21862,0.3,0.05,-0.0448762,-2.04669,6.21669
-0.0430855,-2.05636,6.21812,0.3,0.05,-0.0446926,-2.0482,6.2162
-0.0434606,-2.05685,6.21762,0.3,0.05,-0.0443987,-2.04895,6.21597
-0.0438518,-2.05755,6.21712,0.3,0.05,-0.0450086,-2.05043,6.21534
-0.044316,-2.05882,6.21662,0.3,0.05,-0.0447583,-2.0512,6.21539
-0.0445251,-2.06021,6.21612,0.3,0.05,-0.0456874,-2.05271,6.21464
-0.0447048,-2.06209,6.21562,0.3,0.05,-0.0469834,-2.05344,6.21376
-0.0450789,-2.06349,6.21512,0.3,0.05,-0.0480264,-2.05498,6.21263
-0.0458928,-2.06451,6.21462,0.3,0.05,-0.04833,-2.05572,6.21222
-0.0467133,-2.06495,6.21412,0.3,0.05,-0.0489682,-2.05732,6.21181
-0.0476258,-2.06543,6.21362,0.3,0.05,-0.0491836,-2.0581,6.21153
-0.0482498,-2.06575,6.21312,0.3,0.05,-0.0490381,-2.0597,6.21114
-0.0486744,-2.0666,6.21262,0.3,0.05,-0.0492054,-2.06047,6.21077
-0.0493367,-2.06701,6.21212,0.3,0.05,-0.0364051,-2.06305,6.21323
-0.049972,-2.06798,6.21162,0.3,0.05,-0.050123,-2.06454,6.20957
-0.0514542,-2.06969,6.21062,0.3,0.05,-0.0526615,-2.06692,6.20758
-0.0530852,-2.071,6.20961,0.3,0.05,-0.0537364,-2.06942,6.20658
-0.0545734,-2.07239,6.20861,0.3,0.05,-0.0540177,-2.07028,6.2064
-0.0559037,-2.07256,6.20811,0.3,0.05,-0.0538971,-2.07196,6.20611
-0.0571197,-2.07296,6.20761,0.3,0.05,-0.0537377,-2.07283,6.20579
-0.0581003,-2.07363,6.20711,0.3,0.05,-0.0545855,-2.07452,6.20501
-0.0589039,-2.07289,6.2066,0.3,0.05,-0.0548047,-2.07537,6.20469
-0.0599095,-2.07173,6.2061,0.3,0.05,-0.0553052,-2.07713,6.20444
-0.0606406,-2.07173,6.2056,0.3,0.05,-0.0555757,-2.07799,6.20417
-0.0611496,-2.07212,6.20508,0.3,0.05,-0.0569696,-2.07971,6.20299
-0.0617972,-2.07291,6.20459,0.3,0.05,-0.0590637,-2.0823,6.20134
-0.0632859,-2.0759,6.20359,0.3,0.05,-0.0589219,-2.08503,6.20118
-0.0642563,-2.07849,6.20258,0.3,0.05,-0.060211,-2.0877,6.19997
-0.0652423,-2.08113,6.20158,0.3,0.05,-0.0610972,-2.09043,6.19931
-0.0660718,-2.08444,6.20058,0.3,0.05,-0.0621511,-2.0932,6.19829
-0.0671225,-2.08753,6.19957,0.3,0.05,-0.0483528,-2.09617,6.20047
-0.0678042,-2.08942,6.19905,0.3,0.05,-0.0653193,-2.09687,6.19602
-0.0682759,-2.09113,6.19857,0.3,0.05,-0.0653289,-2.09878,6.19607
-0.0694535,-2.09344,6.19756,0.3,0.05,-0.0656997,-2.09971,6.19567
-0.0703285,-2.09441,6.19705,0.3,0.05,-0.066429,-2.10161,6.19495
-0.0713686,-2.09574,6.19656,0.3,0.05,-0.0667829,-2.10256,6.19461
-0.0727561,-2.09684,6.19606,0.3,0.05,-0.067498,-2.10449,6.19397
-0.0742209,-2.09744,6.19555,0.3,0.05,-0.0678759,-2.10544,6.19398
-0.0758191,-2.0986,6.19505,0.3,0.05,-0.068656,-2.10737,6.19323
-0.0771738,-2.10004,6.19455,0.3,0.05,-0.042852,-2.11063,6.19878
-0.0786627,-2.10113,6.19404,0.3,0.05,-0.0718217,-2.11121,6.19109
-0.0802063,-2.10212,6.19354,0.3,0.05,-0.0718684,-2.11324,6.19114
-0.0822416,-2.10459,6.19254,0.3,0.05,-0.0718787,-2.11419,6.1909
-0.0836743,-2.10601,6.19203,0.3,0.05,-0.0735937,-2.11716,6.18967
-0.085738,-2.10783,6.19152,0.3,0.05,-0.0613219,-2.12037,6.19201
-0.0882163,-2.1107,6.19053,0.3,0.05,-0.0758058,-2.12225,6.18824
-0.0907547,-2.11348,6.18952,0.3,0.05,-0.0762384,-2.12319,6.18793
-0.0921692,-2.11528,6.18902,0.3,0.05,-0.0786668,-2.1262,6.18638
-0.0934886,-2.11685,6.18852,0.3,0.05,-0.0792179,-2.12928,6.18609
-0.0952,-2.11935,6.18751,0.3,0.05,-0.0802627,-2.13137,6.18524
-0.0974585,-2.12258,6.1865,0.3,0.05,-0.0817557,-2.13446,6.18421
-0.0993009,-2.12612,6.18551,0.3,0.05,-0.0822491,-2.13549,6.18388
-0.100579,-2.12845,6.18501,0.3,0.05,-0.0833058,-2.13762,6.18342
-0.101976,-2.13075,6.1845,0.3,0.05,-0.084851,-2.14078,6.18232
-0.103901,-2.13464,6.18349,0.3,0.05,-0.0867548,-2.14395,6.18111
-0.105672,-2.13831,6.1825,0.3,0.05,-0.0869013,-2.14502,6.18099
-0.106725,-2.14019,6.182,0.3,0.05,-0.0885069,-2.14712,6.18014
-0.107607,-2.14172,6.1815,0.3,0.05,-0.0620774,-2.1509,6.18591
-0.108597,-2.14342,6.18099,0.3,0.05,-0.0904248,-2.15146,6.17884
-0.109631,-2.14483,6.18048,0.3,0.05,-0.0919888,-2.1536,6.17822
-0.111458,-2.14767,6.17949,0.3,0.05,-0.0926007,-2.15471,6.17782
-0.112503,-2.14944,6.17899,0.3,0.05,-0.0937031,-2.15691,6.17722
-0.113197,-2.15129,6.17848,0.3,0.05,-0.0948106,-2.16023,6.17647
-0.114691,-2.15424,6.17749,0.3,0.05,-0.0961872,-2.16126,6.17576
-0.115156,-2.1557,6.17699,0.3,0.05,-0.0981588,-2.16458,6.1748
-0.115834,-2.15756,6.17649,0.3,0.05,-0.0995087,-2.16685,6.17409
-0.117373,-2.16005,6.17547,0.3,0.05,-0.100138,-2.16792,6.17376
-0.117646,-2.16096,6.17498,0.3,0.05,-0.0883826,-2.1716,6.17601
-0.11808,-2.16215,6.17448,0.3,0.05,-0.103387,-2.17359,6.17217
-0.119383,-2.16473,6.17348,0.3,0.05,-0.103629,-2.17703,6.17196
-0.120677,-2.16723,6.17247,0.3,0.05,-0.104628,-2.17813,6.17145
-0.120978,-2.16824,6.17197,0.3,0.05,-0.0939125,-2.18187,6.17332
-0.121686,-2.16992,6.17147,0.3,0.05,-0.109229,-2.18383,6.1693
-0.123489,-2.17361,6.17047,0.3,0.05,-0.109961,-2.18497,6.16895
-0.124838,-2.17633,6.16997,0.3,0.05,-0.111439,-2.18728,6.16822
-0.126287,-2.17941,6.16946,0.3,0.05,-0.0852144,-2.19143,6.17404
-0.12761,-2.18222,6.16895,0.3,0.05,-0.113864,-2.19189,6.16715
-0.128817,-2.18478,6.16846,0.3,0.05,-0.101175,-2.19579,6.17003
-0.130901,-2.18828,6.16746,0.3,0.05,-0.117085,-2.19774,6.16541
-0.132863,-2.19172,6.16646,0.3,0.05,-0.0918207,-2.20194,6.17126
-0.134005,-2.19444,6.16596,0.3,0.05,-0.120433,-2.2024,6.16426
-0.135254,-2.19675,6.16546,0.3,0.05,-0.12292,-2.20597,6.1631
-0.137651,-2.20079,6.16445,0.3,0.05,-0.124516,-2.20835,6.16246
-0.139963,-2.20487,6.16345,0.3,0.05,-0.124791,-2.20952,6.16236
-0.140902,-2.20714,6.16295,0.3,0.05,-0.124855,-2.21199,6.1624
-0.141972,-2.2089,6.16245,0.3,0.05,-0.127164,-2.21556,6.16123
-0.144448,-2.2129,6.16145,0.3,0.05,-0.102327,-2.21992,6.16663
