xji,yji,thetaji,vj,wj,trueXji,trueYji,trueThetaji
-0.0242963,-2.3005,6.39807,0.3,0.05,-0.0448762,-2.04669,6.21669
-0.0259139,-2.29809,6.39757,0.3,0.05,-0.0446926,-2.0482,6.2162
-0.0275104,-2.29567,6.39707,0.3,0.05,-0.0443987,-2.04895,6.21597
-0.0290633,-2.29326,6.39657,0.3,0.05,-0.0450086,-2.05043,6.21534
-0.0306157,-2.29086,6.39607,0.3,0.05,-0.0447583,-2.0512,6.21539
-0.0318801,-2.28846,6.39557,0.3,0.05,-0.0456874,-2.05271,6.21464
-0.0330517,-2.28607,6.39507,0.3,0.05,-0.0469834,-2.05344,6.21376
-0.0343533,-2.28368,6.39457,0.3,0.05,-0.0480264,-2.05498,6.21263
-0.0360111,-2.28128,6.39407,0.3,0.05,-0.04833,-2.05572,6.21222
-0.0376433,-2.27889,6.39357,0.3,0.05,-0.0489682,-2.05732,6.21181
-0.0393187,-2.2765,6.39307,0.3,0.05,-0.0491836,-2.0581,6.21153
-0.040698,-2.27412,6.39257,0.3,0.05,-0.0490381,-2.0597,6.21114
-0.0418473,-2.27174,6.39207,0.3,0.05,-0.0492054,-2.06047,6.21077
-0.0431862,-2.26937,6.39157,0.3,0.05,-0.0364051,-2.06305,6.21323
-0.0444525,-2.267,6.39107,0.3,0.05,-0.050123,-2.06454,6.20957
-0.0475624,-2.26225,6.39007,0.3,0.05,-0.0526615,-2.06692,6.20758
-0.0507405,-2.2575,6.38907,0.3,0.05,-0.0537364,-2.06942,6.20658
-0.0537151,-2.25276,6.38807,0.3,0.05,-0.0540177,-2.07028,6.2064
-0.0554831,-2.25039,6.38757,0.3,0.05,-0.0538971,-2.07196,6.20611
-0.0571191,-2.24802,6.38707,0.3,0.05,-0.0537377,-2.07283,6.20579
-0.0585091,-2.24565,6.38657,0.3,0.05,-0.0545855,-2.07452,6.20501
-0.0597561,-2.2433,6.38607,0.3,0.05,-0.0548047,-2.07537,6.20469
-0.0611934,-2.24094,6.38557,0.3,0.05,-0.0553052,-2.07713,6.20444
-0.0623371,-2.23859,6.38507,0.3,0.05,-0.0555757,-2.07799,6.20417
-0.0632681,-2.23621,6.38456,0.3,0.05,-0.0569696,-2.07971,6.20299
-0.0642605,-2.23392,6.38407,0.3,0.05,-0.0590637,-2.0823,6.20134
-0.0668741,-2.22925,6.38307,0.3,0.05,-0.0589219,-2.08503,6.20118
-0.0689341,-2.22461,6.38207,0.3,0.05,-0.060211,-2.0877,6.19997
