xji,yji,thetaji,vj,wj,trueXji,trueYji,trueThetaji
-0.0697352,-2.07148,6.21256,0.3,0.05,-0.0448762,-2.04669,6.21669
-0.0702101,-2.07186,6.21206,0.3,0.05,-0.0446926,-2.0482,6.2162
-0.0708003,-2.07265,6.21156,0.3,0.05,-0.0443987,-2.04895,6.21597
-0.0714817,-2.07382,6.21106,0.3,0.05,-0.0450086,-2.05043,6.21534
-0.0723179,-2.07571,6.21056,0.3,0.05,-0.0447583,-2.0512,6.21539
-0.0750392,-2.07471,6.21006,0.3,0.05,-0.0456874,-2.05271,6.21464
-0.0777912,-2.07432,6.20956,0.3,0.05,-0.0469834,-2.05344,6.21376
-0.0807877,-2.07356,6.20906,0.3,0.05,-0.0480264,-2.05498,6.21263
-0.0842807,-2.07249,6.20856,0.3,0.05,-0.04833,-2.05572,6.21222
-0.0878417,-2.0709,6.20806,0.3,0.05,-0.0489682,-2.05732,6.21181
-0.0915739,-2.06939,6.20755,0.3,0.05,-0.0491836,-2.0581,6.21153
-0.0951004,-2.06775,6.20705,0.3,0.05,-0.0490381,-2.0597,6.21114
-0.0985315,-2.06665,6.20655,0.3,0.05,-0.0492054,-2.06047,6.21077
-0.103789,-2.0626,6.20604,0.3,0.05,-0.0364051,-2.06305,6.21323
-0.107216,-2.06157,6.20554,0.3,0.05,-0.050123,-2.06454,6.20957
-0.11281,-2.05858,6.20453,0.3,0.05,-0.0526615,-2.06692,6.20758
-0.116544,-2.05856,6.20353,0.3,0.05,-0.0537364,-2.06942,6.20658
-0.120256,-2.05847,6.20252,0.3,0.05,-0.0540177,-2.07028,6.2064
-0.123999,-2.0572,6.20201,0.3,0.05,-0.0538971,-2.07196,6.20611
-0.127775,-2.05601,6.2015,0.3,0.05,-0.0537377,-2.07283,6.20579
-0.131465,-2.05492,6.20099,0.3,0.05,-0.0545855,-2.07452,6.20501
-0.135074,-2.05223,6.20048,0.3,0.05,-0.0548047,-2.07537,6.20469
-0.139022,-2.04892,6.19997,0.3,0.05,-0.0553052,-2.07713,6.20444
-0.142892,-2.04653,6.19946,0.3,0.05,-0.0555757,-2.07799,6.20417
-0.144986,-2.04719,6.19894,0.3,0.05,-0.0569696,-2.07971,6.20299
-0.147432,-2.04802,6.19844,0.3,0.05,-0.0590637,-2.0823,6.20134
-0.148508,-2.05295,6.19743,0.3,0.05,-0.0589219,-2.08503,6.20118
-0.149277,-2.05731,6.19642,0.3,0.05,-0.060211,-2.0877,6.19997
-0.15029,-2.06154,6.19541,0.3,0.05,-0.0610972,-2.09043,6.19931
-0.153135,-2.06284,6.1944,0.3,0.05,-0.0621511,-2.0932,6.19829
-0.156347,-2.06369,6.1934,0.3,0.05,-0.0483528,-2.09617,6.20047
-0.159462,-2.06341,6.19287,0.3,0.05,-0.0653193,-2.09687,6.19602
-0.162549,-2.06272,6.19238,0.3,0.05,-0.0653289,-2.09878,6.19607
-0.166338,-2.06199,6.19137,0.3,0.05,-0.0656997,-2.09971,6.19567
-0.170132,-2.05993,6.19085,0.3,0.05,-0.066429,-2.10161,6.19495
-0.174302,-2.05791,6.19035,0.3,0.05,-0.0667829,-2.10256,6.19461
-0.178991,-2.05527,6.18983,0.3,0.05,-0.067498,-2.10449,6.19397
-0.185364,-2.04956,6.18932,0.3,0.05,-0.0678759,-2.10544,6.19398
-0.190038,-2.04699,6.18881,0.3,0.05,-0.068656,-2.10737,6.19323
-0.194673,-2.04422,6.18829,0.3,0.05,-0.042852,-2.11063,6.19878
-0.197595,-2.0445,6.18778,0.3,0.05,-0.0718217,-2.11121,6.19109
-0.200796,-2.04415,6.18727,0.3,0.05,-0.0718684,-2.11324,6.19114
-0.20264,-2.04777,6.18625,0.3,0.05,-0.0718787,-2.11419,6.1909
-0.204432,-2.0503,6.18574,0.3,0.05,-0.0735937,-2.11716,6.18967
-0.207137,-2.05268,6.18522,0.3,0.05,-0.0613219,-2.12037,6.19201
-0.210233,-2.05516,6.18421,0.3,0.05,-0.0758058,-2.12225,6.18824
-0.213616,-2.05703,6.1832,0.3,0.05,-0.0762384,-2.12319,6.18793
-0.216392,-2.05791,6.18269,0.3,0.05,-0.0786668,-2.1262,6.18638
-0.219291,-2.05805,6.18218,0.3,0.05,-0.0792179,-2.12928,6.18609
-0.222488,-2.05809,6.18116,0.3,0.05,-0.0802627,-2.13137,6.18524
-0.22648,-2.05823,6.18014,0.3,0.05,-0.0817557,-2.13446,6.18421
-0.232033,-2.05515,6.17913,0.3,0.05,-0.0822491,-2.13549,6.18388
-0.235557,-2.05427,6.17862,0.3,0.05,-0.0833058,-2.13762,6.18342
-0.239415,-2.05265,6.1781,0.3,0.05,-0.084851,-2.14078,6.18232
-0.241988,-2.05495,6.17707,0.3,0.05,-0.0867548,-2.14395,6.18111
-0.244626,-2.05632,6.17607,0.3,0.05,-0.0869013,-2.14502,6.18099
-0.245287,-2.05989,6.17555,0.3,0.05,-0.0885069,-2.14712,6.18014
-0.246012,-2.06242,6.17504,0.3,0.05,-0.0620774,-2.1509,6.18591
-0.247105,-2.06437,6.17451,0.3,0.05,-0.0904248,-2.15146,6.17884
-0.248482,-2.06535,6.174,0.3,0.05,-0.0919888,-2.1536,6.17822
-0.248733,-2.07035,6.17299,0.3,0.05,-0.0926007,-2.15471,6.17782
-0.248875,-2.07417,6.17248,0.3,0.05,-0.0937031,-2.15691,6.17722
-0.247468,-2.0811,6.17196,0.3,0.05,-0.0948106,-2.16023,6.17647
