xji,yji,thetaji,vj,wj,trueXji,trueYji,trueThetaji
-0.1073,-2.04354,6.20541,0.3,0.05,-0.0448762,-2.04669,6.21669
-0.107712,-2.0436,6.20491,0.3,0.05,-0.0446926,-2.0482,6.2162
-0.10832,-2.04381,6.20441,0.3,0.05,-0.0443987,-2.04895,6.21597
-0.109098,-2.04411,6.20391,0.3,0.05,-0.0450086,-2.05043,6.21534
-0.110113,-2.04485,6.20341,0.3,0.05,-0.0447583,-2.0512,6.21539
-0.11113,-2.04559,6.2029,0.3,0.05,-0.0456874,-2.05271,6.21464
-0.11228,-2.04669,6.2024,0.3,0.05,-0.0469834,-2.05344,6.21376
-0.113755,-2.04716,6.2019,0.3,0.05,-0.0480264,-2.05498,6.21263
-0.115804,-2.04708,6.2014,0.3,0.05,-0.04833,-2.05572,6.21222
-0.117988,-2.04625,6.2009,0.3,0.05,-0.0489682,-2.05732,6.21181
-0.120413,-2.04527,6.2004,0.3,0.05,-0.0491836,-2.0581,6.21153
-0.122692,-2.04395,6.1999,0.3,0.05,-0.0490381,-2.0597,6.21114
-0.124939,-2.04295,6.1994,0.3,0.05,-0.0492054,-2.06047,6.21077
-0.127172,-2.04194,6.19889,0.3,0.05,-0.0364051,-2.06305,6.21323
-0.12939,-2.04092,6.19839,0.3,0.05,-0.050123,-2.06454,6.20957
-0.131859,-2.04093,6.19739,0.3,0.05,-0.0526615,-2.06692,6.20758
-0.132232,-2.04447,6.19638,0.3,0.05,-0.0537364,-2.06942,6.20658
-0.132683,-2.04788,6.19538,0.3,0.05,-0.0540177,-2.07028,6.2064
-0.133282,-2.04997,6.19488,0.3,0.05,-0.0538971,-2.07196,6.20611
-0.133966,-2.05211,6.19437,0.3,0.05,-0.0537377,-2.07283,6.20579
-0.134611,-2.05434,6.19387,0.3,0.05,-0.0545855,-2.07452,6.20501
-0.135214,-2.05501,6.19337,0.3,0.05,-0.0548047,-2.07537,6.20469
-0.13619,-2.05511,6.19287,0.3,0.05,-0.0553052,-2.07713,6.20444
-0.137116,-2.05622,6.19236,0.3,0.05,-0.0555757,-2.07799,6.20417
-0.13781,-2.05779,6.19185,0.3,0.05,-0.0569696,-2.07971,6.20299
-0.138847,-2.05962,6.19136,0.3,0.05,-0.0590637,-2.0823,6.20134
-0.14029,-2.06262,6.19036,0.3,0.05,-0.0589219,-2.08503,6.20118
-0.141375,-2.06512,6.18936,0.3,0.05,-0.060211,-2.0877,6.19997
-0.142651,-2.06757,6.18835,0.3,0.05,-0.0610972,-2.09043,6.19931
