xji,yji,thetaji,vj,wj,trueXji,trueYji,trueThetaji
-0.0603248,-2.05813,6.21442,0.3,0.05,-0.0448762,-2.04669,6.21669
-0.0607079,-2.05838,6.21392,0.3,0.05,-0.0446926,-2.0482,6.2162
-0.0611657,-2.0589,6.21342,0.3,0.05,-0.0443987,-2.04895,6.21597
-0.0616756,-2.05964,6.21292,0.3,0.05,-0.0450086,-2.05043,6.21534
-0.0622867,-2.06091,6.21242,0.3,0.05,-0.0447583,-2.0512,6.21539
-0.0631686,-2.06176,6.21192,0.3,0.05,-0.0456874,-2.05271,6.21464
-0.0640609,-2.06308,6.21142,0.3,0.05,-0.0469834,-2.05344,6.21376
-0.0651686,-2.06393,6.21092,0.3,0.05,-0.0480264,-2.05498,6.21263
-0.0667083,-2.06442,6.21042,0.3,0.05,-0.04833,-2.05572,6.21222
-0.0682904,-2.06433,6.20992,0.3,0.05,-0.0489682,-2.05732,6.21181
-0.0699961,-2.06426,6.20942,0.3,0.05,-0.0491836,-2.0581,6.21153
-0.0714784,-2.06404,6.20892,0.3,0.05,-0.0490381,-2.0597,6.21114
-0.0728324,-2.06428,6.20842,0.3,0.05,-0.0492054,-2.06047,6.21077
-0.0742656,-2.06438,6.20792,0.3,0.05,-0.0364051,-2.06305,6.21323
-0.0755222,-2.06479,6.20741,0.3,0.05,-0.050123,-2.06454,6.20957
-0.077258,-2.06615,6.20641,0.3,0.05,-0.0526615,-2.06692,6.20758
-0.0786263,-2.06817,6.20541,0.3,0.05,-0.0537364,-2.06942,6.20658
-0.0799342,-2.07025,6.20441,0.3,0.05,-0.0540177,-2.07028,6.2064
-0.0811276,-2.07113,6.20391,0.3,0.05,-0.0538971,-2.07196,6.20611
-0.0822808,-2.07223,6.2034,0.3,0.05,-0.0537377,-2.07283,6.20579
-0.0832872,-2.07357,6.2029,0.3,0.05,-0.0545855,-2.07452,6.20501
-0.0841696,-2.07353,6.2024,0.3,0.05,-0.0548047,-2.07537,6.20469
-0.0852938,-2.07309,6.2019,0.3,0.05,-0.0553052,-2.07713,6.20444
-0.0862665,-2.07363,6.20139,0.3,0.05,-0.0555757,-2.07799,6.20417
-0.0869611,-2.07469,6.20088,0.3,0.05,-0.0569696,-2.07971,6.20299
-0.087839,-2.07614,6.20039,0.3,0.05,-0.0590637,-2.0823,6.20134
-0.0890308,-2.07911,6.19938,0.3,0.05,-0.0589219,-2.08503,6.20118
-0.0898087,-2.08175,6.19838,0.3,0.05,-0.060211,-2.0877,6.19997
-0.0906624,-2.08448,6.19738,0.3,0.05,-0.0610972,-2.09043,6.19931
-0.0916845,-2.08702,6.19638,0.3,0.05,-0.0621511,-2.0932,6.19829
-0.09295,-2.08938,6.19537,0.3,0.05,-0.0483528,-2.09617,6.20047
-0.0938697,-2.0906,6.19485,0.3,0.05,-0.0653193,-2.09687,6.19602
-0.0946426,-2.09166,6.19437,0.3,0.05,-0.0653289,-2.09878,6.19607
-0.0961535,-2.09329,6.19337,0.3,0.05,-0.0656997,-2.09971,6.19567
-0.0973823,-2.09362,6.19285,0.3,0.05,-0.066429,-2.10161,6.19495
-0.098811,-2.09427,6.19236,0.3,0.05,-0.0667829,-2.10256,6.19461
-0.1006,-2.09469,6.19186,0.3,0.05,-0.067498,-2.10449,6.19397
-0.102635,-2.09467,6.19135,0.3,0.05,-0.0678759,-2.10544,6.19398
-0.104331,-2.09529,6.19085,0.3,0.05,-0.068656,-2.10737,6.19323
-0.105872,-2.09616,6.19035,0.3,0.05,-0.042852,-2.11063,6.19878
-0.10728,-2.09727,6.18984,0.3,0.05,-0.0718217,-2.11121,6.19109
-0.108798,-2.09825,6.18934,0.3,0.05,-0.0718684,-2.11324,6.19114
-0.110739,-2.10085,6.18833,0.3,0.05,-0.0718787,-2.11419,6.1909
-0.112162,-2.1024,6.18783,0.3,0.05,-0.0735937,-2.11716,6.18967
-0.114172,-2.10426,6.18732,0.3,0.05,-0.0613219,-2.12037,6.19201
-0.116652,-2.1071,6.18632,0.3,0.05,-0.0758058,-2.12225,6.18824
-0.119247,-2.10981,6.18532,0.3,0.05,-0.0762384,-2.12319,6.18793
-0.120861,-2.11156,6.18482,0.3,0.05,-0.0786668,-2.1262,6.18638
-0.122439,-2.11305,6.18431,0.3,0.05,-0.0792179,-2.12928,6.18609
-0.124457,-2.11538,6.18331,0.3,0.05,-0.0802627,-2.13137,6.18524
-0.127006,-2.1183,6.1823,0.3,0.05,-0.0817557,-2.13446,6.18421
-0.130143,-2.12003,6.1813,0.3,0.05,-0.0822491,-2.13549,6.18388
-0.132444,-2.12073,6.1808,0.3,0.05,-0.0833058,-2.13762,6.18342
-0.134903,-2.12131,6.18029,0.3,0.05,-0.084851,-2.14078,6.18232
-0.13764,-2.12413,6.17928,0.3,0.05,-0.0867548,-2.14395,6.18111
-0.140271,-2.12662,6.17829,0.3,0.05,-0.0869013,-2.14502,6.18099
-0.142035,-2.12808,6.17778,0.3,0.05,-0.0885069,-2.14712,6.18014
-0.143685,-2.12908,6.17728,0.3,0.05,-0.0620774,-2.1509,6.18591
-0.145504,-2.1301,6.17676,0.3,0.05,-0.0904248,-2.15146,6.17884
-0.14742,-2.13072,6.17626,0.3,0.05,-0.0919888,-2.1536,6.17822
-0.149891,-2.13309,6.17527,0.3,0.05,-0.0926007,-2.15471,6.17782
-0.151724,-2.13434,6.17476,0.3,0.05,-0.0937031,-2.15691,6.17722
-0.153396,-2.13598,6.17425,0.3,0.05,-0.0948106,-2.16023,6.17647
-0.155919,-2.13881,6.17325,0.3,0.05,-0.0961872,-2.16126,6.17576
-0.157563,-2.14012,6.17275,0.3,0.05,-0.0981588,-2.16458,6.1748
-0.159497,-2.14166,6.17224,0.3,0.05,-0.0995087,-2.16685,6.17409
-0.162251,-2.14354,6.17123,0.3,0.05,-0.100138,-2.16792,6.17376
-0.163902,-2.14383,6.17073,0.3,0.05,-0.0883826,-2.1716,6.17601
-0.165794,-2.14422,6.17023,0.3,0.05,-0.103387,-2.17359,6.17217
-0.168542,-2.14567,6.16922,0.3,0.05,-0.103629,-2.17703,6.17196
-0.17114,-2.1475,6.16821,0.3,0.05,-0.104628,-2.17813,6.17145
-0.172929,-2.14781,6.16771,0.3,0.05,-0.0939125,-2.18187,6.17332
-0.175194,-2.14853,6.16721,0.3,0.05,-0.109229,-2.18383,6.1693
-0.178442,-2.15047,6.1662,0.3,0.05,-0.109961,-2.18497,6.16895
-0.180469,-2.1518,6.16569,0.3,0.05,-0.111439,-2.18728,6.16822
-0.182827,-2.15251,6.16519,0.3,0.05,-0.0852144,-2.19143,6.17404
-0.184376,-2.15463,6.16467,0.3,0.05,-0.113864,-2.19189,6.16715
-0.185894,-2.15627,6.16417,0.3,0.05,-0.101175,-2.19579,6.17003
-0.187843,-2.16031,6.16317,0.3,0.05,-0.117085,-2.19774,6.16541
-0.189776,-2.16404,6.16216,0.3,0.05,-0.0918207,-2.20194,6.17126
-0.190466,-2.16707,6.16166,0.3,0.05,-0.120433,-2.2024,6.16426
-0.191334,-2.16947,6.16115,0.3,0.05,-0.12292,-2.20597,6.1631
-0.19332,-2.17315,6.16015,0.3,0.05,-0.124516,-2.20835,6.16246
-0.195505,-2.17655,6.15914,0.3,0.05,-0.124791,-2.20952,6.16236
-0.196116,-2.17956,6.15864,0.3,0.05,-0.124855,-2.21199,6.1624
-0.196866,-2.18235,6.15813,0.3,0.05,-0.127164,-2.21556,6.16123
-0.19902,-2.18692,6.15713,0.3,0.05,-0.102327,-2.21992,6.16663
-0.200218,-2.18983,6.15663,0.3,0.05,-0.117745,-2.22073,6.16279
-0.20155,-2.19222,6.15612,0.3,0.05,-0.105165,-2.22353,6.16551
-0.202987,-2.19451,6.15561,0.3,0.05,-0.120867,-2.22429,6.16159
-0.204199,-2.19716,6.15512,0.3,0.05,-0.136189,-2.22635,6.15738
-0.206689,-2.20129,6.15411,0.3,0.05,-0.13647,-2.22759,6.15752
-0.207724,-2.20447,6.15361,0.3,0.05,-0.136695,-2.23007,6.15756
-0.208727,-2.20653,6.15311,0.3,0.05,-0.137463,-2.23132,6.15729
-0.209603,-2.2089,6.15261,0.3,0.05,-0.126,-2.23541,6.15933
-0.210793,-2.2117,6.1521,0.3,0.05,-0.142835,-2.23736,6.15506
-0.213305,-2.21608,6.15111,0.3,0.05,-0.145825,-2.24102,6.15401
-0.215926,-2.21977,6.15011,0.3,0.05,-0.146778,-2.24219,6.15365
-0.217194,-2.22216,6.14961,0.3,0.05,-0.149007,-2.24593,6.15256
-0.218095,-2.22416,6.14911,0.3,0.05,-0.149403,-2.24854,6.15275
-0.219944,-2.2277,6.14811,0.3,0.05,-0.150209,-2.24973,6.1525
-0.220942,-2.22937,6.14761,0.3,0.05,-0.151913,-2.25223,6.15191
-0.221626,-2.23176,6.14711,0.3,0.05,-0.152841,-2.25349,6.15129
-0.222648,-2.23352,6.14661,0.3,0.05,-0.15529,-2.25595,6.15041
-0.223371,-2.23598,6.14611,0.3,0.05,-0.156757,-2.25715,6.15
-0.224498,-2.23775,6.14561,0.3,0.05,-0.159952,-2.26083,6.14896
-0.225445,-2.23991,6.14511,0.3,0.05,-0.16233,-2.26466,6.14782
-0.227575,-2.24383,6.14411,0.3,0.05,-0.163807,-2.26848,6.14775
-0.230121,-2.24734,6.1431,0.3,0.05,-0.166229,-2.27231,6.14671
-0.232735,-2.25064,6.14211,0.3,0.05,-0.169955,-2.27601,6.14551
-0.235371,-2.25418,6.1411,0.3,0.05,-0.172892,-2.27852,6.14462
-0.237987,-2.25784,6.14011,0.3,0.05,-0.174016,-2.27972,6.14428
-0.239326,-2.25998,6.13961,0.3,0.05,-0.176293,-2.28225,6.14321
-0.241007,-2.26169,6.13911,0.3,0.05,-0.176584,-2.28357,6.14316
-0.242521,-2.26378,6.13861,0.3,0.05,-0.177906,-2.28754,6.14309
-0.244124,-2.26609,6.13811,0.3,0.05,-0.180383,-2.29007,6.14245
-0.247115,-2.27048,6.13711,0.3,0.05,-0.181373,-2.29129,6.14201
-0.248658,-2.27306,6.13662,0.3,0.05,-0.184607,-2.29515,6.14079
-0.250096,-2.27614,6.1361,0.3,0.05,-0.187795,-2.29763,6.13993
-0.253822,-2.27952,6.13512,0.3,0.05,-0.18896,-2.29885,6.13961
-0.255909,-2.28177,6.1346,0.3,0.05,-0.191285,-2.30279,6.13864
-0.257953,-2.28373,6.13412,0.3,0.05,-0.192534,-2.30542,6.13843
-0.261464,-2.28802,6.13313,0.3,0.05,-0.193684,-2.30672,6.1383
-0.263296,-2.29034,6.13263,0.3,0.05,-0.195887,-2.30925,6.13776
-0.264643,-2.29238,6.13212,0.3,0.05,-0.196992,-2.31052,6.13742
-0.266062,-2.29407,6.13163,0.3,0.05,-0.199253,-2.3131,6.13647
-0.267493,-2.29527,6.13114,0.3,0.05,-0.200418,-2.31441,6.13611
-0.269135,-2.29699,6.13064,0.3,0.05,-0.204796,-2.31819,6.13499
-0.270462,-2.29943,6.13014,0.3,0.05,-0.207593,-2.32211,6.13402
-0.273611,-2.3029,6.12914,0.3,0.05,-0.209822,-2.32604,6.13353
-0.276421,-2.30727,6.12815,0.3,0.05,-0.212256,-2.32862,6.13311
-0.279357,-2.31097,6.12715,0.3,0.05,-0.215933,-2.33252,6.13182
-0.282496,-2.3143,6.12615,0.3,0.05,-0.21964,-2.33639,6.1308
-0.28607,-2.31678,6.12515,0.3,0.05,-0.220932,-2.33762,6.13064
-0.287595,-2.31811,6.12466,0.3,0.05,-0.223734,-2.34021,6.12975
-0.28925,-2.31916,6.12416,0.3,0.05,-0.224478,-2.34155,6.12947
-0.290727,-2.32064,6.12366,0.3,0.05,-0.212829,-2.34625,6.13218
-0.292376,-2.32257,6.12316,0.3,0.05,-0.229747,-2.34812,6.12841
-0.296141,-2.32626,6.12217,0.3,0.05,-0.231033,-2.34939,6.12813
-0.298117,-2.3281,6.12167,0.3,0.05,-0.23367,-2.35198,6.12713
-0.299997,-2.33019,6.12117,0.3,0.05,-0.234522,-2.35328,6.12689
-0.302003,-2.33215,6.12066,0.3,0.05,-0.237583,-2.35586,6.12609
-0.303658,-2.33354,6.12018,0.3,0.05,-0.238871,-2.3571,6.1258
-0.305433,-2.33481,6.11968,0.3,0.05,-0.241896,-2.3597,6.12519
-0.307128,-2.3364,6.11917,0.3,0.05,-0.242112,-2.36108,6.125
-0.308862,-2.33795,6.11868,0.3,0.05,-0.230059,-2.36589,6.12789
-0.310253,-2.34055,6.11819,0.3,0.05,-0.218452,-2.36923,6.13053
-0.311934,-2.34264,6.11768,0.3,0.05,-0.234663,-2.36973,6.12693
-0.313174,-2.34396,6.11719,0.3,0.05,-0.223058,-2.37304,6.12922
-0.314477,-2.34514,6.11669,0.3,0.05,-0.253298,-2.37283,6.12227
-0.315585,-2.34679,6.1162,0.3,0.05,-0.256053,-2.37538,6.12159
-0.318882,-2.34975,6.1152,0.3,0.05,-0.257428,-2.37666,6.12125
-0.320039,-2.35134,6.1147,0.3,0.05,-0.260118,-2.38069,6.12082
-0.321264,-2.35224,6.11419,0.3,0.05,-0.262154,-2.38335,6.1204
-0.324287,-2.35525,6.1132,0.3,0.05,-0.266549,-2.38716,6.11932
-0.327445,-2.35817,6.11221,0.3,0.05,-0.268021,-2.38842,6.11905
-0.3282,-2.36034,6.11171,0.3,0.05,-0.27251,-2.39226,6.11781
-0.329147,-2.36212,6.11121,0.3,0.05,-0.275535,-2.39487,6.11711
-0.331645,-2.36726,6.11021,0.3,0.05,-0.27694,-2.39611,6.11678
-0.332219,-2.37039,6.10971,0.3,0.05,-0.279712,-2.39871,6.11629
-0.332714,-2.37395,6.1092,0.3,0.05,-0.25338,-2.4045,6.12222
-0.333098,-2.37705,6.10871,0.3,0.05,-0.268586,-2.40503,6.1189
-0.333292,-2.37912,6.10821,0.3,0.05,-0.286607,-2.40662,6.11478
-0.335908,-2.38244,6.10722,0.3,0.05,-0.288168,-2.40787,6.11443
-0.336183,-2.38446,6.10672,0.3,0.05,-0.291379,-2.41042,6.11347
-0.336529,-2.38669,6.10623,0.3,0.05,-0.292997,-2.41172,6.11307
-0.336299,-2.39042,6.10573,0.3,0.05,-0.297709,-2.41554,6.11204
-0.336158,-2.39393,6.10523,0.3,0.05,-0.300519,-2.41806,6.11148
-0.33852,-2.39998,6.10423,0.3,0.05,-0.300128,-2.41966,6.11194
-0.338714,-2.40402,6.10374,0.3,0.05,-0.302353,-2.42231,6.11142
-0.338794,-2.40843,6.10324,0.3,0.05,-0.30414,-2.42349,6.11099
-0.338969,-2.41273,6.10275,0.3,0.05,-0.30744,-2.42607,6.11029
-0.3392,-2.41717,6.10225,0.3,0.05,-0.309042,-2.42728,6.10993
-0.339669,-2.42187,6.10175,0.3,0.05,-0.312031,-2.42987,6.10918
-0.339964,-2.42614,6.10126,0.3,0.05,-0.317463,-2.43357,6.10788
-0.343403,-2.43084,6.10027,0.3,0.05,-0.292745,-2.43942,6.11355
-0.344628,-2.43319,6.09978,0.3,0.05,-0.322102,-2.43886,6.10728
-0.346162,-2.43584,6.09928,0.3,0.05,-0.324139,-2.44159,6.10686
