xji,yji,thetaji,vj,wj,trueXji,trueYji,trueThetaji
-0.123094,-2.0442,6.19659,0.3,0.05,-0.0448762,-2.04669,6.21669
-0.123561,-2.04437,6.19609,0.3,0.05,-0.0446926,-2.0482,6.2162
-0.124263,-2.0447,6.19559,0.3,0.05,-0.0443987,-2.04895,6.21597
-0.125174,-2.04514,6.19509,0.3,0.05,-0.0450086,-2.05043,6.21534
-0.126359,-2.04603,6.19459,0.3,0.05,-0.0447583,-2.0512,6.21539
-0.128268,-2.04577,6.19409,0.3,0.05,-0.0456874,-2.05271,6.21464
-0.130338,-2.04586,6.19359,0.3,0.05,-0.0469834,-2.05344,6.21376
-0.132766,-2.04531,6.19309,0.3,0.05,-0.0480264,-2.05498,6.21263
-0.135801,-2.04419,6.19259,0.3,0.05,-0.04833,-2.05572,6.21222
-0.139006,-2.04228,6.19209,0.3,0.05,-0.0489682,-2.05732,6.21181
-0.142489,-2.04019,6.19158,0.3,0.05,-0.0491836,-2.0581,6.21153
-0.145865,-2.03771,6.19108,0.3,0.05,-0.0490381,-2.0597,6.21114
-0.14925,-2.03549,6.19058,0.3,0.05,-0.0492054,-2.06047,6.21077
-0.152632,-2.0332,6.19007,0.3,0.05,-0.0364051,-2.06305,6.21323
-0.155714,-2.03137,6.18957,0.3,0.05,-0.050123,-2.06454,6.20957
-0.15905,-2.03051,6.18856,0.3,0.05,-0.0526615,-2.06692,6.20758
-0.159921,-2.0338,6.18755,0.3,0.05,-0.0537364,-2.06942,6.20658
-0.160926,-2.03685,6.18655,0.3,0.05,-0.0540177,-2.07028,6.2064
-0.162173,-2.03844,6.18604,0.3,0.05,-0.0538971,-2.07196,6.20611
-0.163562,-2.03998,6.18554,0.3,0.05,-0.0537377,-2.07283,6.20579
-0.164971,-2.04149,6.18503,0.3,0.05,-0.0545855,-2.07452,6.20501
-0.16639,-2.0413,6.18453,0.3,0.05,-0.0548047,-2.07537,6.20469
-0.168239,-2.04042,6.18402,0.3,0.05,-0.0553052,-2.07713,6.20444
-0.1701,-2.04042,6.18352,0.3,0.05,-0.0555757,-2.07799,6.20417
-0.170666,-2.04272,6.183,0.3,0.05,-0.0569696,-2.07971,6.20299
-0.171655,-2.04515,6.1825,0.3,0.05,-0.0590637,-2.0823,6.20134
-0.172789,-2.04916,6.1815,0.3,0.05,-0.0589219,-2.08503,6.20118
-0.173651,-2.05257,6.18049,0.3,0.05,-0.060211,-2.0877,6.19997
-0.17479,-2.05581,6.17949,0.3,0.05,-0.0610972,-2.09043,6.19931
-0.176091,-2.05888,6.17849,0.3,0.05,-0.0621511,-2.0932,6.19829
-0.177841,-2.0615,6.17748,0.3,0.05,-0.0483528,-2.09617,6.20047
-0.179547,-2.06281,6.17696,0.3,0.05,-0.0653193,-2.09687,6.19602
-0.181285,-2.06372,6.17648,0.3,0.05,-0.0653289,-2.09878,6.19607
-0.183829,-2.06484,6.17547,0.3,0.05,-0.0656997,-2.09971,6.19567
-0.186399,-2.06449,6.17496,0.3,0.05,-0.066429,-2.10161,6.19495
-0.189394,-2.06422,6.17446,0.3,0.05,-0.0667829,-2.10256,6.19461
-0.192962,-2.06343,6.17396,0.3,0.05,-0.067498,-2.10449,6.19397
-0.197234,-2.06135,6.17345,0.3,0.05,-0.0678759,-2.10544,6.19398
-0.199451,-2.06325,6.17295,0.3,0.05,-0.068656,-2.10737,6.19323
-0.201708,-2.06514,6.17244,0.3,0.05,-0.042852,-2.11063,6.19878
-0.203836,-2.06728,6.17194,0.3,0.05,-0.0718217,-2.11121,6.19109
-0.206291,-2.06904,6.17143,0.3,0.05,-0.0718684,-2.11324,6.19114
-0.208995,-2.07241,6.17043,0.3,0.05,-0.0718787,-2.11419,6.1909
-0.211514,-2.07465,6.16992,0.3,0.05,-0.0735937,-2.11716,6.18967
-0.214961,-2.07699,6.16941,0.3,0.05,-0.0613219,-2.12037,6.19201
-0.218986,-2.07993,6.16842,0.3,0.05,-0.0758058,-2.12225,6.18824
-0.223343,-2.0825,6.16741,0.3,0.05,-0.0762384,-2.12319,6.18793
-0.226987,-2.08407,6.16691,0.3,0.05,-0.0786668,-2.1262,6.18638
-0.230806,-2.08515,6.16641,0.3,0.05,-0.0792179,-2.12928,6.18609
-0.235158,-2.08666,6.1654,0.3,0.05,-0.0802627,-2.13137,6.18524
-0.24037,-2.08854,6.16439,0.3,0.05,-0.0817557,-2.13446,6.18421
-0.248751,-2.08425,6.1634,0.3,0.05,-0.0822491,-2.13549,6.18388
-0.256232,-2.07931,6.16289,0.3,0.05,-0.0833058,-2.13762,6.18342
-0.264069,-2.07387,6.16238,0.3,0.05,-0.084851,-2.14078,6.18232
