xji,yji,thetaji,vj,wj,trueXji,trueYji,trueThetaji
-0.0337822,-2.062,6.25449,0.399738,0.0891243,-0.0448762,-2.04669,6.21669
-0.0344667,-2.06161,6.25339,0.399738,0.0891243,-0.0446926,-2.0482,6.2162
-0.0351699,-2.06154,6.25228,0.399738,0.0891243,-0.0443987,-2.04895,6.21597
-0.0358674,-2.06173,6.25117,0.399739,0.0891243,-0.0450086,-2.05043,6.21534
-0.0366157,-2.06254,6.25007,0.399739,0.0891244,-0.0447583,-2.0512,6.21539
-0.0370902,-2.06352,6.24896,0.399739,0.0891245,-0.0456874,-2.05271,6.21464
-0.037516,-2.06503,6.24785,0.399739,0.0891245,-0.0469834,-2.05344,6.21376
-0.0381207,-2.06611,6.24674,0.399739,0.0891246,-0.0480264,-2.05498,6.21263
-0.0391503,-2.06684,6.24564,0.399739,0.0891247,-0.04833,-2.05572,6.21222
-0.0401734,-2.06702,6.24453,0.39974,0.0891248,-0.0489682,-2.05732,6.21181
-0.0412738,-2.06727,6.24342,0.39974,0.0891249,-0.0491836,-2.0581,6.21153
-0.0420729,-2.0674,6.24232,0.399741,0.089125,-0.0490381,-2.0597,6.21114
-0.042658,-2.06808,6.24121,0.399742,0.0891252,-0.0492054,-2.06047,6.21077
-0.0434696,-2.06834,6.2401,0.399743,0.0891254,-0.0364051,-2.06305,6.21323
-0.0442407,-2.0692,6.239,0.399744,0.0891256,-0.050123,-2.06454,6.20957
-0.0461967,-2.07028,6.23678,0.399746,0.0891259,-0.0526615,-2.06692,6.20758
-0.0482896,-2.07101,6.23457,0.399749,0.0891263,-0.0537364,-2.06942,6.20658
-0.0502282,-2.07187,6.23235,0.399753,0.0891269,-0.0540177,-2.07028,6.2064
-0.0516576,-2.07201,6.23124,0.399757,0.0891276,-0.0538971,-2.07196,6.20611
-0.0529646,-2.07239,6.23014,0.399761,0.0891284,-0.0537377,-2.07283,6.20579
-0.054028,-2.07304,6.22903,0.399766,0.0891293,-0.0545855,-2.07452,6.20501
-0.0549099,-2.07229,6.22792,0.399771,0.0891304,-0.0548047,-2.07537,6.20469
-0.0559877,-2.07114,6.22681,0.399777,0.0891315,-0.0553052,-2.07713,6.20444
-0.0567817,-2.07113,6.2257,0.399782,0.0891329,-0.0555757,-2.07799,6.20417
-0.057353,-2.07153,6.22457,0.399788,0.0891344,-0.0569696,-2.07971,6.20299
-0.0580419,-2.07234,6.22349,0.399794,0.089136,-0.0590637,-2.0823,6.20134
-0.059914,-2.07498,6.22127,0.3998,0.089138,-0.0589219,-2.08503,6.20118
-0.0612624,-2.07725,6.21906,0.399807,0.0891403,-0.060211,-2.0877,6.19997
-0.0626216,-2.0796,6.21684,0.399814,0.0891429,-0.0610972,-2.09043,6.19931
-0.0638201,-2.08264,6.21463,0.39982,0.0891458,-0.0621511,-2.0932,6.19829
-0.0652379,-2.0855,6.21241,0.399826,0.0891489,-0.0483528,-2.09617,6.20047
-0.065958,-2.08744,6.21126,0.399833,0.0891522,-0.0653193,-2.09687,6.19602
-0.0664386,-2.08922,6.2102,0.399839,0.0891556,-0.0653289,-2.09878,6.19607
-0.0679801,-2.09134,6.20799,0.399846,0.0891593,-0.0656997,-2.09971,6.19567
-0.0688828,-2.09235,6.20686,0.399853,0.089163,-0.066429,-2.10161,6.19495
-0.0699353,-2.09374,6.20577,0.39986,0.0891669,-0.0667829,-2.10256,6.19461
-0.0713409,-2.09488,6.20467,0.399867,0.089171,-0.067498,-2.10449,6.19397
-0.0728226,-2.09552,6.20356,0.399875,0.0891751,-0.0678759,-2.10544,6.19398
-0.0744357,-2.0967,6.20246,0.399884,0.0891794,-0.068656,-2.10737,6.19323
-0.075803,-2.09817,6.20135,0.399893,0.0891839,-0.042852,-2.11063,6.19878
-0.0773029,-2.09927,6.20024,0.399902,0.0891885,-0.0718217,-2.11121,6.19109
-0.0788557,-2.10027,6.19914,0.399912,0.0891932,-0.0718684,-2.11324,6.19114
-0.0812475,-2.10262,6.19692,0.399923,0.0891982,-0.0718787,-2.11419,6.1909
-0.0826866,-2.10404,6.19582,0.399934,0.0892034,-0.0735937,-2.11716,6.18967
-0.0847625,-2.10586,6.19469,0.399946,0.0892087,-0.0613219,-2.12037,6.19201
-0.0875893,-2.10864,6.1925,0.399959,0.0892143,-0.0758058,-2.12225,6.18824
-0.0904846,-2.11136,6.19029,0.399973,0.0892201,-0.0762384,-2.12319,6.18793
-0.091903,-2.11316,6.18918,0.399988,0.0892261,-0.0786668,-2.1262,6.18638
-0.0932258,-2.11473,6.18808,0.400003,0.0892322,-0.0792179,-2.12928,6.18609
-0.0952958,-2.1172,6.18587,0.400018,0.0892385,-0.0802627,-2.13137,6.18524
-0.0979236,-2.12042,6.18363,0.400035,0.0892451,-0.0817557,-2.13446,6.18421
-0.100125,-2.12397,6.18144,0.400051,0.0892519,-0.0822491,-2.13549,6.18388
-0.101413,-2.1263,6.18034,0.400068,0.0892589,-0.0833058,-2.13762,6.18342
-0.10282,-2.12859,6.17924,0.400085,0.0892659,-0.084851,-2.14078,6.18232
-0.105128,-2.13253,6.177,0.400103,0.089273,-0.0867548,-2.14395,6.18111
-0.107273,-2.13627,6.17482,0.400121,0.0892803,-0.0869013,-2.14502,6.18099
-0.108345,-2.13814,6.17371,0.400138,0.0892876,-0.0885069,-2.14712,6.18014
-0.109249,-2.13966,6.17261,0.400156,0.0892949,-0.0620774,-2.1509,6.18591
-0.110272,-2.14134,6.17148,0.400174,0.0893023,-0.0904248,-2.15146,6.17884
-0.111335,-2.14273,6.17038,0.400192,0.0893098,-0.0919888,-2.1536,6.17822
-0.113556,-2.14568,6.16819,0.400211,0.0893173,-0.0926007,-2.15471,6.17782
-0.114639,-2.14743,6.16709,0.400229,0.0893249,-0.0937031,-2.15691,6.17722
-0.11538,-2.14924,6.16596,0.400247,0.0893326,-0.0948106,-2.16023,6.17647
-0.117285,-2.15235,6.16377,0.400265,0.0893403,-0.0961872,-2.16126,6.17576
-0.117799,-2.15377,6.16267,0.400283,0.0893481,-0.0981588,-2.16458,6.1748
-0.118532,-2.1556,6.16157,0.400301,0.0893559,-0.0995087,-2.16685,6.17409
-0.120518,-2.15828,6.15933,0.400319,0.0893639,-0.100138,-2.16792,6.17376
-0.120847,-2.15915,6.15825,0.400336,0.0893719,-0.0883826,-2.1716,6.17601
-0.121352,-2.1603,6.15715,0.400353,0.08938,-0.103387,-2.17359,6.17217
-0.123119,-2.16313,6.15493,0.40037,0.0893883,-0.103629,-2.17703,6.17196
-0.124898,-2.1659,6.1527,0.400386,0.0893968,-0.104628,-2.17813,6.17145
-0.125286,-2.16688,6.15162,0.400402,0.0894053,-0.0939125,-2.18187,6.17332
-0.126097,-2.16854,6.15051,0.400417,0.089414,-0.109229,-2.18383,6.1693
-0.128414,-2.17256,6.1483,0.400433,0.0894229,-0.109961,-2.18497,6.16895
-0.12989,-2.17527,6.14719,0.400449,0.0894319,-0.111439,-2.18728,6.16822
-0.131476,-2.17835,6.14609,0.400465,0.089441,-0.0852144,-2.19143,6.17404
-0.132955,-2.18117,6.14496,0.40048,0.0894501,-0.113864,-2.19189,6.16715
-0.134311,-2.18372,6.14388,0.400496,0.0894593,-0.101175,-2.19579,6.17003
-0.136973,-2.18765,6.14166,0.400512,0.0894685,-0.117085,-2.19774,6.16541
-0.139534,-2.19155,6.13945,0.400528,0.0894779,-0.0918207,-2.20194,6.17126
-0.140875,-2.19432,6.13835,0.400544,0.0894874,-0.120433,-2.2024,6.16426
-0.142336,-2.1967,6.13724,0.40056,0.0894969,-0.12292,-2.20597,6.1631
-0.14539,-2.20129,6.13503,0.400576,0.0895064,-0.124516,-2.20835,6.16246
-0.148384,-2.20598,6.13282,0.400592,0.089516,-0.124791,-2.20952,6.16236
-0.149592,-2.2084,6.13171,0.400607,0.0895256,-0.124855,-2.21199,6.1624
-0.150949,-2.21034,6.13061,0.400623,0.0895352,-0.127164,-2.21556,6.16123
-0.154181,-2.21507,6.1284,0.400639,0.0895448,-0.102327,-2.21992,6.16663
-0.156109,-2.2175,6.12729,0.400655,0.0895544,-0.117745,-2.22073,6.16279
-0.158113,-2.21966,6.12619,0.400671,0.089564,-0.105165,-2.22353,6.16551
-0.159977,-2.2214,6.12506,0.400687,0.0895736,-0.120867,-2.22429,6.16159
-0.161655,-2.22365,6.12398,0.400703,0.0895833,-0.136189,-2.22635,6.15738
-0.153224,-2.22055,6.15565,0.400721,0.0895939,-0.13647,-2.22759,6.15752
-0.154397,-2.22253,6.15507,0.400739,0.0896046,-0.136695,-2.23007,6.15756
-0.155477,-2.22347,6.15448,0.400757,0.0896152,-0.137463,-2.23132,6.15729
-0.156749,-2.22447,6.15389,0.400775,0.089626,-0.126,-2.23541,6.15933
-0.158211,-2.22606,6.15329,0.400793,0.0896367,-0.142835,-2.23736,6.15506
-0.161,-2.22957,6.15213,0.400812,0.0896475,-0.145825,-2.24102,6.15401
-0.163812,-2.23248,6.15095,0.40083,0.0896584,-0.146778,-2.24219,6.15365
-0.165079,-2.23414,6.15036,0.400849,0.0896693,-0.149007,-2.24593,6.15256
-0.165881,-2.23548,6.14978,0.400867,0.0896803,-0.149403,-2.24854,6.15275
-0.167631,-2.23867,6.1486,0.400885,0.0896914,-0.150209,-2.24973,6.1525
-0.168349,-2.23982,6.14802,0.400902,0.0897025,-0.151913,-2.25223,6.15191
-0.168912,-2.24153,6.14743,0.400919,0.0897138,-0.152841,-2.25349,6.15129
-0.169727,-2.24311,6.14684,0.400936,0.0897251,-0.15529,-2.25595,6.15041
-0.170696,-2.24456,6.14626,0.400952,0.0897364,-0.156757,-2.25715,6.15
-0.171739,-2.24704,6.14567,0.400969,0.0897479,-0.159952,-2.26083,6.14896
-0.172418,-2.24912,6.14509,0.400985,0.0897594,-0.16233,-2.26466,6.14782
-0.174271,-2.25325,6.14392,0.401,0.089771,-0.163807,-2.26848,6.14775
-0.176474,-2.25705,6.14274,0.401014,0.0897827,-0.166229,-2.27231,6.14671
-0.179133,-2.26118,6.14159,0.401028,0.0897946,-0.169955,-2.27601,6.14551
-0.181723,-2.26562,6.14041,0.401041,0.0898065,-0.172892,-2.27852,6.14462
-0.184196,-2.27027,6.13926,0.401054,0.0898185,-0.174016,-2.27972,6.14428
-0.185189,-2.27322,6.13868,0.401067,0.0898305,-0.176293,-2.28225,6.14321
-0.186462,-2.27583,6.1381,0.401079,0.0898425,-0.176584,-2.28357,6.14316
-0.187887,-2.27762,6.13752,0.401091,0.0898546,-0.177906,-2.28754,6.14309
-0.189288,-2.27973,6.13694,0.401103,0.0898666,-0.180383,-2.29007,6.14245
-0.192681,-2.28383,6.13578,0.401116,0.0898786,-0.181373,-2.29129,6.14201
-0.194608,-2.28593,6.13521,0.401128,0.0898907,-0.184607,-2.29515,6.14079
-0.196832,-2.28805,6.1346,0.401141,0.0899027,-0.187795,-2.29763,6.13993
-0.200689,-2.29265,6.13347,0.401154,0.0899147,-0.18896,-2.29885,6.13961
-0.202416,-2.29592,6.13287,0.401168,0.0899266,-0.191285,-2.30279,6.13864
-0.204165,-2.29903,6.13232,0.401181,0.0899385,-0.192534,-2.30542,6.13843
-0.207732,-2.30452,6.13117,0.401194,0.0899502,-0.193684,-2.30672,6.1383
-0.209421,-2.30786,6.1306,0.401207,0.0899619,-0.195887,-2.30925,6.13776
-0.21053,-2.31102,6.13001,0.40122,0.0899734,-0.196992,-2.31052,6.13742
-0.211704,-2.31383,6.12945,0.401232,0.0899848,-0.199253,-2.3131,6.13647
-0.212829,-2.31629,6.12888,0.401244,0.0899961,-0.200418,-2.31441,6.13611
-0.214072,-2.31946,6.12831,0.401255,0.0900073,-0.204796,-2.31819,6.13499
-0.215209,-2.32229,6.12773,0.401267,0.0900183,-0.207593,-2.32211,6.13402
-0.218267,-2.32663,6.12659,0.401277,0.0900291,-0.209822,-2.32604,6.13353
-0.221316,-2.33118,6.12545,0.401287,0.0900395,-0.212256,-2.32862,6.13311
