xji,yji,thetaji,vj,wj,trueXji,trueYji,trueThetaji
-0.0857847,-2.05136,6.21761,0.3,0.05,-0.0448762,-2.04669,6.21669
-0.0861805,-2.05136,6.21711,0.3,0.05,-0.0446926,-2.0482,6.2162
-0.0867223,-2.05157,6.21661,0.3,0.05,-0.0443987,-2.04895,6.21597
-0.0873832,-2.05195,6.21611,0.3,0.05,-0.0450086,-2.05043,6.21534
-0.0882264,-2.05284,6.21561,0.3,0.05,-0.0447583,-2.0512,6.21539
-0.0889155,-2.05381,6.21511,0.3,0.05,-0.0456874,-2.05271,6.21464
-0.0896839,-2.05521,6.21461,0.3,0.05,-0.0469834,-2.05344,6.21376
-0.0907378,-2.05606,6.21411,0.3,0.05,-0.0480264,-2.05498,6.21263
-0.0923258,-2.05645,6.21361,0.3,0.05,-0.04833,-2.05572,6.21222
-0.0940107,-2.05618,6.21311,0.3,0.05,-0.0489682,-2.05732,6.21181
-0.0958909,-2.05586,6.21261,0.3,0.05,-0.0491836,-2.0581,6.21153
-0.0975823,-2.0553,6.21211,0.3,0.05,-0.0490381,-2.0597,6.21114
-0.0991891,-2.05517,6.21161,0.3,0.05,-0.0492054,-2.06047,6.21077
-0.101131,-2.05448,6.21111,0.3,0.05,-0.0364051,-2.06305,6.21323
-0.101254,-2.05681,6.21061,0.3,0.05,-0.050123,-2.06454,6.20957
-0.103587,-2.05718,6.2096,0.3,0.05,-0.0526615,-2.06692,6.20758
-0.106156,-2.05702,6.2086,0.3,0.05,-0.0537364,-2.06942,6.20658
-0.108678,-2.0568,6.2076,0.3,0.05,-0.0540177,-2.07028,6.2064
-0.111218,-2.05543,6.20709,0.3,0.05,-0.0538971,-2.07196,6.20611
-0.113757,-2.05415,6.20659,0.3,0.05,-0.0537377,-2.07283,6.20579
-0.116175,-2.05294,6.20608,0.3,0.05,-0.0545855,-2.07452,6.20501
-0.118492,-2.05012,6.20558,0.3,0.05,-0.0548047,-2.07537,6.20469
-0.121116,-2.04666,6.20507,0.3,0.05,-0.0553052,-2.07713,6.20444
-0.123602,-2.04411,6.20457,0.3,0.05,-0.0555757,-2.07799,6.20417
-0.124262,-2.04458,6.20405,0.3,0.05,-0.0569696,-2.07971,6.20299
-0.125217,-2.04519,6.20355,0.3,0.05,-0.0590637,-2.0823,6.20134
-0.124721,-2.0499,6.20255,0.3,0.05,-0.0589219,-2.08503,6.20118
-0.123864,-2.05402,6.20154,0.3,0.05,-0.060211,-2.0877,6.19997
-0.123187,-2.058,6.20054,0.3,0.05,-0.0610972,-2.09043,6.19931
-0.122523,-2.06246,6.19953,0.3,0.05,-0.0621511,-2.0932,6.19829
-0.122227,-2.06653,6.19853,0.3,0.05,-0.0483528,-2.09617,6.20047
-0.121799,-2.06947,6.19801,0.3,0.05,-0.0653193,-2.09687,6.19602
-0.121295,-2.07208,6.19753,0.3,0.05,-0.0653289,-2.09878,6.19607
-0.121516,-2.07487,6.19652,0.3,0.05,-0.0656997,-2.09971,6.19567
-0.121646,-2.0764,6.19601,0.3,0.05,-0.066429,-2.10161,6.19495
-0.122071,-2.07814,6.19552,0.3,0.05,-0.0667829,-2.10256,6.19461
-0.122953,-2.07949,6.19502,0.3,0.05,-0.067498,-2.10449,6.19397
