xji,yji,thetaji,vj,wj,trueXji,trueYji,trueThetaji
-0.0710407,-2.05364,6.21502,0.3,0.05,-0.0448762,-2.04669,6.21669
-0.0714266,-2.05378,6.21452,0.3,0.05,-0.0446926,-2.0482,6.2162
-0.0719223,-2.05416,6.21402,0.3,0.05,-0.0443987,-2.04895,6.21597
-0.0725015,-2.05473,6.21352,0.3,0.05,-0.0450086,-2.05043,6.21534
-0.0732234,-2.05584,6.21302,0.3,0.05,-0.0447583,-2.0512,6.21539
-0.0737572,-2.05704,6.21252,0.3,0.05,-0.0456874,-2.05271,6.21464
-0.0743317,-2.0587,6.21202,0.3,0.05,-0.0469834,-2.05344,6.21376
-0.0751644,-2.05986,6.21152,0.3,0.05,-0.0480264,-2.05498,6.21263
-0.0765021,-2.06059,6.21102,0.3,0.05,-0.04833,-2.05572,6.21222
-0.0779112,-2.06071,6.21052,0.3,0.05,-0.0489682,-2.05732,6.21181
-0.0794817,-2.06082,6.21002,0.3,0.05,-0.0491836,-2.0581,6.21153
-0.0808332,-2.06073,6.20952,0.3,0.05,-0.0490381,-2.0597,6.21114
-0.0820601,-2.06112,6.20902,0.3,0.05,-0.0492054,-2.06047,6.21077
-0.0835945,-2.06101,6.20852,0.3,0.05,-0.0364051,-2.06305,6.21323
-0.084844,-2.06134,6.20802,0.3,0.05,-0.050123,-2.06454,6.20957
-0.0865022,-2.06267,6.20701,0.3,0.05,-0.0526615,-2.06692,6.20758
-0.0883811,-2.06354,6.20601,0.3,0.05,-0.0537364,-2.06942,6.20658
-0.0901909,-2.06442,6.20501,0.3,0.05,-0.0540177,-2.07028,6.2064
-0.0919514,-2.0641,6.20451,0.3,0.05,-0.0538971,-2.07196,6.20611
-0.0936764,-2.06394,6.204,0.3,0.05,-0.0537377,-2.07283,6.20579
-0.0952449,-2.06395,6.2035,0.3,0.05,-0.0545855,-2.07452,6.20501
-0.0967064,-2.06246,6.203,0.3,0.05,-0.0548047,-2.07537,6.20469
-0.098446,-2.06046,6.20249,0.3,0.05,-0.0553052,-2.07713,6.20444
-0.0999958,-2.0595,6.20199,0.3,0.05,-0.0555757,-2.07799,6.20417
-0.100207,-2.06072,6.20147,0.3,0.05,-0.0569696,-2.07971,6.20299
-0.100657,-2.06223,6.20098,0.3,0.05,-0.0590637,-2.0823,6.20134
-0.101282,-2.0653,6.19997,0.3,0.05,-0.0589219,-2.08503,6.20118
-0.101476,-2.06788,6.19897,0.3,0.05,-0.060211,-2.0877,6.19997
-0.101771,-2.07044,6.19797,0.3,0.05,-0.0610972,-2.09043,6.19931
-0.101993,-2.07357,6.19696,0.3,0.05,-0.0621511,-2.0932,6.19829
-0.102514,-2.0764,6.19596,0.3,0.05,-0.0483528,-2.09617,6.20047
-0.102787,-2.07804,6.19543,0.3,0.05,-0.0653193,-2.09687,6.19602
-0.10293,-2.0794,6.19495,0.3,0.05,-0.0653289,-2.09878,6.19607
-0.103792,-2.08116,6.19395,0.3,0.05,-0.0656997,-2.09971,6.19567
-0.104472,-2.08156,6.19343,0.3,0.05,-0.066429,-2.10161,6.19495
-0.105389,-2.0822,6.19294,0.3,0.05,-0.0667829,-2.10256,6.19461
-0.106718,-2.0825,6.19243,0.3,0.05,-0.067498,-2.10449,6.19397
-0.108838,-2.08151,6.19193,0.3,0.05,-0.0678759,-2.10544,6.19398
-0.108814,-2.08425,6.19142,0.3,0.05,-0.068656,-2.10737,6.19323
-0.108634,-2.08715,6.19092,0.3,0.05,-0.042852,-2.11063,6.19878
-0.108669,-2.08959,6.19042,0.3,0.05,-0.0718217,-2.11121,6.19109
-0.108837,-2.09184,6.18991,0.3,0.05,-0.0718684,-2.11324,6.19114
-0.109532,-2.09543,6.18891,0.3,0.05,-0.0718787,-2.11419,6.1909
-0.10974,-2.09796,6.1884,0.3,0.05,-0.0735937,-2.11716,6.18967
-0.110643,-2.10084,6.18789,0.3,0.05,-0.0613219,-2.12037,6.19201
-0.112004,-2.10467,6.1869,0.3,0.05,-0.0758058,-2.12225,6.18824
-0.113495,-2.10837,6.1859,0.3,0.05,-0.0762384,-2.12319,6.18793
-0.113947,-2.11111,6.1854,0.3,0.05,-0.0786668,-2.1262,6.18638
-0.114361,-2.1136,6.18489,0.3,0.05,-0.0792179,-2.12928,6.18609
-0.115218,-2.11697,6.18389,0.3,0.05,-0.0802627,-2.13137,6.18524
-0.11668,-2.12107,6.18288,0.3,0.05,-0.0817557,-2.13446,6.18421
-0.121599,-2.11922,6.18189,0.3,0.05,-0.0822491,-2.13549,6.18388
-0.125499,-2.11647,6.18139,0.3,0.05,-0.0833058,-2.13762,6.18342
-0.129516,-2.11356,6.18088,0.3,0.05,-0.084851,-2.14078,6.18232
-0.130916,-2.11747,6.17987,0.3,0.05,-0.0867548,-2.14395,6.18111
-0.132217,-2.12101,6.17887,0.3,0.05,-0.0869013,-2.14502,6.18099
-0.13255,-2.12372,6.17837,0.3,0.05,-0.0885069,-2.14712,6.18014
-0.132768,-2.12593,6.17787,0.3,0.05,-0.0620774,-2.1509,6.18591
-0.133148,-2.12817,6.17735,0.3,0.05,-0.0904248,-2.15146,6.17884
-0.133625,-2.12999,6.17685,0.3,0.05,-0.0919888,-2.1536,6.17822
-0.134881,-2.13305,6.17586,0.3,0.05,-0.0926007,-2.15471,6.17782
-0.13547,-2.13496,6.17536,0.3,0.05,-0.0937031,-2.15691,6.17722
-0.135669,-2.13764,6.17484,0.3,0.05,-0.0948106,-2.16023,6.17647
-0.136663,-2.14126,6.17385,0.3,0.05,-0.0961872,-2.16126,6.17576
-0.136737,-2.14331,6.17335,0.3,0.05,-0.0981588,-2.16458,6.1748
-0.137072,-2.14566,6.17285,0.3,0.05,-0.0995087,-2.16685,6.17409
-0.138257,-2.14849,6.17184,0.3,0.05,-0.100138,-2.16792,6.17376
-0.138274,-2.14969,6.17134,0.3,0.05,-0.0883826,-2.1716,6.17601
-0.138493,-2.15105,6.17084,0.3,0.05,-0.103387,-2.17359,6.17217
-0.139574,-2.15368,6.16984,0.3,0.05,-0.103629,-2.17703,6.17196
-0.140684,-2.15613,6.16883,0.3,0.05,-0.104628,-2.17813,6.17145
-0.140887,-2.15702,6.16833,0.3,0.05,-0.0939125,-2.18187,6.17332
-0.141537,-2.15848,6.16783,0.3,0.05,-0.109229,-2.18383,6.1693
-0.143268,-2.16181,6.16683,0.3,0.05,-0.109961,-2.18497,6.16895
-0.144633,-2.16409,6.16632,0.3,0.05,-0.111439,-2.18728,6.16822
-0.147968,-2.16308,6.16582,0.3,0.05,-0.0852144,-2.19143,6.17404
-0.151169,-2.16163,6.16531,0.3,0.05,-0.113864,-2.19189,6.16715
-0.154252,-2.15972,6.16481,0.3,0.05,-0.101175,-2.19579,6.17003
-0.154817,-2.16484,6.16381,0.3,0.05,-0.117085,-2.19774,6.16541
-0.155329,-2.16971,6.16281,0.3,0.05,-0.0918207,-2.20194,6.17126
-0.155188,-2.1737,6.1623,0.3,0.05,-0.120433,-2.2024,6.16426
-0.155197,-2.17711,6.1618,0.3,0.05,-0.12292,-2.20597,6.1631
-0.156312,-2.18204,6.1608,0.3,0.05,-0.124516,-2.20835,6.16246
-0.157387,-2.18687,6.1598,0.3,0.05,-0.124791,-2.20952,6.16236
-0.157206,-2.18974,6.1593,0.3,0.05,-0.124855,-2.21199,6.1624
-0.157184,-2.19196,6.1588,0.3,0.05,-0.127164,-2.21556,6.16123
-0.158523,-2.19626,6.15779,0.3,0.05,-0.102327,-2.21992,6.16663
-0.15881,-2.19882,6.15729,0.3,0.05,-0.117745,-2.22073,6.16279
-0.159172,-2.20092,6.15679,0.3,0.05,-0.105165,-2.22353,6.16551
-0.159591,-2.20304,6.15628,0.3,0.05,-0.120867,-2.22429,6.16159
-0.159836,-2.2055,6.15579,0.3,0.05,-0.136189,-2.22635,6.15738
-0.161353,-2.20977,6.15478,0.3,0.05,-0.13647,-2.22759,6.15752
-0.161698,-2.21277,6.15429,0.3,0.05,-0.136695,-2.23007,6.15756
-0.161967,-2.21464,6.15379,0.3,0.05,-0.137463,-2.23132,6.15729
-0.162446,-2.2165,6.15329,0.3,0.05,-0.126,-2.23541,6.15933
-0.16313,-2.21887,6.15278,0.3,0.05,-0.142835,-2.23736,6.15506
-0.165063,-2.2231,6.1518,0.3,0.05,-0.145825,-2.24102,6.15401
-0.167037,-2.22668,6.1508,0.3,0.05,-0.146778,-2.24219,6.15365
-0.167607,-2.22873,6.1503,0.3,0.05,-0.149007,-2.24593,6.15256
-0.167717,-2.23041,6.1498,0.3,0.05,-0.149403,-2.24854,6.15275
-0.168694,-2.2339,6.1488,0.3,0.05,-0.150209,-2.24973,6.1525
-0.168728,-2.23531,6.1483,0.3,0.05,-0.151913,-2.25223,6.15191
-0.166736,-2.24073,6.1478,0.3,0.05,-0.152841,-2.25349,6.15129
-0.165027,-2.24604,6.1473,0.3,0.05,-0.15529,-2.25595,6.15041
-0.163503,-2.25126,6.1468,0.3,0.05,-0.156757,-2.25715,6.15
-0.164738,-2.25203,6.1463,0.3,0.05,-0.159952,-2.26083,6.14896
-0.165487,-2.2537,6.14581,0.3,0.05,-0.16233,-2.26466,6.14782
-0.167359,-2.2575,6.14481,0.3,0.05,-0.163807,-2.26848,6.14775
-0.169565,-2.26099,6.1438,0.3,0.05,-0.166229,-2.27231,6.14671
-0.172209,-2.26484,6.14281,0.3,0.05,-0.169955,-2.27601,6.14551
-0.174765,-2.26903,6.1418,0.3,0.05,-0.172892,-2.27852,6.14462
-0.177189,-2.27346,6.14081,0.3,0.05,-0.174016,-2.27972,6.14428
-0.178155,-2.27619,6.14032,0.3,0.05,-0.176293,-2.28225,6.14321
-0.179389,-2.27861,6.13982,0.3,0.05,-0.176584,-2.28357,6.14316
-0.180233,-2.28182,6.13932,0.3,0.05,-0.177906,-2.28754,6.14309
-0.181054,-2.28539,6.13882,0.3,0.05,-0.180383,-2.29007,6.14245
-0.183852,-2.29103,6.13783,0.3,0.05,-0.181373,-2.29129,6.14201
-0.185212,-2.29472,6.13733,0.3,0.05,-0.184607,-2.29515,6.14079
-0.186143,-2.29958,6.13681,0.3,0.05,-0.187795,-2.29763,6.13993
-0.19038,-2.30385,6.13584,0.3,0.05,-0.18896,-2.29885,6.13961
-0.192465,-2.30686,6.13532,0.3,0.05,-0.191285,-2.30279,6.13864
-0.194559,-2.30982,6.13485,0.3,0.05,-0.192534,-2.30542,6.13843
-0.198461,-2.31526,6.13385,0.3,0.05,-0.193684,-2.30672,6.1383
-0.200472,-2.31864,6.13336,0.3,0.05,-0.195887,-2.30925,6.13776
-0.201899,-2.32192,6.13285,0.3,0.05,-0.196992,-2.31052,6.13742
-0.203441,-2.32481,6.13237,0.3,0.05,-0.199253,-2.3131,6.13647
-0.20493,-2.32744,6.13187,0.3,0.05,-0.200418,-2.31441,6.13611
-0.206528,-2.33089,6.13138,0.3,0.05,-0.204796,-2.31819,6.13499
-0.20802,-2.3341,6.13089,0.3,0.05,-0.207593,-2.32211,6.13402
-0.211447,-2.33891,6.12989,0.3,0.05,-0.209822,-2.32604,6.13353
-0.214873,-2.34402,6.1289,0.3,0.05,-0.212256,-2.32862,6.13311
-0.218372,-2.34876,6.12791,0.3,0.05,-0.215933,-2.33252,6.13182
-0.22202,-2.35343,6.12692,0.3,0.05,-0.21964,-2.33639,6.1308
-0.228527,-2.3526,6.12592,0.3,0.05,-0.220932,-2.33762,6.13064
-0.232966,-2.34949,6.12543,0.3,0.05,-0.223734,-2.34021,6.12975
-0.237521,-2.34602,6.12493,0.3,0.05,-0.224478,-2.34155,6.12947
-0.241549,-2.34358,6.12443,0.3,0.05,-0.212829,-2.34625,6.13218
