x,y,theta
0.838108,-2.74854,6.32215
0.836131,-2.75247,6.32242
0.834154,-2.75642,6.32273
0.828556,-2.764,6.3233
0.826736,-2.76819,6.32442
0.825024,-2.77251,6.32602
0.82331,-2.77685,6.32766
0.821588,-2.78119,6.32935
0.819744,-2.78539,6.33083
0.817813,-2.78964,6.33235
0.816031,-2.79376,6.33393
0.810165,-2.80101,6.33508
0.804233,-2.8082,6.3363
0.802313,-2.81236,6.33808
0.800257,-2.81636,6.33961
0.794174,-2.82337,6.34111
0.788029,-2.83031,6.34269
0.786015,-2.83441,6.34484
0.78368,-2.83815,6.34631
0.781343,-2.84188,6.34784
0.779002,-2.84559,6.34941
0.776659,-2.84929,6.35104
0.774312,-2.85299,6.35273
0.772105,-2.85686,6.35505
0.769891,-2.86071,6.35743
0.763306,-2.86691,6.35941
0.76084,-2.87047,6.36143
0.758368,-2.87401,6.3635
0.755888,-2.87752,6.36563
0.753401,-2.88102,6.36782
0.746167,-2.88627,6.36897
0.7434,-2.88941,6.37067
0.740368,-2.89239,6.372
0.737517,-2.89527,6.3734
0.734483,-2.89822,6.37483
0.731629,-2.90108,6.37633
0.728591,-2.904,6.37788
0.716503,-2.91035,6.37854
0.713233,-2.91285,6.37955
0.705303,-2.91698,6.38013
0.701986,-2.91941,6.38115
0.698668,-2.92183,6.38223
0.690549,-2.9258,6.38287
0.687439,-2.92834,6.38459
0.68394,-2.93054,6.38563
0.675682,-2.93411,6.38624
0.672181,-2.93629,6.3874
0.668589,-2.93849,6.38861
0.660347,-2.94184,6.38932
0.651983,-2.94513,6.39009
0.648193,-2.9469,6.3908
0.64441,-2.94867,6.39156
0.640402,-2.95015,6.39178
0.636306,-2.95165,6.39204
0.632143,-2.95276,6.39167
0.627895,-2.9539,6.39132
0.623659,-2.95506,6.39102
0.619338,-2.95625,6.39074
0.615228,-2.9574,6.39052
0.611188,-2.95883,6.39104
0.601964,-2.9608,6.39038
0.597662,-2.96186,6.39026
0.593011,-2.96259,6.38948
0.583652,-2.96415,6.38826
0.579132,-2.96489,6.38756
0.574627,-2.96564,6.38689
0.570105,-2.96636,6.38616
0.565633,-2.96715,6.38561
0.560809,-2.96761,6.38438
0.555908,-2.96811,6.38316
0.55127,-2.9682,6.38136
0.546515,-2.96864,6.38029
0.536848,-2.96989,6.37873
0.532134,-2.97035,6.37769
0.52728,-2.97062,6.37626
0.522547,-2.97107,6.37532
0.517636,-2.97126,6.37387
0.507813,-2.97225,6.37192
0.502809,-2.97228,6.37013
0.497834,-2.97235,6.36838
0.48795,-2.97324,6.36614
0.483018,-2.97335,6.36441
0.47811,-2.97348,6.3627
0.473227,-2.97363,6.36101
0.468365,-2.9738,6.35934
0.463526,-2.974,6.3577
0.458708,-2.97422,6.35607
0.454024,-2.97466,6.35502
0.44914,-2.97479,6.35339
0.439424,-2.97592,6.35158
0.434552,-2.97623,6.35029
0.429897,-2.97651,6.34903
0.425061,-2.97685,6.34778
0.41565,-2.97824,6.34672
0.410829,-2.97844,6.34547
0.406026,-2.97866,6.34424
0.401246,-2.97889,6.34303
0.396486,-2.97915,6.34184
0.391497,-2.97904,6.33996
0.381509,-2.9798,6.33756
0.371743,-2.98054,6.33518
0.366728,-2.98051,6.3333
0.361934,-2.98048,6.33144
0.357064,-2.98049,6.32959
0.352167,-2.98045,6.32761
0.347293,-2.98045,6.32564
0.34219,-2.98009,6.32295
0.3322,-2.98068,6.31975
0.326958,-2.98009,6.31649
0.321745,-2.97955,6.31324
0.311562,-2.98008,6.30944
0.306504,-2.97959,6.30616
0.301376,-2.97916,6.30287
0.291379,-2.9799,6.29904
0.286305,-2.97957,6.29572
0.281364,-2.9795,6.29298
0.271456,-2.98053,6.28943
0.266462,-2.98037,6.28638
0.261491,-2.98027,6.28333
0.251723,-2.98166,6.28018
0.246872,-2.98178,6.27753
0.242037,-2.98194,6.27488
0.237223,-2.98213,6.27223
0.232428,-2.98238,6.26959
0.222515,-2.9837,6.2657
0.217531,-2.98363,6.26231
0.212568,-2.9836,6.25892
0.207625,-2.98363,6.25551
0.202575,-2.98349,6.25171
0.192532,-2.98507,6.24735
0.182697,-2.98667,6.24296
0.172856,-2.98858,6.239
0.163018,-2.99055,6.23501
0.153304,-2.99286,6.2317
0.14857,-2.9934,6.22888
0.143853,-2.99399,6.22606
0.134153,-2.99648,6.22272
0.129546,-2.99732,6.22039
0.124716,-2.99801,6.21762
0.120129,-2.99872,6.21505
0.115451,-2.99951,6.21246
0.105851,-3.00257,6.21001
0.101293,-3.00366,6.20807
0.0967459,-3.00505,6.20674
0.0921958,-3.00596,6.20472
0.0875623,-3.00724,6.20334
0.0831405,-3.00846,6.20198
0.0786624,-3.00982,6.20086
0.0740199,-3.0111,6.19948
0.0694891,-3.01234,6.19812
0.0599369,-3.01561,6.19625
0.0554144,-3.01688,6.19488
0.0507991,-3.0182,6.1935
0.0412968,-3.02168,6.19207
0.0368594,-3.02314,6.19115
0.0324307,-3.02461,6.19022
0.0280084,-3.02609,6.18931
0.0235915,-3.02758,6.1884
0.0138529,-3.03113,6.18698
0.00944409,-3.03262,6.18607
0.0051475,-3.03407,6.18518
-0.00451092,-3.03755,6.18378
-0.00891011,-3.03904,6.18289
-0.013213,-3.04077,6.18261
-0.0176164,-3.04253,6.18233
-0.0218015,-3.04422,6.18209
-0.0262253,-3.04566,6.18134
-0.0306412,-3.0471,6.18061
-0.0404958,-3.05049,6.17936
-0.0447328,-3.05209,6.17911
-0.0490706,-3.05372,6.17885
-0.0535111,-3.05538,6.1786
-0.0577307,-3.05696,6.17837
-0.0674437,-3.06039,6.17765
-0.077177,-3.06376,6.17693
-0.0815012,-3.06535,6.17673
-0.0912563,-3.06864,6.17603
-0.0955773,-3.07017,6.17585
-0.105356,-3.07337,6.17517
-0.115161,-3.07651,6.17451
-0.119485,-3.078,6.17435
-0.123803,-3.07949,6.17422
-0.133807,-3.08213,6.17288
-0.138295,-3.0832,6.17205
-0.142775,-3.08428,6.17123
-0.147245,-3.08537,6.17042
-0.151704,-3.08646,6.16962
-0.161712,-3.08907,6.16832
-0.171738,-3.09165,6.16701
-0.176189,-3.09273,6.16621
-0.180635,-3.09382,6.16542
-0.185075,-3.09492,6.16465
-0.189507,-3.09602,6.16388
-0.19393,-3.09713,6.16311
-0.198472,-3.09792,6.16183
-0.208672,-3.10047,6.16071
-0.213012,-3.10153,6.16011
-0.217461,-3.10261,6.15952
-0.222073,-3.1036,6.15869
-0.226448,-3.10454,6.15789
-0.236696,-3.10666,6.15617
-0.241265,-3.1074,6.15495
-0.245827,-3.10816,6.15374
-0.256019,-3.11052,6.15261
-0.260504,-3.11152,6.15199
-0.264983,-3.1125,6.15138
-0.269454,-3.11351,6.15077
-0.27959,-3.11607,6.15031
-0.284238,-3.11698,6.14973
-0.294406,-3.11908,6.14866
-0.304701,-3.12118,6.14758
-0.309223,-3.12205,6.14701
-0.313739,-3.12293,6.14644
-0.318248,-3.12381,6.14589
-0.322886,-3.1243,6.14469
-0.327513,-3.12481,6.14348
-0.332128,-3.12532,6.14228
-0.342552,-3.12701,6.14057
-0.34715,-3.12754,6.13935
-0.357582,-3.12922,6.13763
-0.36217,-3.12976,6.1364
-0.372608,-3.13144,6.13467
-0.377181,-3.132,6.13344
-0.381865,-3.13261,6.1322
-0.386488,-3.13302,6.13064
-0.390954,-3.13356,6.12941
-0.395531,-3.13413,6.12817
-0.400101,-3.13473,6.12693
-0.41061,-3.13635,6.125
-0.415203,-3.13687,6.12358
-0.419787,-3.13741,6.12215
-0.424582,-3.13812,6.12094
-0.428896,-3.13876,6.11977
-0.433443,-3.13946,6.11858
-0.437985,-3.14017,6.11739
-0.44252,-3.14091,6.11621
-0.447171,-3.14168,6.11502
-0.451519,-3.14272,6.11458
-0.455982,-3.14378,6.11414
-0.460441,-3.14486,6.11371
-0.464898,-3.14593,6.11329
-0.47537,-3.14808,6.11237
-0.479875,-3.14901,6.11171
-0.490417,-3.15097,6.11054
-0.494925,-3.15191,6.10989
-0.499429,-3.15286,6.10925
-0.504022,-3.15349,6.10807
-0.508715,-3.15427,6.10713
-0.519239,-3.15598,6.1057
-0.523808,-3.15676,6.10477
-0.534473,-3.15848,6.10334
-0.53904,-3.15927,6.10242
-0.543801,-3.15979,6.10102
-0.554442,-3.16122,6.09913
-0.56522,-3.16267,6.09722
-0.569936,-3.16349,6.09641
-0.574402,-3.16429,6.09564
-0.585158,-3.16598,6.09436
-0.589746,-3.16681,6.09359
-0.594329,-3.16766,6.09283
-0.605153,-3.16914,6.09126
-0.609778,-3.1698,6.0902
-0.62062,-3.17127,6.08864
-0.625371,-3.17198,6.08757
-0.636239,-3.17347,6.08602
-0.640745,-3.17418,6.08498
-0.645439,-3.17463,6.08348
-0.650131,-3.17512,6.08198
-0.654947,-3.17565,6.08047
-0.65951,-3.17617,6.07898
-0.664324,-3.17675,6.07748
-0.675172,-3.17823,6.07584
-0.679843,-3.17897,6.07469
-0.684486,-3.17994,6.07407
-0.695464,-3.18164,6.07297
-0.700115,-3.18261,6.07238
-0.704768,-3.1836,6.0718
-0.70942,-3.1846,6.07124
-0.714073,-3.18561,6.07069
-0.718727,-3.18663,6.07016
-0.723382,-3.18765,6.06964
-0.740813,-3.19008,6.06846
-0.745474,-3.19124,6.0683
-0.750134,-3.19239,6.06816
-0.754795,-3.19355,6.06804
-0.759571,-3.19485,6.06824
-0.76409,-3.19612,6.06849
-0.768726,-3.19755,6.0691
-0.773494,-3.19899,6.06973
-0.784433,-3.20108,6.07067
-0.789057,-3.20277,6.07214
-0.793686,-3.20444,6.07364
-0.798319,-3.20608,6.07517
-0.80295,-3.20769,6.07675
-0.814052,-3.20937,6.07788
-0.818695,-3.21091,6.07955
-0.82337,-3.21222,6.08094
-0.828045,-3.21351,6.08236
-0.832851,-3.21477,6.08381
-0.837392,-3.21611,6.08553
-0.842264,-3.21696,6.08656
-0.846855,-3.21804,6.08822
-0.851637,-3.21869,6.08927
-0.856417,-3.21933,6.09035
-0.861326,-3.21995,6.09146
-0.872446,-3.22009,6.09214
-0.877228,-3.22067,6.09334
-0.882137,-3.22123,6.09457
-0.886786,-3.22178,6.09585
-0.891542,-3.22258,6.09784
-0.896359,-3.2229,6.09915
-0.901171,-3.22319,6.1005
-0.905979,-3.22346,6.10189
-0.910779,-3.2237,6.10332
-0.9156,-3.22373,6.10448
-0.920419,-3.22375,6.10568
-0.931682,-3.22258,6.10627
-0.936491,-3.22271,6.10803
-0.941352,-3.22236,6.10913
-0.946201,-3.222,6.11026
-0.951178,-3.22156,6.11135
-0.962291,-3.21997,6.11237
-0.967119,-3.21965,6.11393
-0.972072,-3.21928,6.11551
-0.989524,-3.21591,6.11619
-0.994334,-3.21549,6.1179
-0.999182,-3.21462,6.11897
-1.00403,-3.21375,6.12007
-1.0089,-3.21243,6.12052
-1.01377,-3.21112,6.121
-1.01867,-3.20936,6.1208
-1.02369,-3.20757,6.12061
-1.02843,-3.20587,6.12046
-1.03329,-3.20414,6.12032
-1.03814,-3.20242,6.1202
-1.04298,-3.20072,6.12011
-1.06034,-3.1951,6.11904
-1.06514,-3.19339,6.11899
-1.06993,-3.19168,6.11898
-1.07471,-3.18998,6.11898
-1.07948,-3.18828,6.11902
-1.08424,-3.18659,6.11908
-1.09533,-3.1824,6.11815
-1.10614,-3.17825,6.11726
-1.11704,-3.17401,6.11638
-1.12174,-3.1723,6.11677
-1.12647,-3.17022,6.11658
-1.13731,-3.16584,6.11592
-1.142,-3.16376,6.11579
-1.14668,-3.16169,6.11568
-1.15137,-3.15925,6.11498
-1.15604,-3.15682,6.1143
-1.16073,-3.15403,6.11303
-1.1654,-3.15128,6.11177
-1.17005,-3.14857,6.11052
-1.17482,-3.14612,6.11
-1.18536,-3.14137,6.10901
-1.1901,-3.13895,6.10853
-1.19471,-3.13623,6.1075
-1.19919,-3.13359,6.1065
-1.20377,-3.13092,6.1055
-1.2143,-3.12579,6.104
-1.21884,-3.12275,6.10239
-1.22339,-3.12004,6.10152
-1.22792,-3.11735,6.10067
-1.23255,-3.11463,6.09982
-1.24284,-3.10949,6.09844
-1.24731,-3.1069,6.09779
-1.2526,-3.10398,6.09708
-1.25622,-3.10179,6.09653
-1.26066,-3.09884,6.09524
-1.27093,-3.09336,6.09345
-1.27533,-3.09045,6.09217
-1.28564,-3.08496,6.09038
-1.28988,-3.08217,6.08913
-1.30001,-3.07676,6.08737
-1.30432,-3.07396,6.08612
-1.30862,-3.0712,6.08488
-1.31866,-3.06567,6.08283
-1.32292,-3.06276,6.08129
-1.32717,-3.05989,6.07976
-1.33712,-3.05447,6.07774
-1.34133,-3.05166,6.07622
-1.34554,-3.04889,6.07472
-1.34973,-3.04615,6.07323
-1.35393,-3.04371,6.07241
-1.35811,-3.04084,6.0709
-1.36239,-3.03796,6.06938
-1.37208,-3.03264,6.06739
-1.38184,-3.0273,6.06538
-1.39156,-3.02197,6.06338
-1.39568,-3.0195,6.06251
-1.39978,-3.01704,6.06166
-1.40945,-3.01201,6.06032
-1.41352,-3.00959,6.0595
-1.42313,-3.00457,6.0582
-1.42717,-3.00197,6.05706
-1.43671,-2.99675,6.05542
-1.44072,-2.99418,6.05428
-1.44483,-2.99158,6.05314
-1.4543,-2.98642,6.05152
-1.45816,-2.98397,6.05043
-1.46211,-2.98151,6.04935
-1.46609,-2.97937,6.04903
-1.47007,-2.97724,6.04874
-1.47403,-2.97514,6.04847
-1.47809,-2.97299,6.04822
-1.48193,-2.97097,6.04801
-1.48585,-2.9685,6.04719
-1.48977,-2.96619,6.04672
-1.49365,-2.96349,6.04563
-1.49753,-2.96081,6.04454
-1.50141,-2.95817,6.04348
-1.50527,-2.95556,6.04242
-1.50911,-2.95256,6.04072
-1.51293,-2.94961,6.03902
-1.52209,-2.94398,6.03683
-1.52588,-2.94109,6.03514
-1.53499,-2.93555,6.03295
-1.53875,-2.93275,6.03127
-1.54259,-2.9295,6.02891
-1.55152,-2.92391,6.02646
-1.55522,-2.92056,6.02382
-1.55892,-2.91737,6.02144
-1.56269,-2.91374,6.01833
-1.56625,-2.91028,6.01523
-1.57516,-2.90433,6.01159
-1.57879,-2.90096,6.00844
-1.58242,-2.89766,6.00528
-1.59135,-2.89232,6.00236
-1.60036,-2.88699,5.9994
-1.60394,-2.8845,5.99768
-1.60763,-2.88199,5.99595
-1.61131,-2.87952,5.99423
-1.61498,-2.8771,5.99251
-1.61865,-2.87472,5.9908
-1.62231,-2.87237,5.9891
-1.62601,-2.87025,5.98788
-1.6297,-2.86817,5.98668
-1.63861,-2.86383,5.98499
-1.64239,-2.86176,5.98379
-1.64597,-2.85981,5.98263
-1.65483,-2.85544,5.9808
-1.65848,-2.8534,5.97948
-1.66211,-2.85111,5.9777
-1.67091,-2.84657,5.97543
-1.67452,-2.84437,5.97366
-1.67819,-2.84247,5.97257
-1.68703,-2.83833,5.971
-1.69068,-2.83648,5.96994
-1.69434,-2.83466,5.9689
-1.698,-2.83288,5.96786
-1.70166,-2.83112,5.96685
-1.71047,-2.82712,5.96535
-1.71926,-2.82311,5.96387
-1.72291,-2.82142,5.96291
-1.72657,-2.81976,5.96196
-1.73534,-2.81581,5.96054
-1.73908,-2.81414,5.95962
-1.74262,-2.81259,5.95874
-1.75649,-2.80636,5.95689
-1.76019,-2.80508,5.95678
-1.7639,-2.80382,5.9567
-1.76778,-2.80281,5.95739
-1.77651,-2.79938,5.95751
-1.78031,-2.7985,5.95866
-1.7841,-2.79762,5.95986
-1.79292,-2.79416,5.96062
-1.80167,-2.79027,5.96088
-1.8056,-2.78889,5.96167
-1.80912,-2.78771,5.96253
-1.81285,-2.78641,5.9634
-1.81657,-2.78511,5.9643
-1.82029,-2.7838,5.96525
-1.82401,-2.78249,5.96623
-1.82783,-2.7811,5.96724
-1.83154,-2.77978,5.96829
-1.84004,-2.77553,5.96892
-1.84372,-2.77404,5.96988
-1.84741,-2.77255,5.97089
-1.85593,-2.76797,5.97145
-1.85961,-2.76645,5.97256
-1.8632,-2.76448,5.97299
-1.86679,-2.76252,5.97345
-1.87038,-2.76056,5.97395
-1.87396,-2.75861,5.97449
-1.87751,-2.75642,5.97467
-1.88111,-2.75448,5.97548
-1.88471,-2.75253,5.97633
-1.8883,-2.75057,5.97722
-1.89199,-2.74856,5.97814
-1.8955,-2.74668,5.97912
-1.8991,-2.74473,5.98012
-1.90734,-2.73925,5.9807
-1.91093,-2.73727,5.98181
-1.91451,-2.73528,5.98297
-1.91808,-2.73328,5.98417
-1.92175,-2.73119,5.98541
-1.92522,-2.72925,5.98671
-1.92878,-2.72721,5.98805
-1.93242,-2.72508,5.98943
-1.93588,-2.72309,5.99088
-1.93934,-2.72059,5.99168
-1.94279,-2.71809,5.99252
-1.94633,-2.71551,5.99339
-1.94968,-2.71307,5.99432
-1.95303,-2.71017,5.99467
-1.95641,-2.70736,5.99524
-1.96406,-2.70008,5.99474
-1.96732,-2.69689,5.99477
-1.97049,-2.69328,5.99412
-1.97364,-2.6897,5.9935
-1.97687,-2.68606,5.9929
-1.97994,-2.68262,5.99233
-1.98308,-2.67912,5.99179
-1.9863,-2.67592,5.99197
-1.99365,-2.66817,5.99108
-1.99676,-2.66462,5.99071
-1.99994,-2.66101,5.99037
-2.00296,-2.6576,5.99007
-2.00595,-2.65371,5.98912
-2.00895,-2.64986,5.98819
-2.01194,-2.64605,5.98729
-2.01492,-2.64227,5.9864
-2.0179,-2.63852,5.98554
-2.02088,-2.63482,5.98471
-2.02791,-2.62693,5.9834
-2.03087,-2.62329,5.98262
-2.03382,-2.61967,5.98186
-2.03678,-2.61609,5.98114
-2.03963,-2.61214,5.97977
-2.04645,-2.60402,5.97791
-2.04929,-2.60016,5.97658
-2.05217,-2.59644,5.97553
-2.05897,-2.58857,5.974
-2.06198,-2.58505,5.97352
-2.06484,-2.58172,5.9731
-2.07164,-2.57413,5.9722
-2.07456,-2.57077,5.97183
-2.0813,-2.56319,5.97101
-2.08409,-2.55946,5.97005
-2.08688,-2.55576,5.96912
-2.08966,-2.5521,5.96821
-2.09628,-2.54414,5.96682
-2.10277,-2.53629,5.96548
-2.10545,-2.53281,5.96467
-2.10822,-2.52928,5.96389
-2.1147,-2.52166,5.96301
-2.12111,-2.51397,5.96205
-2.12388,-2.51058,5.96162
-2.12664,-2.5072,5.96123
-2.13311,-2.49963,5.96081
-2.13586,-2.49655,5.96095
-2.13873,-2.49352,5.96148
-2.14159,-2.4905,5.96204
-2.148,-2.483,5.96216
-2.15078,-2.48007,5.96285
-2.15366,-2.47714,5.96378
-2.15655,-2.47422,5.96475
-2.16281,-2.46677,5.96531
-2.16568,-2.46382,5.96641
-2.16863,-2.46083,5.96772
-2.17462,-2.45301,5.96799
-2.17736,-2.44971,5.9688
-2.18009,-2.44642,5.96966
-2.18285,-2.44318,5.97069
-2.18567,-2.43983,5.97177
-2.19161,-2.4321,5.97306
-2.19435,-2.42876,5.97441
-2.19708,-2.42542,5.97581
-2.20289,-2.41713,5.97679
-2.20862,-2.40878,5.97785
-2.21117,-2.40497,5.97875
-2.21377,-2.40105,5.97969
-2.21611,-2.39691,5.97998
-2.21849,-2.39268,5.98029
-2.22375,-2.38334,5.98016
-2.22622,-2.37937,5.98125
-2.22853,-2.37501,5.98171
-2.23084,-2.37065,5.9822
-2.23314,-2.3663,5.98273
-2.23816,-2.35671,5.98282
-2.24026,-2.35193,5.98272
-2.24236,-2.34718,5.98266
-2.24708,-2.33715,5.98214
-2.24914,-2.33244,5.98215
-2.2538,-2.32227,5.98161
-2.2558,-2.31754,5.98161
-2.26013,-2.30707,5.98044
-2.26434,-2.29675,5.97931
-2.26596,-2.29125,5.97797
-2.26758,-2.2858,5.97665
-2.27139,-2.27469,5.97414
-2.27281,-2.26894,5.97214
-2.27422,-2.26325,5.97015
-2.27562,-2.25763,5.96818
-2.27702,-2.25206,5.96621
-2.28068,-2.24141,5.96375
-2.28205,-2.23598,5.9618
-2.28347,-2.23069,5.96009
-2.28707,-2.22039,5.95789
-2.2906,-2.21017,5.9557
-2.29182,-2.20468,5.95341
-2.29316,-2.19952,5.95186
-2.29449,-2.19441,5.95033
-2.29582,-2.18935,5.94881
-2.29699,-2.18394,5.94664
-2.29815,-2.1786,5.94448
-2.29927,-2.17302,5.94197
-2.30031,-2.1677,5.93948
-2.30139,-2.16235,5.93699
-2.30246,-2.15707,5.93451
-2.30553,-2.14719,5.93151
-2.30659,-2.14205,5.92902
-2.30769,-2.13689,5.92653
-2.31066,-2.12743,5.92355
-2.31365,-2.1179,5.92054
-2.31475,-2.11335,5.91868
-2.31589,-2.10877,5.91682
-2.31892,-2.09989,5.91465
-2.32011,-2.09539,5.91299
-2.32128,-2.09123,5.91168
-2.32434,-2.0826,5.90987
-2.32729,-2.07421,5.9081
-2.32848,-2.07011,5.90684
-2.32966,-2.06604,5.9056
-2.33076,-2.06182,5.90405
-2.33186,-2.05765,5.90251
-2.33296,-2.05353,5.90099
-2.33412,-2.04942,5.89957
-2.33685,-2.04118,5.89743
-2.33961,-2.03286,5.89528
