x,y,theta
1.54039,-2.64545,6.49024
1.53984,-2.65023,6.49254
1.53573,-2.65867,6.49487
1.53155,-2.66703,6.49733
1.53109,-2.6719,6.50038
1.53,-2.67632,6.5023
1.52891,-2.68073,6.5043
1.52782,-2.68514,6.50638
1.52674,-2.68954,6.50853
1.52567,-2.69393,6.51077
1.52482,-2.69849,6.51379
1.52397,-2.70304,6.51689
1.51905,-2.71056,6.51964
1.51786,-2.71486,6.52237
1.51668,-2.71913,6.52518
1.51548,-2.72339,6.52809
1.51429,-2.72762,6.53108
1.50843,-2.73421,6.5329
1.50681,-2.73811,6.53531
1.50488,-2.74189,6.53734
1.50313,-2.74556,6.53946
1.50121,-2.74931,6.54166
1.49947,-2.75295,6.54396
1.49755,-2.75667,6.54632
1.48686,-2.76488,6.54787
1.48444,-2.76811,6.54941
1.47749,-2.77351,6.55056
1.47503,-2.77669,6.5522
1.47258,-2.77987,6.55391
1.46541,-2.78511,6.55523
1.46324,-2.78839,6.55773
1.46038,-2.79124,6.55912
1.45281,-2.79595,6.56011
1.44996,-2.79879,6.56168
1.44703,-2.80167,6.56333
1.43947,-2.80615,6.56452
1.43177,-2.81058,6.56581
1.42851,-2.81305,6.56691
1.42527,-2.81552,6.56809
1.42168,-2.81771,6.56863
1.41802,-2.81993,6.56923
1.41407,-2.82171,6.56892
1.41006,-2.82353,6.56867
1.40607,-2.82538,6.56849
1.40201,-2.82726,6.56836
1.39818,-2.82911,6.56832
1.39456,-2.83125,6.56928
1.3854,-2.83427,6.56865
1.38124,-2.83595,6.56858
1.37653,-2.83729,6.56759
1.36706,-2.83987,6.56618
1.36251,-2.84121,6.56531
1.358,-2.84258,6.56451
1.35347,-2.84392,6.56366
1.34903,-2.84534,6.56302
1.34399,-2.84637,6.56136
1.33889,-2.84745,6.55973
1.3339,-2.84808,6.55731
1.32895,-2.84912,6.55591
1.31907,-2.85145,6.55406
1.31421,-2.85253,6.55276
1.30915,-2.85345,6.55105
1.30429,-2.85455,6.5499
1.29917,-2.85541,6.54817
1.28912,-2.85757,6.54598
1.28389,-2.85831,6.54394
1.27871,-2.8591,6.54196
1.26861,-2.8612,6.53951
1.2635,-2.86204,6.5376
1.25844,-2.8629,6.53573
1.25341,-2.86379,6.53391
1.24843,-2.8647,6.53212
1.24348,-2.86563,6.53038
1.23857,-2.86659,6.52869
1.23388,-2.86777,6.52768
1.22886,-2.86865,6.52596
1.21906,-2.87099,6.52412
1.21411,-2.87204,6.52281
1.2094,-2.87304,6.52156
1.20453,-2.87412,6.52034
1.19519,-2.87674,6.51952
1.1902,-2.87759,6.51816
1.18525,-2.87847,6.51685
1.18034,-2.87938,6.51557
1.17546,-2.88029,6.51434
1.17011,-2.88077,6.51206
1.15978,-2.88262,6.50928
1.1497,-2.88443,6.50654
1.14438,-2.885,6.5043
1.1393,-2.88555,6.50212
1.13416,-2.88616,6.49995
1.12899,-2.88675,6.49768
1.12387,-2.88737,6.49544
1.11819,-2.88747,6.49193
1.1077,-2.88906,6.48791
1.10182,-2.88896,6.48376
1.09599,-2.88892,6.47961
1.08529,-2.89054,6.47494
1.07966,-2.89056,6.47079
1.07399,-2.89067,6.46664
1.06358,-2.89256,6.46197
1.05801,-2.89278,6.45781
1.05268,-2.89327,6.45438
1.04251,-2.89555,6.45013
1.03713,-2.896,6.44639
1.03179,-2.89651,6.44267
1.02189,-2.8992,6.43889
1.01676,-2.89994,6.43563
1.01167,-2.90073,6.43239
1.00661,-2.90156,6.42916
1.0016,-2.90245,6.42595
0.991406,-2.90503,6.42107
0.985963,-2.9055,6.41669
0.980563,-2.90602,6.41232
0.975206,-2.90662,6.40794
0.969702,-2.90709,6.40315
0.959479,-2.91012,6.39781
0.949485,-2.91316,6.39244
0.93958,-2.91655,6.38756
0.929703,-2.92003,6.38265
0.920109,-2.92392,6.37869
0.915231,-2.92517,6.37524
0.910388,-2.92648,6.37179
0.90087,-2.93061,6.36782
0.896235,-2.93219,6.36496
0.891327,-2.93366,6.36162
0.886683,-2.93512,6.35849
0.881971,-2.93668,6.35536
0.87277,-2.94153,6.35256
0.868312,-2.94343,6.35027
0.863974,-2.94566,6.34875
0.859333,-2.94723,6.34605
0.854743,-2.94922,6.34417
0.850366,-2.95112,6.34232
0.845977,-2.95319,6.34073
0.841408,-2.95522,6.33889
0.836956,-2.95721,6.33706
0.82781,-2.96227,6.33474
0.82339,-2.9643,6.33293
0.818897,-2.96641,6.33111
0.809885,-2.97172,6.32929
0.805637,-2.97396,6.32798
0.801409,-2.97621,6.32669
0.797199,-2.97849,6.32541
0.793005,-2.98077,6.32415
0.783814,-2.98628,6.32238
0.779646,-2.98858,6.32114
0.775595,-2.99084,6.31992
0.766497,-2.99631,6.31819
0.762366,-2.99864,6.31698
0.758429,-3.00122,6.31652
0.754406,-3.00388,6.31607
0.750599,-3.00641,6.31566
0.746472,-3.00872,6.31469
0.742363,-3.01105,6.31374
0.73311,-3.01657,6.31228
0.729249,-3.01903,6.31187
0.725301,-3.02156,6.31147
0.721265,-3.02415,6.31108
0.717446,-3.02662,6.31074
0.708403,-3.0322,6.30989
0.699335,-3.03773,6.30906
0.695434,-3.04024,6.30876
0.68634,-3.04571,6.30797
0.682448,-3.04819,6.3077
0.673324,-3.05359,6.30694
0.664169,-3.05895,6.30621
0.660287,-3.0614,6.306
0.656419,-3.06385,6.30581
0.646815,-3.06858,6.30401
0.642539,-3.07049,6.30273
0.638282,-3.07241,6.30146
0.634048,-3.07435,6.30021
0.629832,-3.0763,6.29898
0.620256,-3.0811,6.29724
0.610663,-3.0859,6.2955
0.606479,-3.08788,6.29428
0.60231,-3.08988,6.29307
0.59816,-3.0919,6.29188
0.594023,-3.09393,6.29071
0.589906,-3.09597,6.28955
0.585569,-3.0977,6.28777
0.575851,-3.10268,6.28636
0.571842,-3.10471,6.28549
0.567737,-3.10681,6.28463
0.563447,-3.10886,6.28353
0.559399,-3.11081,6.28246
0.549548,-3.11544,6.28045
0.545254,-3.11726,6.27895
0.540979,-3.1191,6.27746
0.531277,-3.12404,6.27617
0.52717,-3.12614,6.27539
0.523076,-3.12825,6.27463
0.519,-3.13038,6.27389
0.509451,-3.13559,6.27344
0.505151,-3.13764,6.27269
0.495411,-3.14234,6.27146
0.485538,-3.14706,6.27022
0.481378,-3.14908,6.26949
0.477232,-3.1511,6.26878
0.473101,-3.15313,6.26809
0.468664,-3.15469,6.2665
0.464249,-3.15628,6.26491
0.459854,-3.15788,6.26333
0.449692,-3.16222,6.26124
0.445327,-3.16386,6.25965
0.435159,-3.16822,6.25755
0.430818,-3.1699,6.25596
0.420645,-3.17431,6.25386
0.416331,-3.17603,6.25226
0.411918,-3.17783,6.25067
0.407523,-3.17944,6.24875
0.403331,-3.18114,6.24717
0.399035,-3.18292,6.2456
0.394755,-3.18473,6.24403
0.384499,-3.18923,6.24177
0.380185,-3.191,6.24002
0.37589,-3.19281,6.23828
0.371417,-3.19485,6.23676
0.367435,-3.1967,6.23528
0.363228,-3.19868,6.2338
0.359035,-3.2007,6.23233
0.354855,-3.20274,6.23087
0.350567,-3.20487,6.22941
0.346712,-3.20727,6.22894
0.342745,-3.20974,6.22849
0.338789,-3.21222,6.22805
0.334842,-3.21472,6.22763
0.324801,-3.22002,6.22672
0.320774,-3.2224,6.22607
0.310612,-3.22755,6.22492
0.306589,-3.22995,6.2243
0.302578,-3.23238,6.22369
0.298373,-3.23447,6.22245
0.294099,-3.23673,6.22146
0.283865,-3.24163,6.21999
0.279726,-3.24388,6.21903
0.269337,-3.24884,6.21758
0.265207,-3.25113,6.21664
0.260794,-3.25319,6.21517
0.250337,-3.25785,6.21321
0.239728,-3.26258,6.21125
0.235455,-3.26499,6.21053
0.231446,-3.26731,6.20984
0.220929,-3.27234,6.20866
0.216799,-3.27475,6.208
0.212679,-3.27717,6.20736
0.202031,-3.28203,6.20591
0.197821,-3.2843,6.20497
0.187138,-3.28915,6.20355
0.182804,-3.29151,6.20264
0.172085,-3.29639,6.20125
0.168014,-3.29871,6.20039
0.16367,-3.3008,6.19901
0.159337,-3.30293,6.19765
0.154879,-3.30514,6.19629
0.150691,-3.30728,6.19497
0.146248,-3.30956,6.19365
0.135505,-3.31444,6.19221
0.131253,-3.31685,6.19128
0.127099,-3.31951,6.19097
0.116264,-3.32467,6.19019
0.112102,-3.32734,6.18993
0.107945,-3.33004,6.1897
0.103793,-3.33275,6.18949
0.0996436,-3.33548,6.18932
0.0954967,-3.33822,6.18918
0.0913535,-3.34097,6.18906
0.0736708,-3.34857,6.18832
0.0695514,-3.35146,6.18861
0.065435,-3.35435,6.18894
0.0613204,-3.35725,6.1893
0.0571203,-3.36033,6.19003
0.0531972,-3.36332,6.19081
0.0491909,-3.3665,6.19199
0.0450463,-3.36973,6.19321
0.0343884,-3.3753,6.19505
0.0305084,-3.37883,6.19743
0.0266253,-3.38235,6.19987
0.0227381,-3.38584,6.20236
0.0188498,-3.38929,6.20492
0.00794282,-3.39438,6.20706
0.00403123,-3.39776,6.20977
3.20913e-05,-3.40091,6.2122
-0.00396736,-3.40403,6.21468
-0.00811148,-3.40714,6.21722
-0.0119454,-3.41026,6.22006
-0.0163674,-3.4127,6.22171
-0.0204087,-3.41534,6.22413
-0.024801,-3.41748,6.22574
-0.029189,-3.41962,6.2274
-0.033715,-3.42176,6.22911
-0.0450969,-3.42478,6.23041
-0.0494847,-3.42687,6.23225
-0.0540126,-3.42896,6.23414
-0.0582515,-3.43099,6.23611
-0.062517,-3.43335,6.239
-0.0670615,-3.43499,6.24076
-0.0716003,-3.43662,6.24258
-0.0761346,-3.43822,6.24445
-0.080661,-3.4398,6.24637
-0.085254,-3.44118,6.24805
-0.0898416,-3.44254,6.24978
-0.10169,-3.44403,6.25092
-0.106211,-3.44556,6.25342
-0.110985,-3.44642,6.25485
-0.115746,-3.44726,6.25633
-0.120657,-3.44805,6.25778
-0.132472,-3.4489,6.25922
-0.137176,-3.44981,6.26121
-0.142019,-3.45069,6.26324
-0.161086,-3.45096,6.2644
-0.165776,-3.45178,6.26662
-0.17067,-3.452,6.26791
-0.175553,-3.45223,6.26925
-0.180638,-3.45187,6.26965
-0.185702,-3.45152,6.27009
-0.190995,-3.45051,6.26942
-0.196408,-3.44952,6.26878
-0.201506,-3.44858,6.26818
-0.206724,-3.44765,6.26761
-0.211921,-3.44675,6.26708
-0.217095,-3.44589,6.26658
-0.236709,-3.44356,6.26511
-0.241831,-3.44271,6.26467
-0.246932,-3.44189,6.26428
-0.252015,-3.44109,6.26392
-0.257077,-3.44031,6.2636
-0.262118,-3.43955,6.26332
-0.274602,-3.43755,6.26199
-0.286761,-3.43556,6.2607
-0.299031,-3.43353,6.25944
-0.303984,-3.4329,6.25977
-0.309064,-3.43184,6.25939
-0.321292,-3.42975,6.25854
-0.326328,-3.42872,6.25824
-0.331345,-3.42772,6.25797
-0.336489,-3.42627,6.25696
-0.341611,-3.42485,6.25598
-0.346854,-3.42301,6.25426
-0.352071,-3.42122,6.25257
-0.357263,-3.41948,6.2509
-0.362476,-3.41816,6.25023
-0.374484,-3.41577,6.24912
-0.379645,-3.41449,6.24852
-0.384772,-3.41285,6.24727
-0.38973,-3.41127,6.24606
-0.394804,-3.40969,6.24486
-0.406916,-3.40694,6.24319
-0.41208,-3.40492,6.24121
-0.417128,-3.40335,6.24027
-0.422154,-3.4018,6.23936
-0.427294,-3.40026,6.23846
-0.439159,-3.39754,6.23706
-0.444096,-3.39612,6.2364
-0.449989,-3.39455,6.2357
-0.4539,-3.39337,6.23518
-0.458938,-3.39145,6.23362
-0.470928,-3.38827,6.23157
-0.475903,-3.38642,6.23005
-0.48795,-3.38328,6.22802
-0.492728,-3.38153,6.22655
-0.504559,-3.37848,6.22457
-0.509418,-3.37677,6.22313
-0.514254,-3.3751,6.22171
-0.526031,-3.37195,6.21948
-0.530865,-3.37017,6.21778
-0.535679,-3.36844,6.2161
-0.547355,-3.36543,6.21394
-0.552114,-3.36377,6.21231
-0.556852,-3.36217,6.2107
-0.561571,-3.3606,6.20912
-0.566208,-3.35941,6.2084
-0.57101,-3.35752,6.20651
-0.575924,-3.35565,6.20463
-0.587379,-3.35259,6.20228
-0.598931,-3.34952,6.19993
-0.610444,-3.34649,6.19759
-0.615064,-3.34511,6.19654
-0.619661,-3.34377,6.19551
-0.631036,-3.34112,6.19402
-0.635593,-3.33984,6.19305
-0.646915,-3.33722,6.19162
-0.651488,-3.33577,6.19033
-0.662807,-3.33296,6.18858
-0.66734,-3.33157,6.18732
-0.671991,-3.33018,6.18609
-0.683235,-3.32745,6.1844
-0.687576,-3.32618,6.18325
-0.692033,-3.32493,6.18212
-0.696413,-3.32413,6.18208
-0.700779,-3.32336,6.18208
-0.705128,-3.3226,6.18212
-0.7096,-3.32184,6.18219
-0.71379,-3.32115,6.18234
-0.718207,-3.31994,6.18168
-0.722587,-3.31889,6.18142
-0.72706,-3.31732,6.18029
-0.731518,-3.31578,6.1792
-0.735961,-3.31429,6.17813
-0.740389,-3.31284,6.1771
-0.744914,-3.31085,6.17515
-0.749418,-3.30893,6.17323
-0.760568,-3.30551,6.17081
-0.765026,-3.30367,6.16892
-0.776113,-3.30036,6.16654
-0.780528,-3.29863,6.16469
-0.785172,-3.2963,6.16184
-0.79614,-3.29279,6.15894
-0.800696,-3.2902,6.15557
-0.805219,-3.28781,6.15246
-0.80999,-3.28471,6.14812
-0.814473,-3.28177,6.14379
-0.82566,-3.27763,6.1389
-0.830217,-3.27486,6.13452
-0.834755,-3.27219,6.13012
-0.845828,-3.26896,6.12627
-0.857001,-3.2658,6.12239
-0.861268,-3.26423,6.11999
-0.865651,-3.26269,6.11759
-0.87002,-3.26122,6.11519
-0.874376,-3.25981,6.11282
-0.878723,-3.25847,6.11045
-0.883053,-3.25717,6.1081
-0.887355,-3.25616,6.1063
-0.891649,-3.25521,6.10452
-0.902532,-3.25342,6.10225
-0.906939,-3.25255,6.10049
-0.911076,-3.25176,6.09877
-0.921949,-3.25003,6.09638
-0.926213,-3.24922,6.09451
-0.930514,-3.24815,6.09214
-0.941413,-3.2463,6.08928
-0.945698,-3.24536,6.08693
-0.949956,-3.24483,6.08546
-0.960823,-3.24354,6.08351
-0.965068,-3.24308,6.08209
-0.969312,-3.24268,6.08069
-0.973554,-3.24234,6.07932
-0.977791,-3.24204,6.07797
-0.98866,-3.24098,6.07615
-0.999528,-3.23994,6.07436
-1.00376,-3.23975,6.0731
-1.00799,-3.23961,6.07186
-1.01887,-3.23868,6.07017
-1.02323,-3.23859,6.06899
-1.02732,-3.23858,6.06786
-1.04486,-3.2369,6.06577
-1.04909,-3.23734,6.06571
-1.05331,-3.23781,6.06568
-1.05766,-3.23871,6.06676
-1.06842,-3.23858,6.06728
-1.07264,-3.23963,6.06893
-1.07687,-3.24066,6.07063
-1.08775,-3.24053,6.07193
-1.09868,-3.2399,6.07266
-1.10322,-3.24043,6.07393
-1.10723,-3.24107,6.07529
-1.11151,-3.24165,6.07669
-1.11579,-3.24222,6.07814
-1.12007,-3.2428,6.07965
-1.12435,-3.24337,6.08122
-1.12877,-3.2439,6.08284
-1.13305,-3.24447,6.08454
-1.14383,-3.24334,6.08584
-1.14812,-3.24374,6.08749
-1.15243,-3.24414,6.08921
-1.16334,-3.24265,6.09053
-1.16765,-3.24302,6.09242
-1.17201,-3.24264,6.09316
-1.17637,-3.24227,6.09396
-1.18072,-3.24192,6.09482
-1.18508,-3.24158,6.09573
-1.18946,-3.241,6.09629
-1.19383,-3.24072,6.09762
-1.19821,-3.24044,6.099
-1.20258,-3.24016,6.10045
-1.20709,-3.23984,6.10195
-1.21134,-3.23963,6.10353
-1.21573,-3.23937,6.10518
-1.22664,-3.23657,6.10642
-1.23103,-3.23628,6.10824
-1.23541,-3.23598,6.11012
-1.2398,-3.23567,6.11208
-1.24431,-3.2353,6.1141
-1.24857,-3.23502,6.11621
-1.25295,-3.23467,6.11839
-1.25746,-3.23425,6.12064
-1.26172,-3.23393,6.12299
-1.26612,-3.23291,6.12438
-1.27053,-3.23189,6.12585
-1.27507,-3.2308,6.12737
-1.27935,-3.22984,6.12899
-1.28376,-3.2283,6.12985
-1.28818,-3.22686,6.13097
-1.29899,-3.22155,6.13088
-1.3034,-3.21963,6.13135
-1.30783,-3.217,6.1307
-1.31224,-3.21441,6.13009
-1.31678,-3.2118,6.12952
-1.32106,-3.20937,6.12902
-1.32546,-3.20691,6.12856
-1.32987,-3.20485,6.12906
-1.34055,-3.19876,6.12836
-1.34494,-3.19627,6.12821
-1.34945,-3.19373,6.1281
-1.35371,-3.19138,6.12806
-1.35809,-3.1884,6.12712
-1.36247,-3.18547,6.12622
-1.36683,-3.18259,6.12537
-1.37119,-3.17975,6.12456
-1.37553,-3.17695,6.1238
-1.37988,-3.17422,6.12309
-1.39035,-3.16782,6.12194
-1.39467,-3.16516,6.12134
-1.39898,-3.16254,6.12079
-1.40329,-3.15997,6.1203
-1.40759,-3.15686,6.1189
-1.41795,-3.15004,6.11706
-1.42223,-3.14704,6.11577
-1.42652,-3.14421,6.11478
-1.43682,-3.13766,6.11336
-1.44124,-3.13509,6.11308
-1.44542,-3.13271,6.11288
-1.45568,-3.12648,6.11225
-1.45996,-3.12408,6.11218
-1.47016,-3.11783,6.11169
-1.47441,-3.1149,6.11081
-1.47866,-3.11201,6.10998
-1.4829,-3.10917,6.1092
-1.49311,-3.10235,6.10798
-1.50316,-3.09562,6.10685
-1.50726,-3.09298,6.10627
-1.51147,-3.0903,6.10574
-1.52147,-3.08379,6.10519
-1.53144,-3.0772,6.10459
-1.53564,-3.07468,6.10456
-1.53984,-3.07219,6.10458
-1.54988,-3.0657,6.10467
-1.55399,-3.06353,6.10534
-1.55823,-3.06144,6.10645
-1.56247,-3.05936,6.10764
-1.57243,-3.05288,6.10842
-1.57656,-3.05089,6.10981
-1.58081,-3.0489,6.11147
-1.58506,-3.04692,6.11322
-1.59485,-3.04039,6.1146
-1.5991,-3.03838,6.11656
-1.60347,-3.03633,6.11876
-1.61305,-3.02921,6.11979
-1.61726,-3.02671,6.12139
-1.62146,-3.02421,6.12307
-1.62568,-3.02176,6.12497
-1.63001,-3.01921,6.12694
-1.63953,-3.0121,6.12931
-1.64376,-3.00956,6.13171
-1.648,-3.00701,6.13421
-1.65752,-2.99917,6.13634
-1.66697,-2.99121,6.13862
-1.67113,-2.98788,6.14036
-1.67538,-2.98443,6.14218
-1.67935,-2.98047,6.14289
-1.68341,-2.97641,6.14367
-1.69256,-2.96673,6.14405
-1.69666,-2.96304,6.14588
-1.70069,-2.95876,6.14682
-1.70471,-2.95448,6.14783
-1.70872,-2.95022,6.14891
-1.71766,-2.94009,6.14959
-1.72154,-2.93507,6.14961
-1.72541,-2.93007,6.14969
-1.7341,-2.91914,6.14935
-1.73792,-2.9142,6.14956
-1.74658,-2.90309,6.14927
-1.75035,-2.89813,6.14954
-1.75868,-2.88642,6.14827
-1.76684,-2.87486,6.14707
-1.77031,-2.8685,6.1451
-1.77377,-2.86221,6.14316
-1.78163,-2.84931,6.13973
-1.78492,-2.84255,6.13683
-1.7882,-2.83588,6.13395
-1.79145,-2.82931,6.13109
-1.79469,-2.82283,6.12826
-1.80227,-2.81055,6.12494
-1.80545,-2.80424,6.12216
-1.80864,-2.79812,6.11963
-1.81607,-2.7863,6.11663
-1.82341,-2.77457,6.11366
-1.82642,-2.76819,6.11043
-1.82952,-2.76231,6.10824
-1.83259,-2.75649,6.10607
-1.83566,-2.75075,6.10394
-1.83861,-2.74449,6.10089
-1.84154,-2.73833,6.09787
-1.84451,-2.73193,6.0945
-1.8473,-2.72584,6.09117
-1.85016,-2.71973,6.08784
-1.85301,-2.71372,6.08454
-1.85981,-2.7025,6.08074
-1.86261,-2.69667,6.07746
-1.86548,-2.69084,6.0742
-1.87208,-2.68014,6.07046
-1.87876,-2.66936,6.06671
-1.88148,-2.66431,6.06426
-1.88426,-2.65922,6.06184
-1.89085,-2.64925,6.05912
-1.89369,-2.64428,6.05693
-1.89642,-2.63971,6.05513
-1.903,-2.63005,6.05286
-1.90938,-2.62066,6.05064
-1.91213,-2.61618,6.04896
-1.91487,-2.61175,6.04731
-1.91757,-2.60716,6.04535
-1.92026,-2.60265,6.04343
-1.92295,-2.5982,6.04155
-1.92573,-2.59376,6.03979
-1.93188,-2.58462,6.03733
-1.93813,-2.57536,6.03489
-1.94076,-2.57105,6.03299
-1.94332,-2.5669,6.03115
-1.94594,-2.56271,6.02933
-1.94856,-2.55858,6.02756
-1.95118,-2.55451,6.02582
-1.9538,-2.55051,6.02412
-1.95975,-2.54148,6.02126
-1.96232,-2.53707,6.01892
