x,y,theta
-0.229399,-2.09301,6.10924
-0.230996,-2.09725,6.1081
-0.231899,-2.0991,6.10732
-0.233599,-2.10342,6.10619
-0.234503,-2.10536,6.10557
-0.235403,-2.10725,6.10493
-0.236328,-2.10919,6.10427
-0.237272,-2.11113,6.1036
-0.238228,-2.11306,6.10291
-0.239195,-2.11499,6.1022
-0.240174,-2.11692,6.10148
-0.242077,-2.12126,6.10022
-0.244032,-2.12561,6.09895
-0.245075,-2.12754,6.09815
-0.246129,-2.12947,6.09734
-0.247201,-2.1314,6.09651
-0.248282,-2.13335,6.09567
-0.250364,-2.13784,6.09446
-0.251454,-2.13986,6.09373
-0.252558,-2.14189,6.093
-0.254741,-2.14643,6.09173
-0.255847,-2.14854,6.09114
-0.256969,-2.15065,6.09054
-0.2581,-2.15277,6.08993
-0.259245,-2.15488,6.08931
-0.261521,-2.15963,6.08833
-0.262675,-2.16181,6.08783
-0.263844,-2.16398,6.08732
-0.26623,-2.16872,6.08629
-0.26867,-2.17346,6.08522
-0.271166,-2.17821,6.08414
-0.27243,-2.18038,6.08354
-0.273706,-2.18255,6.08293
-0.276299,-2.18746,6.08199
-0.277554,-2.18966,6.08156
-0.278852,-2.1919,6.0811
-0.281523,-2.19675,6.08012
-0.284274,-2.20167,6.07912
-0.2856,-2.20386,6.07861
-0.286965,-2.2061,6.07809
-0.288344,-2.20834,6.07756
-0.289736,-2.21058,6.077
-0.292618,-2.21547,6.07593
-0.295523,-2.22045,6.07502
-0.298485,-2.22542,6.07409
-0.300004,-2.22784,6.07364
-0.301409,-2.23005,6.07322
-0.302894,-2.23237,6.07276
-0.304425,-2.23474,6.07227
-0.307487,-2.23973,6.07149
-0.308996,-2.2421,6.07118
-0.310516,-2.24447,6.07086
-0.313719,-2.2495,6.07002
-0.315277,-2.25186,6.06967
-0.316887,-2.25427,6.0693
-0.320168,-2.25923,6.06843
-0.321787,-2.26158,6.06804
-0.323416,-2.26392,6.06762
-0.326875,-2.26897,6.06669
-0.328481,-2.27133,6.06645
-0.330141,-2.27374,6.06618
-0.331817,-2.27613,6.0659
-0.333509,-2.2785,6.06561
-0.337076,-2.28353,6.06479
-0.340703,-2.28854,6.06396
-0.342437,-2.29098,6.06381
-0.344185,-2.29341,6.06365
-0.345945,-2.29582,6.06347
-0.347718,-2.29822,6.06329
-0.351474,-2.30324,6.06259
-0.353287,-2.30563,6.06238
-0.355111,-2.30802,6.06216
-0.358973,-2.31301,6.06143
-0.360837,-2.31538,6.06119
-0.362737,-2.3177,6.06085
-0.364652,-2.32001,6.0605
-0.36658,-2.32231,6.06013
-0.36852,-2.32459,6.05975
-0.372592,-2.32945,6.05884
-0.374564,-2.33175,6.05848
-0.376594,-2.33409,6.0581
-0.380722,-2.3389,6.05723
-0.382746,-2.34119,6.05684
-0.386971,-2.34612,6.05612
-0.39125,-2.35105,6.0554
-0.395583,-2.35595,6.05466
-0.397675,-2.35827,6.05441
-0.39978,-2.3606,6.05415
-0.401898,-2.36291,6.05388
-0.404072,-2.36527,6.05359
-0.408516,-2.37004,6.0528
-0.413058,-2.37485,6.05199
-0.415249,-2.37712,6.05167
-0.417455,-2.37939,6.05134
-0.419674,-2.38164,6.051
-0.421904,-2.38389,6.05065
-0.424149,-2.38613,6.05029
-0.426385,-2.38844,6.05008
-0.428636,-2.39074,6.04987
-0.430899,-2.39303,6.04963
-0.433178,-2.39531,6.04939
-0.435471,-2.39757,6.04914
-0.437779,-2.39983,6.04887
-0.440098,-2.40208,6.0486
-0.442481,-2.40437,6.0483
-0.444771,-2.40655,6.04805
-0.449706,-2.41121,6.04727
-0.452085,-2.41342,6.04698
-0.454476,-2.41563,6.04668
-0.459496,-2.4203,6.04603
-0.461907,-2.42255,6.04587
-0.464333,-2.4248,6.0457
-0.466772,-2.42704,6.04552
-0.469224,-2.42925,6.04533
-0.471686,-2.43146,6.04513
-0.47416,-2.43367,6.04494
-0.479378,-2.43822,6.04422
-0.481888,-2.44042,6.04403
-0.487179,-2.44494,6.04332
-0.489723,-2.44712,6.04311
-0.492283,-2.44929,6.04289
-0.494909,-2.45149,6.04265
-0.500271,-2.45586,6.04189
-0.502861,-2.45806,6.04182
-0.505465,-2.46025,6.04173
-0.508079,-2.46242,6.04163
-0.510709,-2.46459,6.04153
-0.516237,-2.46905,6.0411
-0.518887,-2.47126,6.04117
-0.52155,-2.47346,6.04122
-0.527174,-2.47783,6.04078
-0.529872,-2.47999,6.04083
-0.532581,-2.48215,6.04089
-0.535359,-2.48433,6.04093
-0.538028,-2.48641,6.04098
-0.540773,-2.48852,6.04102
-0.543528,-2.49062,6.04105
-0.54933,-2.49479,6.04057
-0.552116,-2.49685,6.04059
-0.554913,-2.49889,6.04061
-0.560801,-2.50295,6.04011
-0.566738,-2.50696,6.03961
-0.569601,-2.50894,6.0396
-0.572477,-2.5109,6.03958
-0.575363,-2.51284,6.03956
-0.581412,-2.51672,6.03903
-0.58433,-2.51864,6.03899
-0.587248,-2.52059,6.03909
-0.590182,-2.52254,6.03917
-0.593134,-2.52447,6.03925
-0.596122,-2.52629,6.03918
-0.599186,-2.52812,6.03908
-0.602133,-2.52986,6.039
-0.608398,-2.53345,6.03839
-0.614709,-2.53699,6.03778
-0.617775,-2.53871,6.03766
-0.620876,-2.54032,6.03739
-0.627276,-2.54376,6.03678
-0.633717,-2.54715,6.03616
-0.636857,-2.54879,6.03603
-0.640006,-2.55041,6.0359
-0.64316,-2.55202,6.03576
-0.646325,-2.55361,6.03561
-0.649494,-2.55518,6.03546
-0.652674,-2.55673,6.03529
-0.655862,-2.55827,6.03512
-0.659059,-2.5598,6.03494
-0.665675,-2.56293,6.03425
-0.668899,-2.56443,6.03406
-0.672117,-2.56599,6.03406
-0.675369,-2.56745,6.0339
-0.67862,-2.56894,6.03388
-0.685341,-2.57196,6.03335
-0.688615,-2.57342,6.03331
-0.691972,-2.57486,6.03321
-0.695201,-2.57622,6.03313
-0.698574,-2.57762,6.03301
-0.701816,-2.57894,6.03291
-0.705205,-2.58031,6.03279
-0.715509,-2.58445,6.03167
-0.718859,-2.58573,6.03153
-0.72577,-2.58841,6.03095
-0.729152,-2.58962,6.03078
-0.73254,-2.59082,6.03059
-0.739593,-2.59337,6.02989
-0.742927,-2.59452,6.02975
-0.746339,-2.5957,6.0296
-0.753378,-2.59814,6.02894
-0.756815,-2.59928,6.02877
-0.760334,-2.60044,6.02858
-0.767373,-2.60271,6.02782
-0.774514,-2.60496,6.02704
-0.778008,-2.60598,6.02675
-0.781507,-2.60699,6.02645
-0.785012,-2.60799,6.02616
-0.788598,-2.609,6.02584
-0.792041,-2.60995,6.02554
-0.795565,-2.61091,6.02523
-0.799098,-2.61186,6.02491
-0.802714,-2.61282,6.02457
-0.806185,-2.61372,6.02424
-0.809735,-2.61463,6.0239
-0.817031,-2.61662,6.02305
-0.8206,-2.6175,6.0227
-0.824249,-2.61839,6.02233
-0.83152,-2.62028,6.02147
-0.835112,-2.62111,6.0211
-0.838713,-2.62194,6.02071
-0.84233,-2.6227,6.02023
-0.84595,-2.62351,6.01988
-0.849651,-2.62434,6.01951
-0.853433,-2.62517,6.01912
-0.85684,-2.62589,6.01879
-0.860479,-2.62666,6.01842
-0.867955,-2.62836,6.01753
-0.871616,-2.62911,6.01714
-0.875286,-2.62981,6.01671
-0.878958,-2.63055,6.01636
-0.882634,-2.63128,6.01601
-0.890178,-2.63286,6.01515
-0.893877,-2.63349,6.01469
-0.897582,-2.63412,6.01424
-0.905182,-2.63556,6.01328
-0.908907,-2.63616,6.01281
-0.912634,-2.63674,6.01233
-0.91636,-2.6373,6.01184
-0.92009,-2.63784,6.01134
-0.923822,-2.63837,6.01085
-0.927557,-2.63888,6.01034
-0.931296,-2.63939,6.00983
-0.935039,-2.63989,6.00932
-0.942728,-2.6412,6.0085
-0.946562,-2.64178,6.00815
-0.950241,-2.6423,6.00782
-0.954084,-2.64284,6.00747
-0.961742,-2.64401,6.00662
-0.965518,-2.6445,6.00626
-0.969302,-2.64499,6.00589
-0.97309,-2.64546,6.00552
-0.97688,-2.64591,6.00514
-0.980674,-2.64636,6.00476
-0.988556,-2.6474,6.00385
-0.996294,-2.64837,6.00296
-1.00019,-2.64878,6.00253
-1.00394,-2.64916,6.00212
-1.00777,-2.64953,6.0017
-1.01161,-2.64982,6.00114
-1.01545,-2.6501,6.00057
-1.0193,-2.65038,5.99999
-1.02721,-2.65113,5.99891
-1.03107,-2.65138,5.99831
-1.03494,-2.65164,5.99778
-1.04296,-2.65236,5.99673
-1.04676,-2.65259,5.99619
-1.05063,-2.6528,5.99563
-1.0586,-2.65342,5.99456
-1.06249,-2.6536,5.99397
-1.06639,-2.65378,5.99339
-1.07439,-2.65424,5.99214
-1.07831,-2.6543,5.99138
-1.08222,-2.65436,5.99061
-1.09027,-2.65482,5.98947
-1.09419,-2.65491,5.98882
-1.09813,-2.65499,5.98816
-1.10207,-2.65506,5.98749
-1.10601,-2.65513,5.98681
-1.11411,-2.65551,5.98562
-1.11806,-2.65555,5.98492
-1.12202,-2.6556,5.98421
-1.12598,-2.65563,5.98349
-1.12995,-2.65562,5.9827
-1.13818,-2.65587,5.98138
-1.14625,-2.65608,5.98007
-1.15443,-2.65631,5.97881
-1.16262,-2.65649,5.97753
-1.17082,-2.65664,5.97625
-1.17482,-2.65656,5.97545
-1.17883,-2.65656,5.97484
-1.18706,-2.65673,5.97372
-1.19108,-2.65672,5.97313
-1.19518,-2.65668,5.9725
-1.19912,-2.65669,5.97204
-1.20315,-2.65666,5.97151
-1.21143,-2.65675,5.97048
-1.21548,-2.65669,5.96994
-1.21961,-2.65663,5.96938
-1.22358,-2.65655,5.96884
-1.22772,-2.65647,5.96827
-1.23169,-2.65638,5.96772
-1.23576,-2.65636,5.96734
-1.23992,-2.65622,5.96679
-1.24399,-2.65608,5.96624
-1.25226,-2.65593,5.96518
-1.25634,-2.65575,5.96461
-1.26052,-2.65556,5.96402
-1.26881,-2.65539,5.96307
-1.27291,-2.65523,5.9626
-1.27702,-2.65514,5.96232
-1.28113,-2.65503,5.96203
-1.28524,-2.6549,5.96174
-1.29374,-2.65465,5.96093
-1.29786,-2.65448,5.96063
-1.30189,-2.65429,5.96033
-1.31031,-2.65392,5.95951
-1.31443,-2.65369,5.95919
-1.31855,-2.65344,5.95886
-1.32277,-2.65318,5.95852
-1.32681,-2.6529,5.95819
-1.33093,-2.65262,5.95785
-1.33506,-2.65232,5.95751
-1.34359,-2.65173,5.95665
-1.34764,-2.65144,5.95641
-1.35178,-2.65113,5.95616
-1.35601,-2.65088,5.95608
-1.36007,-2.65061,5.95601
-1.36853,-2.64995,5.95544
-1.37699,-2.64923,5.95486
-1.38114,-2.64888,5.95477
-1.38959,-2.64804,5.95419
-1.39372,-2.64762,5.9541
-1.40216,-2.64666,5.95351
-1.41061,-2.64564,5.95291
-1.41474,-2.64512,5.95281
-1.41887,-2.64459,5.95271
-1.42731,-2.64344,5.9521
-1.43143,-2.64286,5.95199
-1.43556,-2.64225,5.95188
-1.43968,-2.64164,5.95178
-1.4438,-2.641,5.95166
-1.4522,-2.63963,5.95105
-1.46061,-2.6382,5.95043
-1.46472,-2.63747,5.95031
-1.46883,-2.63673,5.95018
-1.47294,-2.63597,5.95006
-1.47704,-2.63516,5.94988
-1.48114,-2.63433,5.9497
-1.48524,-2.63349,5.94951
-1.49369,-2.63173,5.94882
-1.49769,-2.63087,5.94864
-1.50179,-2.62996,5.94845
-1.50596,-2.62892,5.94809
-1.50995,-2.62791,5.94774
-1.51828,-2.62587,5.94681
-1.52235,-2.62476,5.94637
-1.52642,-2.62364,5.94593
-1.53473,-2.62149,5.94499
-1.53879,-2.62034,5.94453
-1.54284,-2.61916,5.94407
-1.54689,-2.61798,5.9436
-1.55517,-2.61572,5.94263
-1.5593,-2.61449,5.94214
-1.56748,-2.61218,5.94117
-1.57574,-2.60981,5.94017
-1.57977,-2.60854,5.93967
-1.5838,-2.60727,5.93916
-1.58783,-2.60598,5.93865
-1.59186,-2.60468,5.93813
-1.59587,-2.60338,5.93761
-1.59988,-2.60206,5.93708
-1.60808,-2.59951,5.93605
-1.61208,-2.59815,5.9355
-1.62026,-2.59553,5.93445
-1.62424,-2.59414,5.93389
-1.6324,-2.59146,5.93281
-1.63637,-2.59002,5.93224
-1.64042,-2.58856,5.93164
-1.64438,-2.58704,5.93092
-1.64826,-2.58562,5.9304
-1.65223,-2.58416,5.92986
-1.65619,-2.58269,5.92932
-1.66428,-2.57976,5.92812
-1.66822,-2.57818,5.92741
-1.67216,-2.57659,5.9267
-1.67627,-2.57502,5.92614
-1.68005,-2.57355,5.92561
-1.684,-2.57201,5.92506
-1.68793,-2.57046,5.9245
-1.69186,-2.5689,5.92394
-1.69587,-2.5673,5.92336
-1.69971,-2.56575,5.9228
-1.70363,-2.56417,5.92222
-1.70754,-2.56257,5.92163
-1.71146,-2.56096,5.92104
-1.71947,-2.55788,5.91993
-1.72336,-2.55616,5.91916
-1.73134,-2.55293,5.91788
-1.73522,-2.55119,5.91709
-1.7391,-2.54945,5.91629
-1.74298,-2.5477,5.91548
-1.74696,-2.54599,5.91485
-1.75484,-2.54281,5.91372
-1.75872,-2.54111,5.91308
-1.76665,-2.53784,5.91193
-1.77052,-2.53612,5.91127
-1.77447,-2.53435,5.91059
-1.78229,-2.53106,5.90943
-1.79018,-2.5277,5.90824
-1.79411,-2.5259,5.90754
-1.79787,-2.52416,5.90686
-1.80573,-2.52074,5.90565
-1.80955,-2.51895,5.90494
-1.81338,-2.51715,5.90422
-1.82118,-2.51359,5.90285
-1.82497,-2.51168,5.90197
-1.83275,-2.50809,5.90058
-1.83661,-2.50615,5.89967
-1.84436,-2.50253,5.89826
-1.84805,-2.50064,5.89736
-1.85182,-2.49872,5.89643
-1.85558,-2.49679,5.89549
-1.85942,-2.49482,5.89453
-1.86309,-2.49292,5.89359
-1.86692,-2.49094,5.89261
-1.87458,-2.4874,5.89134
-1.87834,-2.48552,5.89055
-1.8821,-2.48365,5.8898
-1.88979,-2.48003,5.88853
-1.89354,-2.47814,5.88777
-1.89728,-2.47624,5.88699
-1.90102,-2.47435,5.88621
-1.90475,-2.47244,5.88542
-1.90848,-2.47052,5.88462
-1.9122,-2.4686,5.88381
-1.92378,-2.46319,5.88219
-1.92751,-2.46132,5.88157
-1.93126,-2.4595,5.88109
-1.935,-2.45767,5.88062
-1.93884,-2.45587,5.88032
-1.94251,-2.45413,5.88005
-1.94628,-2.45241,5.87995
-1.95013,-2.45064,5.87984
-1.95768,-2.44703,5.87925
-1.96143,-2.44526,5.87915
-1.96518,-2.44348,5.87906
-1.96892,-2.44167,5.87896
-1.97266,-2.43985,5.87886
-1.9802,-2.43601,5.87826
-1.98391,-2.43414,5.87816
-1.98759,-2.43218,5.87793
-1.99126,-2.43019,5.8777
-1.995,-2.42815,5.87745
-1.99861,-2.42625,5.8774
-2.00236,-2.42425,5.87733
-2.00595,-2.42232,5.87728
-2.00961,-2.42032,5.87723
-2.01326,-2.41831,5.87717
-2.01698,-2.41625,5.8771
-2.02425,-2.41207,5.87656
-2.02788,-2.41,5.8765
-2.03157,-2.40788,5.87644
-2.0351,-2.40582,5.87639
-2.0387,-2.4037,5.87634
-2.04229,-2.40156,5.87628
-2.04587,-2.39941,5.87623
-2.04941,-2.39714,5.87602
-2.05297,-2.39493,5.87601
-2.05649,-2.39261,5.87586
-2.06,-2.39028,5.8757
-2.06707,-2.38548,5.8749
-2.07052,-2.38303,5.8746
-2.07397,-2.38057,5.8743
-2.07741,-2.37812,5.87405
-2.08091,-2.37556,5.87373
-2.0878,-2.37072,5.87309
-2.09122,-2.36826,5.87295
-2.0947,-2.36573,5.87279
-2.10501,-2.3583,5.87165
-2.10838,-2.35578,5.87149
-2.11174,-2.35324,5.87134
-2.1151,-2.35069,5.87118
-2.11845,-2.34813,5.87102
-2.12178,-2.34556,5.87086
-2.12511,-2.34298,5.8707
-2.12849,-2.34034,5.87052
-2.13172,-2.33778,5.87037
-2.13501,-2.33516,5.8702
-2.13829,-2.33254,5.87003
-2.14156,-2.3299,5.86986
-2.15145,-2.32181,5.86854
-2.15466,-2.31906,5.86822
-2.15785,-2.31629,5.8679
-2.16103,-2.31351,5.86757
-2.1642,-2.31072,5.86723
-2.16736,-2.30792,5.8669
-2.17381,-2.3023,5.86605
-2.18009,-2.29676,5.86521
-2.18639,-2.29113,5.86436
-2.18947,-2.28826,5.864
-2.19253,-2.28538,5.86365
-2.19875,-2.27969,5.86278
-2.20178,-2.27679,5.86242
-2.20481,-2.27388,5.86205
-2.20782,-2.27097,5.86168
-2.21082,-2.26805,5.8613
-2.21381,-2.26512,5.86093
-2.21679,-2.26218,5.86055
-2.21976,-2.25924,5.86016
-2.22279,-2.25623,5.85977
-2.22872,-2.25043,5.85888
-2.2317,-2.2474,5.85848
-2.23462,-2.24443,5.85808
-2.23745,-2.2415,5.85769
-2.24034,-2.23851,5.85729
-2.24619,-2.23256,5.85638
-2.24903,-2.22954,5.85597
-2.25187,-2.22651,5.85556
-2.25469,-2.22348,5.85514
-2.25756,-2.22038,5.85471
-2.26319,-2.21438,5.85375
-2.26598,-2.21135,5.85345
-2.26916,-2.2079,5.85307
-2.27152,-2.20529,5.85283
-2.27428,-2.20224,5.85253
-2.27986,-2.19617,5.85171
-2.28257,-2.1931,5.8514
-2.28813,-2.18693,5.85057
-2.29076,-2.18391,5.85026
-2.29619,-2.17775,5.84943
-2.29884,-2.17465,5.8491
-2.30147,-2.17154,5.84877
-2.30677,-2.16525,5.84779
-2.30933,-2.16205,5.84731
-2.31189,-2.15884,5.84683
-2.3171,-2.15253,5.84584
-2.31961,-2.14931,5.84534
-2.32212,-2.14608,5.84484
-2.32461,-2.14285,5.84434
-2.32708,-2.13962,5.84383
-2.32955,-2.13638,5.84332
-2.33206,-2.13308,5.84279
-2.33702,-2.12676,5.84178
-2.34198,-2.12037,5.84075
-2.34691,-2.11397,5.83971
-2.34928,-2.11071,5.83917
-2.35162,-2.10743,5.83861
-2.35644,-2.101,5.83755
-2.35875,-2.09772,5.83697
-2.3635,-2.09128,5.8359
-2.36576,-2.08794,5.83521
-2.37041,-2.08143,5.83401
-2.37262,-2.07807,5.83327
-2.37487,-2.07465,5.83253
-2.37943,-2.06814,5.83127
-2.38155,-2.06485,5.83053
-2.3837,-2.0615,5.82976
-2.38584,-2.05815,5.82899
-2.38797,-2.05482,5.82822
-2.3901,-2.05149,5.82744
-2.39226,-2.0481,5.82664
-2.39431,-2.04484,5.82585
-2.39641,-2.04153,5.82505
-2.39852,-2.03828,5.82444
-2.40062,-2.03504,5.82382
-2.40272,-2.03179,5.8232
-2.4048,-2.02855,5.82258
-2.40688,-2.02531,5.82195
-2.40895,-2.02207,5.82132
-2.41102,-2.01884,5.82068
-2.41526,-2.01248,5.81953
-2.41729,-2.00925,5.81888
-2.42147,-2.00288,5.81772
-2.42346,-1.99965,5.81706
-2.42549,-1.99636,5.81638
-2.42957,-1.99013,5.81539
-2.43156,-1.98696,5.81488
-2.43358,-1.98386,5.81455
-2.43562,-1.9807,5.81422
-2.43757,-1.97765,5.81391
-2.44161,-1.97141,5.81308
-2.44357,-1.9683,5.81276
-2.44552,-1.96518,5.81243
-2.44946,-1.95891,5.8116
-2.45338,-1.95257,5.81076
-2.45523,-1.9495,5.81045
-2.4571,-1.94637,5.81012
-2.45896,-1.94323,5.80979
-2.46081,-1.94009,5.80945
-2.46265,-1.93694,5.80912
-2.46446,-1.93379,5.80878
-2.46628,-1.93066,5.80853
-2.46809,-1.92753,5.80827
-2.47174,-1.9212,5.80752
-2.47356,-1.918,5.80726
-2.47529,-1.91491,5.80701
-2.4788,-1.90848,5.80611
-2.48048,-1.90525,5.80571
-2.48215,-1.90201,5.80529
-2.48558,-1.89559,5.80446
-2.48724,-1.89238,5.80412
-2.48888,-1.88917,5.80379
-2.49221,-1.88274,5.80295
-2.49384,-1.87956,5.80271
-2.49545,-1.87638,5.80246
-2.49706,-1.87319,5.80222
-2.49865,-1.87,5.80197
-2.50186,-1.86357,5.80122
-2.505,-1.85714,5.80047
-2.50653,-1.85393,5.80021
-2.50804,-1.85072,5.79996
-2.51107,-1.84426,5.7992
-2.51257,-1.84097,5.79894
-2.51398,-1.83781,5.79869
-2.51839,-1.82808,5.79743
-2.51979,-1.82485,5.79717
-2.52117,-1.82162,5.7969
-2.52257,-1.81832,5.79663
-2.52526,-1.81182,5.79575
-2.52656,-1.80854,5.79541
-2.52784,-1.80525,5.79507
-2.53047,-1.79871,5.79425
-2.53306,-1.79217,5.79342
-2.53433,-1.78877,5.79307
-2.53547,-1.78561,5.79275
-2.53666,-1.78233,5.79242
-2.53782,-1.77903,5.79205
-2.539,-1.77577,5.7918
-2.54016,-1.77251,5.79155
-2.54133,-1.76918,5.79129
-2.54247,-1.76592,5.79103
-2.54475,-1.75945,5.79029
-2.54579,-1.7561,5.78988
-2.54682,-1.75275,5.78946
-2.54898,-1.74614,5.78854
-2.54997,-1.7428,5.78811
-2.55094,-1.73945,5.78768
-2.55189,-1.73611,5.78724
-2.55284,-1.73277,5.7868
-2.55377,-1.72944,5.78636
-2.55466,-1.72607,5.78583
-2.55554,-1.7227,5.78529
-2.55641,-1.71933,5.78475
-2.55725,-1.71597,5.7842
-2.55807,-1.71248,5.78351
-2.55885,-1.70913,5.78282
-2.55964,-1.70573,5.78212
-2.5614,-1.69914,5.7809
-2.56214,-1.69575,5.78018
-2.56286,-1.69237,5.77945
-2.56353,-1.68891,5.77855
-2.5642,-1.68541,5.77764
-2.56481,-1.68204,5.77674
-2.56543,-1.67862,5.77581
-2.56605,-1.67515,5.77487
-2.56662,-1.67182,5.77393
-2.56721,-1.66844,5.77298
-2.5678,-1.6651,5.77213
-2.56841,-1.66172,5.77125
-2.56897,-1.65847,5.77038
-2.56954,-1.65518,5.7695
-2.57014,-1.65196,5.76878
-2.57158,-1.64574,5.76754
-2.57215,-1.64253,5.76679
-2.5727,-1.63934,5.76604
-2.57323,-1.63615,5.76528
-2.57377,-1.63291,5.7645
-2.57427,-1.62981,5.76373
-2.57478,-1.62666,5.76295
-2.57527,-1.62352,5.76215
-2.57652,-1.61747,5.76085
-2.57699,-1.61437,5.76003
-2.57745,-1.61121,5.7592
-2.57788,-1.60818,5.75838
-2.57832,-1.60511,5.75754
-2.57875,-1.60206,5.75669
-2.57917,-1.59901,5.75583
-2.57958,-1.59597,5.75497
-2.57997,-1.59295,5.75409
-2.58036,-1.58994,5.75321
-2.58143,-1.58416,5.75181
-2.5818,-1.5812,5.7509
-2.5821,-1.57817,5.74985
-2.58241,-1.57516,5.74879
-2.58271,-1.57217,5.74772
-2.58366,-1.56649,5.74614
-2.58394,-1.56355,5.74504
-2.58427,-1.56069,5.74412
-2.58524,-1.55519,5.74269
-2.58557,-1.55232,5.74178
-2.58587,-1.54958,5.74087
-2.5868,-1.5442,5.73945
-2.58709,-1.54144,5.73851
-2.58798,-1.53612,5.73706
-2.58825,-1.5334,5.7361
-2.58851,-1.53069,5.73513
-2.58876,-1.52799,5.73415
-2.5896,-1.52276,5.73265
-2.59041,-1.51762,5.73114
-2.59062,-1.51504,5.73013
-2.59084,-1.51242,5.7291
-2.59166,-1.50745,5.72775
-2.59242,-1.50247,5.72627
-2.59262,-1.49991,5.72528
-2.5928,-1.49737,5.72428
-2.59357,-1.49248,5.72289
-2.59376,-1.49007,5.72201
-2.59401,-1.48768,5.7213
-2.59425,-1.48531,5.72059
-2.595,-1.48059,5.71935
-2.59521,-1.4783,5.71863
-2.59548,-1.47602,5.71807
-2.59574,-1.47376,5.7175
-2.59648,-1.46925,5.71642
-2.59672,-1.467,5.71584
-2.59699,-1.46477,5.71539
-2.59771,-1.46041,5.71446
-2.59795,-1.45823,5.71401
-2.59818,-1.45606,5.71356
-2.59843,-1.45394,5.71323
-2.59869,-1.45177,5.71289
-2.59935,-1.44751,5.71207
-2.59958,-1.4454,5.71173
-2.59982,-1.44331,5.71139
-2.60044,-1.43904,5.71055
-2.60104,-1.4348,5.70971
-2.60124,-1.43273,5.70937
-2.60145,-1.43063,5.70901
-2.60164,-1.42862,5.70867
-2.60182,-1.42657,5.70832
-2.60235,-1.42239,5.70747
-2.60252,-1.42035,5.70711
-2.60268,-1.41832,5.70676
-2.60284,-1.4163,5.7064
-2.60298,-1.41428,5.70604
-2.60343,-1.41016,5.70518
-2.60355,-1.40816,5.70481
-2.60366,-1.40616,5.70444
-2.604,-1.40201,5.70341
-2.60405,-1.39995,5.70288
-2.60434,-1.39577,5.70174
-2.60438,-1.39375,5.70127
-2.60467,-1.38971,5.70029
-2.60495,-1.38575,5.69931
-2.60497,-1.38377,5.69882
-2.60499,-1.3818,5.69832
-2.60524,-1.37786,5.69733
-2.60524,-1.37592,5.69682
-2.60524,-1.37399,5.69632
-2.60523,-1.37207,5.69581
-2.60523,-1.37016,5.69529
-2.60545,-1.36635,5.69436
-2.60546,-1.3645,5.69392
-2.60553,-1.36271,5.69366
-2.60578,-1.35903,5.69291
-2.60601,-1.35536,5.69215
-2.60606,-1.35361,5.69189
-2.6061,-1.35185,5.69164
-2.60612,-1.3501,5.69138
-2.60614,-1.34836,5.69112
-2.60616,-1.34662,5.69086
-2.60618,-1.34488,5.69059
-2.60615,-1.34305,5.6902
-2.6061,-1.3413,5.68983
-2.60606,-1.33953,5.68944
-2.60602,-1.33775,5.68905
