x,y,theta
-0.44666,-2.50319,6.06622
-0.449458,-2.50529,6.06609
-0.455263,-2.50944,6.06546
-0.458096,-2.51152,6.06534
-0.460941,-2.51358,6.0652
-0.463857,-2.51568,6.06508
-0.46666,-2.51768,6.06497
-0.469539,-2.51972,6.06484
-0.472429,-2.52175,6.06472
-0.478412,-2.52575,6.06411
-0.481332,-2.52775,6.06399
-0.484261,-2.52974,6.06388
-0.490331,-2.53365,6.06326
-0.496448,-2.53751,6.06263
-0.499443,-2.53944,6.06251
-0.502451,-2.54136,6.06238
-0.505469,-2.54326,6.06224
-0.511699,-2.54701,6.06162
-0.514748,-2.54889,6.06149
-0.517803,-2.55077,6.0614
-0.520874,-2.55266,6.06132
-0.523962,-2.55454,6.06123
-0.527077,-2.55635,6.06106
-0.530269,-2.55817,6.06087
-0.533342,-2.55991,6.0607
-0.539785,-2.56342,6.06002
-0.546273,-2.56688,6.05934
-0.549467,-2.5686,6.05915
-0.552683,-2.57027,6.0589
-0.559255,-2.57364,6.05821
-0.565866,-2.57697,6.05751
-0.569128,-2.57863,6.05732
-0.572399,-2.58027,6.05712
-0.575677,-2.58189,6.05692
-0.578964,-2.5835,6.05671
-0.582257,-2.58509,6.05651
-0.585562,-2.58667,6.05628
-0.588874,-2.58823,6.05607
-0.592196,-2.58978,6.05586
-0.598989,-2.59287,6.05514
-0.60234,-2.59439,6.05491
-0.605688,-2.59595,6.05481
-0.609067,-2.59743,6.0546
-0.61245,-2.59891,6.05444
-0.619358,-2.60185,6.05377
-0.622765,-2.60329,6.0536
-0.626255,-2.60474,6.05339
-0.629615,-2.60611,6.0532
-0.633121,-2.60752,6.05299
-0.636494,-2.60886,6.05279
-0.640017,-2.61024,6.05257
-0.650566,-2.61428,6.05137
-0.654051,-2.61558,6.05115
-0.661155,-2.61821,6.05046
-0.664677,-2.61943,6.05016
-0.668206,-2.62063,6.04987
-0.675459,-2.62314,6.04907
-0.678934,-2.6243,6.04881
-0.682489,-2.62547,6.04853
-0.68973,-2.62787,6.04775
-0.69331,-2.62901,6.04747
-0.696974,-2.63018,6.04717
-0.704219,-2.63242,6.0463
-0.711566,-2.63464,6.04541
-0.715209,-2.63567,6.04502
-0.718857,-2.63669,6.04463
-0.722513,-2.6377,6.04422
-0.726252,-2.63872,6.04381
-0.729847,-2.63968,6.0434
-0.733523,-2.64065,6.04299
-0.737209,-2.64162,6.04258
-0.74098,-2.6426,6.04215
-0.744603,-2.64352,6.04174
-0.748307,-2.64445,6.04132
-0.755821,-2.64643,6.0404
-0.759545,-2.64734,6.03998
-0.763351,-2.64825,6.03954
-0.77084,-2.65013,6.03862
-0.774589,-2.651,6.03819
-0.778346,-2.65185,6.03775
-0.782122,-2.65264,6.03721
-0.785899,-2.65348,6.03681
-0.789759,-2.65433,6.03639
-0.793702,-2.6552,6.03598
-0.797263,-2.65595,6.0356
-0.801061,-2.65676,6.03521
-0.808761,-2.65846,6.0343
-0.81258,-2.65924,6.03389
-0.816408,-2.66,6.03346
-0.820239,-2.66076,6.03306
-0.824076,-2.6615,6.03265
-0.831847,-2.66307,6.03173
-0.835703,-2.66375,6.03128
-0.839563,-2.66444,6.03084
-0.847387,-2.6659,6.02989
-0.851269,-2.66655,6.02944
-0.855153,-2.66718,6.02898
-0.859036,-2.6678,6.02852
-0.862924,-2.66839,6.02806
-0.866814,-2.66898,6.0276
-0.870707,-2.66954,6.02713
-0.874604,-2.6701,6.02668
-0.878506,-2.67065,6.02622
-0.886419,-2.67193,6.02535
-0.890413,-2.6725,6.02497
-0.894249,-2.67304,6.0246
-0.898252,-2.67358,6.02421
-0.906132,-2.67472,6.02334
-0.910067,-2.67522,6.02296
-0.91401,-2.67571,6.02257
-0.917958,-2.67619,6.02218
-0.921908,-2.67665,6.02178
-0.925862,-2.6771,6.02138
-0.933971,-2.6781,6.02046
-0.941933,-2.67903,6.01956
-0.945993,-2.67944,6.01913
-0.949895,-2.67982,6.01871
-0.953882,-2.6802,6.01829
-0.957886,-2.68049,6.01773
-0.961896,-2.68078,6.01718
-0.96591,-2.68105,6.01661
-0.97404,-2.68176,6.01554
-0.978068,-2.682,6.01496
-0.982099,-2.68225,6.0144
-0.990344,-2.68289,6.01332
-0.994303,-2.68309,6.01276
-0.998343,-2.68328,6.01218
-1.00653,-2.68383,6.01109
-1.01059,-2.68399,6.0105
-1.01464,-2.68415,6.00992
-1.02287,-2.68459,6.00877
-1.02694,-2.68468,6.0081
-1.03101,-2.68476,6.00743
-1.03927,-2.68515,6.00631
-1.04335,-2.68523,6.00567
-1.04744,-2.6853,6.00504
-1.05154,-2.68536,6.00439
-1.05564,-2.68542,6.00374
-1.06394,-2.68571,6.00258
-1.06805,-2.68574,6.00191
-1.07216,-2.68576,6.00124
-1.07628,-2.68578,6.00055
-1.0804,-2.68577,5.99984
-1.08883,-2.68594,5.99861
-1.09711,-2.68607,5.99738
-1.10548,-2.68619,5.99617
-1.11387,-2.68626,5.99495
-1.12227,-2.6863,5.99372
-1.12642,-2.68619,5.99299
-1.13057,-2.68613,5.99237
-1.13899,-2.68614,5.99125
-1.14315,-2.68606,5.99065
-1.1474,-2.68596,5.99001
-1.15148,-2.68591,5.98954
-1.15565,-2.68582,5.98901
-1.16411,-2.68574,5.98799
-1.16829,-2.68562,5.98746
-1.17257,-2.6855,5.98693
-1.17667,-2.68536,5.98641
-1.18094,-2.68522,5.98588
-1.18505,-2.68507,5.98537
-1.18925,-2.68498,5.98499
-1.19355,-2.68481,5.98451
-1.19775,-2.68462,5.98403
-1.20619,-2.68433,5.98306
-1.21041,-2.68411,5.98257
-1.21471,-2.68388,5.98207
-1.22316,-2.68352,5.98112
-1.22739,-2.68328,5.98067
-1.23161,-2.68306,5.9803
-1.23584,-2.68283,5.97993
-1.24008,-2.68259,5.97956
-1.24872,-2.6821,5.97867
-1.25296,-2.68182,5.97829
-1.2571,-2.68152,5.97792
-1.26567,-2.68092,5.97703
-1.2699,-2.68058,5.97664
-1.27414,-2.68022,5.97626
-1.27847,-2.67985,5.97587
-1.28262,-2.67947,5.97549
-1.28686,-2.67907,5.97509
-1.2911,-2.67866,5.97469
-1.29977,-2.67785,5.97377
-1.30393,-2.67742,5.97341
-1.30817,-2.67697,5.97303
-1.31251,-2.67653,5.97272
-1.31667,-2.67609,5.97243
-1.32525,-2.67517,5.97162
-1.33384,-2.67418,5.97081
-1.33808,-2.67366,5.9705
-1.34665,-2.67258,5.96969
-1.35088,-2.67199,5.96937
-1.35945,-2.67081,5.96855
-1.36801,-2.66956,5.96772
-1.37224,-2.6689,5.96739
-1.37647,-2.66822,5.96706
-1.38502,-2.66687,5.96622
-1.38924,-2.66614,5.96588
-1.39347,-2.66541,5.96554
-1.39769,-2.66466,5.9652
-1.4019,-2.66389,5.96486
-1.41043,-2.66236,5.96401
-1.41895,-2.66077,5.96316
-1.42316,-2.65993,5.96281
-1.42736,-2.65908,5.96245
-1.43157,-2.65821,5.96209
-1.43577,-2.65732,5.9617
-1.43997,-2.65641,5.96132
-1.44416,-2.65548,5.96092
-1.45274,-2.65363,5.96001
-1.45685,-2.65269,5.95962
-1.46104,-2.65171,5.95922
-1.46531,-2.65064,5.95871
-1.46941,-2.6496,5.95822
-1.47788,-2.64755,5.95718
-1.48206,-2.64644,5.95663
-1.48623,-2.64532,5.95609
-1.49469,-2.64319,5.95505
-1.49886,-2.64204,5.9545
-1.50302,-2.64087,5.95396
-1.50718,-2.6397,5.9534
-1.51562,-2.63747,5.95235
-1.51986,-2.63625,5.95179
-1.52819,-2.63397,5.95074
-1.5366,-2.63162,5.94966
-1.54075,-2.63037,5.94909
-1.54489,-2.62911,5.94851
-1.54903,-2.62784,5.94794
-1.55316,-2.62657,5.94736
-1.55729,-2.62528,5.94679
-1.56142,-2.62397,5.9462
-1.56978,-2.62147,5.94511
-1.57388,-2.62013,5.94451
-1.58222,-2.61755,5.9434
-1.58632,-2.61618,5.94279
-1.59464,-2.61354,5.94167
-1.59872,-2.61213,5.94104
-1.60289,-2.61069,5.9404
-1.60696,-2.60924,5.93972
-1.61096,-2.60784,5.93914
-1.61503,-2.60641,5.93855
-1.61911,-2.60497,5.93796
-1.62737,-2.60212,5.93673
-1.63142,-2.60058,5.93599
-1.63548,-2.59903,5.93525
-1.6397,-2.5975,5.93463
-1.64359,-2.59605,5.93405
-1.64765,-2.59455,5.93346
-1.6517,-2.59304,5.93286
-1.65574,-2.59152,5.93226
-1.65987,-2.58996,5.93164
-1.66382,-2.58845,5.93104
-1.66785,-2.5869,5.93043
-1.67188,-2.58534,5.92982
-1.67591,-2.58378,5.9292
-1.68409,-2.58076,5.92806
-1.6881,-2.57912,5.92735
-1.69626,-2.576,5.92612
-1.70027,-2.57433,5.92538
-1.70427,-2.57267,5.92464
-1.70827,-2.57099,5.92389
-1.71236,-2.56934,5.92327
-1.72042,-2.56622,5.92216
-1.72442,-2.56458,5.92155
-1.73252,-2.56138,5.92044
-1.73651,-2.55971,5.91982
-1.74057,-2.55799,5.91917
-1.74857,-2.55475,5.91804
-1.75663,-2.55144,5.91689
-1.76068,-2.54968,5.91624
-1.76455,-2.54799,5.9156
-1.77258,-2.54461,5.91444
-1.77652,-2.54285,5.91378
-1.78046,-2.54109,5.91312
-1.78845,-2.53761,5.91189
-1.79236,-2.53579,5.91116
-1.80032,-2.53227,5.90992
-1.80431,-2.5304,5.90917
-1.81225,-2.52684,5.90791
-1.81606,-2.52502,5.90716
-1.81995,-2.52314,5.90639
-1.82384,-2.52127,5.9056
-1.8278,-2.51935,5.9048
-1.83159,-2.51749,5.90402
-1.83555,-2.51556,5.9032
-1.84335,-2.51197,5.902
-1.84721,-2.51009,5.90128
-1.85108,-2.50821,5.90058
-1.85892,-2.50453,5.89937
-1.86276,-2.50262,5.89867
-1.86661,-2.50071,5.89796
-1.87045,-2.4988,5.89725
-1.87428,-2.49687,5.89654
-1.87811,-2.49494,5.89581
-1.88193,-2.49299,5.89509
-1.89366,-2.48741,5.89345
-1.89748,-2.48548,5.89282
-1.90131,-2.4836,5.89233
-1.90513,-2.4817,5.89184
-1.90903,-2.4798,5.89144
-1.91277,-2.47797,5.89106
-1.91659,-2.47611,5.89075
-1.92049,-2.47421,5.89044
-1.92813,-2.47043,5.88964
-1.93193,-2.46853,5.88934
-1.93573,-2.46663,5.88904
-1.93953,-2.46471,5.88873
-1.94331,-2.46278,5.88842
-1.95094,-2.4588,5.88761
-1.95471,-2.45683,5.8873
-1.95846,-2.45481,5.88695
-1.96219,-2.45278,5.88658
-1.966,-2.45069,5.88621
-1.96968,-2.44873,5.88601
-1.97349,-2.44668,5.88579
-1.97715,-2.4447,5.88561
-1.98087,-2.44267,5.88542
-1.98459,-2.44062,5.88523
-1.98838,-2.43852,5.88502
-1.99577,-2.4343,5.88434
-1.99946,-2.4322,5.88415
-2.00322,-2.43004,5.88395
-2.00683,-2.42795,5.88376
-2.0105,-2.42581,5.88358
-2.01416,-2.42365,5.8834
-2.01781,-2.42148,5.88322
-2.02144,-2.41923,5.88295
-2.02507,-2.41702,5.8828
-2.02868,-2.41475,5.8826
-2.03229,-2.41247,5.88239
-2.03952,-2.40774,5.88156
-2.04308,-2.40535,5.88124
-2.04663,-2.40295,5.88091
-2.05017,-2.40056,5.88065
-2.05377,-2.39807,5.8803
-2.06081,-2.39326,5.87955
-2.06432,-2.39081,5.87928
-2.06789,-2.3883,5.879
-2.07842,-2.38094,5.87773
-2.08188,-2.37844,5.87746
-2.08533,-2.37593,5.87718
-2.08878,-2.37341,5.8769
-2.09222,-2.37088,5.87662
-2.09565,-2.36834,5.87634
-2.09907,-2.36579,5.87606
-2.10255,-2.36318,5.87576
-2.10588,-2.36066,5.87548
-2.10926,-2.35807,5.87519
-2.11264,-2.35548,5.8749
-2.11601,-2.35288,5.87461
-2.12618,-2.34497,5.87326
-2.1295,-2.3423,5.87291
-2.13282,-2.33963,5.87255
-2.13612,-2.33694,5.8722
-2.13941,-2.33424,5.87184
-2.14269,-2.33153,5.87148
-2.14935,-2.32604,5.8706
-2.15583,-2.32061,5.86973
-2.16234,-2.3151,5.86885
-2.16554,-2.31231,5.86847
-2.16873,-2.30952,5.86809
-2.17516,-2.30394,5.8672
-2.17832,-2.30112,5.86682
-2.18147,-2.29829,5.86643
-2.18461,-2.29545,5.86603
-2.18774,-2.2926,5.86563
-2.19086,-2.28974,5.86523
-2.19397,-2.28688,5.86482
-2.19707,-2.28401,5.86442
-2.20022,-2.28107,5.864
-2.20637,-2.27538,5.86311
-2.20949,-2.27243,5.86269
-2.21254,-2.26952,5.86227
-2.21551,-2.26666,5.86186
-2.21853,-2.26372,5.86143
-2.2246,-2.25787,5.86049
-2.22757,-2.2549,5.86005
-2.23054,-2.25194,5.85962
-2.2335,-2.24896,5.85918
-2.2365,-2.24592,5.85873
-2.24236,-2.24001,5.85774
-2.24528,-2.23703,5.85739
-2.2486,-2.23363,5.85698
-2.25109,-2.23106,5.8567
-2.25397,-2.22806,5.85634
-2.25978,-2.22207,5.85549
-2.26263,-2.21905,5.85513
-2.26843,-2.21296,5.85427
-2.27119,-2.20999,5.85392
-2.27686,-2.20391,5.85305
-2.27964,-2.20086,5.85269
-2.28241,-2.1978,5.85233
-2.28797,-2.19164,5.8514
-2.2907,-2.18853,5.85098
-2.29341,-2.18542,5.85055
-2.29889,-2.17922,5.84962
-2.30156,-2.17608,5.84918
-2.30423,-2.17295,5.84875
-2.30688,-2.1698,5.84831
-2.30953,-2.16666,5.84788
-2.31216,-2.1635,5.84744
-2.31483,-2.16029,5.847
-2.32006,-2.15406,5.84607
-2.32529,-2.14775,5.84513
-2.33048,-2.14143,5.84418
-2.33302,-2.13824,5.84375
-2.33553,-2.13504,5.8433
-2.34062,-2.12868,5.84234
-2.3431,-2.12546,5.84189
-2.34812,-2.11907,5.84093
-2.35056,-2.11583,5.84043
-2.3555,-2.1094,5.83943
-2.3579,-2.10613,5.8389
-2.36033,-2.10279,5.83835
-2.36517,-2.09633,5.83731
-2.36747,-2.09311,5.83678
-2.36981,-2.08983,5.83623
-2.37214,-2.08656,5.83569
-2.37446,-2.08328,5.83514
-2.37676,-2.08001,5.83459
-2.37911,-2.07668,5.83402
-2.38134,-2.07347,5.83348
-2.38362,-2.07019,5.83291
-2.38589,-2.06695,5.83244
-2.38815,-2.0637,5.83196
-2.39041,-2.06045,5.83148
-2.39265,-2.05719,5.831
-2.39488,-2.05394,5.83051
-2.39711,-2.05068,5.83002
-2.39933,-2.04743,5.82953
-2.40379,-2.04093,5.82854
-2.40597,-2.03767,5.82804
-2.41036,-2.03116,5.82703
-2.4125,-2.02789,5.82653
-2.41468,-2.02455,5.82601
-2.41894,-2.01812,5.82507
-2.42105,-2.01486,5.82461
-2.42317,-2.01165,5.8243
-2.42533,-2.00837,5.82398
-2.42739,-2.00522,5.82367
-2.43158,-1.99874,5.82286
-2.43365,-1.99552,5.82254
-2.4357,-1.99229,5.82222
-2.43979,-1.98577,5.8214
-2.44386,-1.97918,5.82057
-2.44581,-1.976,5.82027
-2.44779,-1.97274,5.81996
-2.44974,-1.96949,5.81965
-2.45169,-1.96623,5.81933
-2.45363,-1.96296,5.81902
-2.45554,-1.95968,5.81871
-2.45745,-1.95641,5.81843
-2.45935,-1.95314,5.81815
-2.46313,-1.94654,5.81737
-2.46504,-1.9432,5.81708
-2.46685,-1.93998,5.81681
-2.47049,-1.93328,5.8159
-2.47227,-1.92992,5.81549
-2.47403,-1.92654,5.81507
-2.47757,-1.91984,5.81417
-2.4793,-1.91648,5.81378
-2.48103,-1.91312,5.81339
-2.48447,-1.90641,5.8125
-2.48616,-1.90306,5.81214
-2.48784,-1.89971,5.81179
-2.48951,-1.89636,5.81143
-2.49117,-1.89301,5.81107
-2.49447,-1.8863,5.81021
-2.49771,-1.87958,5.80935
-2.49931,-1.87621,5.80899
-2.50088,-1.87285,5.80863
-2.50401,-1.86611,5.80776
-2.50557,-1.86267,5.80738
-2.50705,-1.85937,5.80702
-2.51159,-1.84926,5.80565
-2.51306,-1.84588,5.80529
-2.5145,-1.84251,5.80492
-2.51597,-1.83907,5.80455
-2.51877,-1.83233,5.80357
-2.52013,-1.82889,5.80311
-2.52147,-1.82547,5.80265
-2.5242,-1.81868,5.8017
-2.52688,-1.8119,5.80074
-2.52821,-1.80835,5.80026
-2.52942,-1.80506,5.79982
-2.53068,-1.80165,5.79937
-2.5319,-1.79822,5.79889
-2.53315,-1.79483,5.79853
-2.53438,-1.79145,5.79817
-2.53562,-1.78799,5.7978
-2.53682,-1.78461,5.79744
-2.53922,-1.77794,5.79658
-2.54033,-1.77448,5.79609
-2.54144,-1.77103,5.7956
-2.54372,-1.76425,5.7946
-2.54479,-1.76081,5.7941
-2.54585,-1.75736,5.7936
-2.54689,-1.75393,5.79309
-2.54792,-1.7505,5.79257
-2.54893,-1.74707,5.79206
-2.54993,-1.74363,5.7915
-2.55091,-1.7402,5.79097
-2.55188,-1.73677,5.79042
-2.55283,-1.73335,5.78987
-2.55376,-1.72981,5.78918
-2.55464,-1.7264,5.78851
-2.55554,-1.72293,5.78781
-2.55743,-1.7162,5.78661
-2.55829,-1.71276,5.7859
-2.55912,-1.70931,5.78519
-2.55992,-1.70583,5.78439
-2.56072,-1.7023,5.78357
-2.56147,-1.69891,5.78277
-2.56222,-1.69546,5.78195
-2.56297,-1.69196,5.78111
-2.56367,-1.6886,5.78028
-2.56439,-1.68518,5.77944
-2.56512,-1.6818,5.77869
-2.56585,-1.67838,5.77793
-2.56654,-1.67509,5.77719
-2.56723,-1.67175,5.77643
-2.56796,-1.66847,5.77581
-2.56954,-1.66207,5.77469
-2.57022,-1.6588,5.77405
-2.57088,-1.65554,5.77342
-2.57153,-1.65229,5.77277
-2.57219,-1.64897,5.77211
-2.5728,-1.6458,5.77147
-2.57342,-1.64257,5.77081
-2.57403,-1.63935,5.77015
-2.57539,-1.63308,5.76898
-2.57597,-1.62989,5.7683
-2.57654,-1.62664,5.7676
-2.57708,-1.62352,5.76692
-2.57762,-1.62035,5.76623
-2.57815,-1.61719,5.76552
-2.57867,-1.61404,5.76482
-2.57918,-1.61089,5.7641
-2.57967,-1.60776,5.76338
-2.58016,-1.60464,5.76265
-2.5813,-1.59858,5.76141
-2.58176,-1.59549,5.76066
-2.58216,-1.59234,5.75979
-2.58256,-1.58921,5.75891
-2.58295,-1.58609,5.75802
-2.58396,-1.58009,5.75661
-2.58434,-1.57701,5.7557
-2.58473,-1.57399,5.75492
-2.58573,-1.56815,5.75363
-2.58612,-1.56511,5.75285
-2.58649,-1.5622,5.75209
-2.58743,-1.55645,5.7508
-2.58778,-1.55352,5.75001
-2.58866,-1.54782,5.74871
-2.58898,-1.54492,5.7479
-2.5893,-1.54202,5.74708
-2.58959,-1.53914,5.74625
-2.59041,-1.5335,5.74491
-2.59119,-1.52795,5.74356
-2.59144,-1.52517,5.74272
-2.5917,-1.52236,5.74186
-2.59244,-1.51693,5.74057
-2.59311,-1.51148,5.73915
-2.59331,-1.50868,5.73823
-2.5935,-1.50589,5.7373
-2.59414,-1.5005,5.73589
-2.59431,-1.49782,5.735
-2.5945,-1.49513,5.73417
-2.59469,-1.49246,5.73334
-2.59527,-1.48722,5.73198
-2.59543,-1.48463,5.73114
-2.59563,-1.48205,5.73044
-2.59582,-1.47949,5.72973
-2.59639,-1.47447,5.72851
-2.59656,-1.47193,5.72778
-2.59676,-1.46941,5.72719
-2.5973,-1.46456,5.72611
-2.59747,-1.4621,5.72551
-2.59762,-1.45964,5.72491
-2.59781,-1.45724,5.72443
-2.59799,-1.45479,5.72394
-2.59847,-1.45007,5.72298
-2.59863,-1.4477,5.72249
-2.59878,-1.44533,5.722
-2.59922,-1.44062,5.721
-2.59964,-1.43594,5.71999
-2.59975,-1.43361,5.71948
-2.59987,-1.43124,5.71896
-2.59997,-1.42897,5.71845
-2.60008,-1.42666,5.71793
-2.60041,-1.42207,5.71691
-2.6005,-1.41979,5.71639
-2.60057,-1.41752,5.71586
-2.60064,-1.41525,5.71533
-2.6007,-1.41299,5.7148
-2.60096,-1.4085,5.71376
-2.60099,-1.40627,5.71322
-2.60102,-1.40404,5.71268
-2.60118,-1.39956,5.71151
-2.60115,-1.3973,5.71084
-2.60127,-1.3928,5.70957
-2.60123,-1.39058,5.70896
-2.60135,-1.38623,5.70783
-2.60145,-1.38197,5.70671
-2.60139,-1.3798,5.70607
-2.60133,-1.37764,5.70543
-2.6014,-1.37342,5.70428
-2.60132,-1.37129,5.70362
-2.60124,-1.36918,5.70296
-2.60115,-1.36708,5.7023
-2.60107,-1.365,5.70164
-2.60112,-1.36094,5.70055
-2.60105,-1.35892,5.69997
-2.60102,-1.35696,5.69953
-2.60109,-1.35303,5.69858
-2.60114,-1.34912,5.69763
-2.60108,-1.3472,5.69718
-2.60103,-1.34528,5.69673
-2.60096,-1.34337,5.69627
-2.6009,-1.34147,5.69581
-2.60082,-1.33958,5.69535
-2.60074,-1.3377,5.69489
-2.60065,-1.33576,5.69437
-2.60055,-1.33391,5.69387
-2.60044,-1.33203,5.69336
