1.058671	1.066255
1.058661	1.066286
1.058667	1.066285
1.058763	1.066064
1.058779	1.066064
1.057625	1.067093
1.053372	1.072215
1.04728	1.0793
1.036126	1.089616
1.030218	1.095857
1.022309	1.102511
1.014416	1.110843
1.006361	1.11782
0.997933	1.125571
0.990084	1.132701
0.982069	1.139628
0.972798	1.146159
0.960443	1.155185
0.956777	1.157561
0.948694	1.164347
0.942135	1.170744
0.934088	1.177987
0.92565	1.185396
0.917822	1.192146
0.909699	1.198968
0.90212	1.205174
0.894175	1.211964
0.886248	1.219036
0.878115	1.226203
0.869908	1.233
0.861154	1.239507
0.852799	1.245784
0.845275	1.252362
0.836026	1.258619
0.825784	1.264837
0.816112	1.270556
0.807015	1.276455
0.798423	1.281692
0.78989	1.286856
0.780222	1.292065
0.770671	1.297593
0.761937	1.303385
0.753279	1.309418
0.7449	1.314825
0.735771	1.320195
0.726512	1.325575
0.717278	1.33116
0.708544	1.336675
0.699036	1.342184
0.689836	1.347274
0.681072	1.352662
0.672133	1.357886
0.662949	1.363145
0.653622	1.368108
0.644537	1.37294
0.635831	1.377913
0.627066	1.382851
0.617478	1.3875
0.607441	1.391773
0.597889	1.396299
0.589152	1.400503
0.580264	1.405001
0.570787	1.409414
0.560929	1.41401
0.551549	1.41887
0.541986	1.423217
0.532753	1.42736
0.523011	1.43119
0.512827	1.43536
0.503107	1.439571
0.493201	1.443495
0.482734	1.447952
0.47219	1.452353
0.461831	1.456542
0.451685	1.460568
0.441714	1.464264
0.431532	1.467602
0.42141	1.471176
0.411594	1.474806
0.40198	1.478153
0.391546	1.481309
0.380578	1.484483
0.370862	1.487807
0.361262	1.491184
0.3515	1.494933
0.341071	1.498153
0.330786	1.501009
0.320296	1.504227
0.311053	1.506969
0.301572	1.50964
0.291101	1.512347
0.280647	1.515423
0.270792	1.518374
0.260684	1.520938
0.250475	1.523034
0.239681	1.525454
0.22956	1.527525
0.219965	1.529424
0.209748	1.531261
0.199143	1.532909
0.188947	1.534999
0.178895	1.536726
0.168665	1.538499
0.157729	1.5401
0.146897	1.541629
0.136403	1.543623
0.12594	1.545519
0.116026	1.547448
0.105296	1.548666
0.094978	1.549948
0.085221	1.551284
0.075058	1.552814
0.064453	1.554023
0.053547	1.555294
0.043032	1.556833
0.031549	1.558347
0.021281	1.559266
0.010797	1.559726
0.000065	1.560344
-0.010076	1.561153
-0.023406	1.562072
-0.030833	1.562334
-0.04054	1.562891
-0.047844	1.563416
-0.056469	1.563744
-0.066483	1.56373
-0.075835	1.563285
-0.084944	1.563664
-0.095758	1.565676
-0.107804	1.567843
-0.11945	1.568117
-0.134312	1.567344
-0.146905	1.566863
-0.160827	1.566592
-0.172633	1.566623
-0.184671	1.566564
-0.195373	1.566375
-0.206265	1.566004
-0.216151	1.565349
-0.226114	1.564369
-0.235935	1.56339
-0.245839	1.563016
-0.255698	1.562938
