0.805987	-0.027007
0.806336	-0.023263
0.806751	-0.011113
0.807917	0.002677
0.808553	0.01638
0.808906	0.029206
0.808506	0.044131
0.807591	0.057899
0.807482	0.070988
0.806743	0.084325
0.805815	0.097425
0.804286	0.111619
0.802357	0.12522
0.800306	0.138599
0.798144	0.152958
0.795873	0.166785
0.79306	0.180765
0.789983	0.193891
0.78628	0.206999
0.782839	0.220205
0.779481	0.232734
0.776095	0.24549
0.77245	0.258558
0.767917	0.271125
0.763242	0.283786
0.758447	0.296472
0.753478	0.308704
0.748282	0.321406
0.742882	0.334832
0.736868	0.348115
0.730824	0.361573
0.724286	0.374154
0.717678	0.386365
0.711004	0.398911
0.703089	0.410324
0.694909	0.422753
0.687331	0.434714
0.679822	0.447706
0.671517	0.459858
0.66292	0.471321
0.654118	0.482584
0.645284	0.494835
0.635457	0.506696
0.625008	0.517984
0.615125	0.529324
0.60494	0.540266
0.59422	0.55118
0.583	0.56207
0.572011	0.573153
0.560531	0.583964
0.548479	0.59398
0.536815	0.60385
0.5249	0.613715
0.511791	0.62337
0.499546	0.633871
0.487216	0.644161
0.474064	0.653087
0.461217	0.662204
0.448268	0.670631
0.434267	0.6788
0.420629	0.687491
0.406212	0.695793
0.392124	0.703689
0.378072	0.711422
0.362891	0.71816
0.348151	0.725694
0.332982	0.732072
0.317341	0.739313
0.302074	0.746028
0.286249	0.752179
0.271436	0.758149
0.255615	0.763096
0.239594	0.767639
0.223114	0.773229
0.207224	0.777043
0.191634	0.781303
0.175586	0.785907
0.159608	0.789192
0.143787	0.792447
0.127442	0.795519
0.111496	0.797478
0.095743	0.80053
0.079804	0.802413
0.064388	0.804251
0.050509	0.806375
0.035855	0.806838
0.021478	0.808046
0.006782	0.809115
-0.00815	0.809271
-0.023461	0.809347
-0.042514	0.809529
-0.057664	0.809054
-0.072637	0.807959
-0.08717	0.807297
-0.102374	0.806172
-0.117243	0.804373
-0.131882	0.802887
-0.146537	0.801229
-0.160677	0.799095
-0.174571	0.796512
-0.188774	0.793623
-0.203363	0.790923
-0.217962	0.788035
-0.232388	0.784222
-0.246156	0.780143
-0.259478	0.776009
-0.272663	0.772085
-0.286308	0.767577
-0.299182	0.762705
-0.311968	0.757633
-0.324659	0.752343
-0.336892	0.747137
-0.348802	0.741313
-0.360609	0.736202
-0.372789	0.730591
-0.385266	0.72456
-0.397423	0.718627
-0.409716	0.712348
-0.421967	0.705599
-0.43403	0.698435
-0.445254	0.690444
-0.456568	0.682724
-0.467763	0.674975
-0.479342	0.667391
-0.49032	0.659352
-0.500759	0.651127
-0.510695	0.642826
-0.520914	0.634308
-0.531562	0.625175
-0.542423	0.616091
-0.55284	0.607824
-0.563413	0.597571
-0.573063	0.587741
-0.582297	0.577785
-0.592095	0.567768
-0.602567	0.557756
-0.612014	0.546836
-0.621145	0.535436
-0.629766	0.524417
-0.633241	0.507189
-0.641994	0.495238
-0.651422	0.483746
-0.659062	0.470204
-0.67164	0.462214
-0.679832	0.450029
-0.686997	0.437173
-0.694751	0.424645
-0.702344	0.411329
-0.708727	0.397716
-0.715992	0.384015
-0.722927	0.370129
-0.729184	0.35577
-0.735393	0.341245
-0.742032	0.32671
-0.747736	0.311301
-0.753981	0.296084
-0.759536	0.280888
-0.763755	0.265278
-0.768767	0.249806
-0.773688	0.233794
-0.777793	0.217886
-0.782601	0.202288
-0.785591	0.186568
-0.788665	0.17059
-0.791724	0.154247
-0.794194	0.137768
-0.797691	0.120586
-0.800291	0.103832
-0.801784	0.08723
-0.803224	0.070342
-0.803611	0.052173
-0.804551	0.036602
-0.804854	0.020781
-0.804712	0.004485
-0.805126	-0.011441
-0.804332	-0.025151
-0.803585	-0.041679
-0.803143	-0.058415
-0.801481	-0.074684
-0.800642	-0.091017
-0.798666	-0.107373
-0.796367	-0.12284
-0.793909	-0.13861
-0.790642	-0.154806
-0.787697	-0.170149
-0.784531	-0.186104
-0.780421	-0.200914
-0.776824	-0.215905
-0.773653	-0.230747
-0.769689	-0.245831
-0.765458	-0.260161
-0.761553	-0.274693
-0.756325	-0.288981
-0.750525	-0.302865
-0.745245	-0.316653
-0.74008	-0.330442
-0.734055	-0.343701
-0.728118	-0.356963
-0.722059	-0.370337
-0.715567	-0.383505
-0.708709	-0.396614
-0.701611	-0.409388
-0.694863	-0.422197
-0.688104	-0.434939
-0.680808	-0.447567
-0.673127	-0.459112
-0.665732	-0.470446
-0.65803	-0.481845
-0.650185	-0.493223
-0.641457	-0.504317
-0.632789	-0.51517
-0.623671	-0.525734
-0.614943	-0.53603
-0.606182	-0.545
-0.597129	-0.555253
-0.587738	-0.565612
-0.578015	-0.57546
-0.56811	-0.584967
-0.558685	-0.594391
-0.548724	-0.603776
-0.539139	-0.61246
-0.529136	-0.62149
-0.518614	-0.6303
-0.50763	-0.638856
-0.496723	-0.647512
-0.485711	-0.65555
-0.474764	-0.662998
-0.463581	-0.670236
-0.451727	-0.677831
-0.439564	-0.685326
-0.427815	-0.692755
-0.416138	-0.699655
-0.403983	-0.706446
-0.391452	-0.71256
-0.378859	-0.7187
-0.366138	-0.724964
-0.353201	-0.731157
-0.339521	-0.737344
-0.32621	-0.74243
-0.312802	-0.747885
-0.299679	-0.752658
-0.285808	-0.757943
-0.270971	-0.762513
-0.256368	-0.766779
-0.241683	-0.771502
-0.22655	-0.776046
-0.211568	-0.779111
-0.196933	-0.782659
-0.18145	-0.786362
-0.166389	-0.788612
-0.151224	-0.791112
-0.136142	-0.792973
-0.121176	-0.794181
-0.106204	-0.795834
-0.090169	-0.798074
-0.074062	-0.798643
-0.057699	-0.799641
-0.040749	-0.80062
-0.023451	-0.801129
-0.00721	-0.800069
0.009176	-0.79941
0.024557	-0.798189
0.040448	-0.797676
0.055306	-0.795881
0.071841	-0.794108
0.087996	-0.792787
0.104276	-0.789885
0.120867	-0.787928
0.137175	-0.785031
0.152876	-0.781642
0.169683	-0.778481
0.186354	-0.774159
0.202714	-0.77015
0.219368	-0.765422
0.235347	-0.760432
0.250777	-0.755961
0.265791	-0.75042
0.281419	-0.745445
0.297322	-0.739924
0.312236	-0.733542
0.32719	-0.727542
0.341647	-0.720973
0.355916	-0.714133
0.370445	-0.707671
0.384421	-0.700369
0.398986	-0.693031
0.412796	-0.685747
0.425625	-0.677575
0.438157	-0.669887
0.451765	-0.662094
0.464594	-0.653386
0.476597	-0.644724
0.489349	-0.63616
0.501252	-0.627496
0.51264	-0.618145
0.524155	-0.609072
0.535866	-0.600027
0.547113	-0.59041
0.557599	-0.580717
0.567993	-0.570905
0.578682	-0.561046
0.58941	-0.550858
0.599531	-0.54048
0.609335	-0.530239
0.619798	-0.519616
0.629931	-0.508873
0.638794	-0.497469
0.647741	-0.486639
0.656673	-0.474895
0.665327	-0.464009
0.67363	-0.452835
0.681525	-0.441541
0.688541	-0.430885
