xji,yji,thetaji,vj,wj,trueXji,trueYji,trueThetaji
-0.18509,-2.00458,6.17975,0.3,0.05,-0.0448762,-2.04669,6.21669
-0.185483,-2.00441,6.17925,0.3,0.05,-0.0446926,-2.0482,6.2162
-0.186244,-2.00402,6.17875,0.3,0.05,-0.0443987,-2.04895,6.21597
-0.187337,-2.00336,6.17825,0.3,0.05,-0.0450086,-2.05043,6.21534
-0.188841,-2.00276,6.17775,0.3,0.05,-0.0447583,-2.0512,6.21539
-0.19099,-2.00102,6.17725,0.3,0.05,-0.0456874,-2.05271,6.21464
-0.193426,-1.99922,6.17674,0.3,0.05,-0.0469834,-2.05344,6.21376
-0.196442,-1.99609,6.17624,0.3,0.05,-0.0480264,-2.05498,6.21263
-0.200155,-1.99191,6.17574,0.3,0.05,-0.04833,-2.05572,6.21222
-0.2041,-1.98645,6.17523,0.3,0.05,-0.0489682,-2.05732,6.21181
-0.204622,-1.9871,6.17473,0.3,0.05,-0.0491836,-2.0581,6.21153
-0.205193,-1.98768,6.17422,0.3,0.05,-0.0490381,-2.0597,6.21114
-0.205926,-1.98808,6.17371,0.3,0.05,-0.0492054,-2.06047,6.21077
-0.20668,-1.98844,6.17321,0.3,0.05,-0.0364051,-2.06305,6.21323
-0.20716,-1.98931,6.1727,0.3,0.05,-0.050123,-2.06454,6.20957
-0.207757,-1.99127,6.1717,0.3,0.05,-0.0526615,-2.06692,6.20758
-0.205893,-1.99771,6.17069,0.3,0.05,-0.0537364,-2.06942,6.20658
-0.204303,-2.00363,6.16969,0.3,0.05,-0.0540177,-2.07028,6.2064
-0.203209,-2.0077,6.16919,0.3,0.05,-0.0538971,-2.07196,6.20611
-0.202361,-2.01145,6.16868,0.3,0.05,-0.0537377,-2.07283,6.20579
-0.201628,-2.01494,6.16818,0.3,0.05,-0.0545855,-2.07452,6.20501
-0.200946,-2.01652,6.16768,0.3,0.05,-0.0548047,-2.07537,6.20469
-0.200766,-2.01719,6.16718,0.3,0.05,-0.0553052,-2.07713,6.20444
