xji,yji,thetaji,vj,wj,trueXji,trueYji,trueThetaji
-0.0525403,-2.05452,6.2219,0.395397,0.0884001,-0.0448762,-2.04669,6.21669
-0.0531136,-2.05462,6.22132,0.395397,0.0884002,-0.0446926,-2.0482,6.2162
-0.0537485,-2.05495,6.22074,0.395397,0.0884002,-0.0443987,-2.04895,6.21597
-0.0544203,-2.05548,6.22016,0.395398,0.0884002,-0.0450086,-2.05043,6.21534
-0.0551824,-2.05654,6.21958,0.395398,0.0884003,-0.0447583,-2.0512,6.21539
-0.0562197,-2.05719,6.219,0.395398,0.0884004,-0.0456874,-2.05271,6.21464
-0.0572475,-2.05828,6.21842,0.395399,0.0884005,-0.0469834,-2.05344,6.21376
-0.0586263,-2.05865,6.21783,0.3954,0.0884006,-0.0480264,-2.05498,6.21263
-0.0604439,-2.0586,6.21725,0.395402,0.0884007,-0.04833,-2.05572,6.21222
-0.0622897,-2.0579,6.21667,0.395405,0.0884009,-0.0489682,-2.05732,6.21181
-0.0635563,-2.05813,6.21609,0.395408,0.0884012,-0.0491836,-2.0581,6.21153
-0.0649304,-2.05818,6.21551,0.395411,0.0884015,-0.0490381,-2.0597,6.21114
-0.0661483,-2.05868,6.21493,0.395415,0.088402,-0.0492054,-2.06047,6.21077
-0.0674514,-2.05904,6.21435,0.395419,0.0884024,-0.0364051,-2.06305,6.21323
-0.06857,-2.05971,6.21377,0.395423,0.088403,-0.050123,-2.06454,6.20957
-0.0703701,-2.06123,6.21261,0.395428,0.0884037,-0.0526615,-2.06692,6.20758
-0.0717763,-2.06344,6.21144,0.395433,0.0884047,-0.0537364,-2.06942,6.20658
-0.0731041,-2.06566,6.21028,0.395439,0.0884058,-0.0540177,-2.07028,6.2064
-0.0741288,-2.06675,6.2097,0.395444,0.0884069,-0.0538971,-2.07196,6.20611
-0.0750926,-2.06803,6.20912,0.39545,0.0884082,-0.0537377,-2.07283,6.20579
-0.0758791,-2.06953,6.20854,0.395456,0.0884095,-0.0545855,-2.07452,6.20501
-0.0765397,-2.06965,6.20796,0.395462,0.0884109,-0.0548047,-2.07537,6.20469
-0.077442,-2.06933,6.20738,0.395468,0.0884125,-0.0553052,-2.07713,6.20444
-0.0781484,-2.07004,6.20679,0.395474,0.0884141,-0.0555757,-2.07799,6.20417
-0.0785608,-2.0713,6.2062,0.39548,0.0884158,-0.0569696,-2.07971,6.20299
-0.0791443,-2.07293,6.20563,0.395486,0.0884177,-0.0590637,-2.0823,6.20134
-0.0802393,-2.07602,6.20447,0.395492,0.0884197,-0.0589219,-2.08503,6.20118
-0.0808895,-2.07875,6.20331,0.395497,0.0884218,-0.060211,-2.0877,6.19997
-0.0815986,-2.08156,6.20215,0.395501,0.0884241,-0.0610972,-2.09043,6.19931
-0.0824848,-2.08418,6.20099,0.395505,0.0884266,-0.0621511,-2.0932,6.19829
-0.0836101,-2.08661,6.19984,0.395508,0.0884291,-0.0483528,-2.09617,6.20047
-0.0841824,-2.08794,6.19923,0.395512,0.0884317,-0.0653193,-2.09687,6.19602
-0.0845629,-2.08909,6.19868,0.395515,0.0884344,-0.0653289,-2.09878,6.19607
-0.0858857,-2.09073,6.19752,0.395518,0.0884372,-0.0656997,-2.09971,6.19567
-0.0867197,-2.09111,6.19693,0.395521,0.0884402,-0.066429,-2.10161,6.19495
-0.0877341,-2.09182,6.19636,0.395525,0.0884432,-0.0667829,-2.10256,6.19461
-0.0891106,-2.09228,6.19578,0.395529,0.0884464,-0.067498,-2.10449,6.19397
-0.090744,-2.0923,6.1952,0.395533,0.0884496,-0.0678759,-2.10544,6.19398
-0.092011,-2.09298,6.19462,0.395537,0.088453,-0.068656,-2.10737,6.19323
-0.0930778,-2.0939,6.19404,0.395542,0.0884565,-0.042852,-2.11063,6.19878
-0.0940042,-2.09506,6.19346,0.395547,0.0884601,-0.0718217,-2.11121,6.19109
-0.0950158,-2.09608,6.19288,0.395551,0.0884638,-0.0718684,-2.11324,6.19114
-0.0966451,-2.09871,6.19172,0.395556,0.0884678,-0.0718787,-2.11419,6.1909
-0.0975169,-2.10031,6.19114,0.395561,0.088472,-0.0735937,-2.11716,6.18967
-0.0989888,-2.10222,6.19055,0.395567,0.0884762,-0.0613219,-2.12037,6.19201
-0.101091,-2.10509,6.18941,0.395572,0.0884807,-0.0758058,-2.12225,6.18824
-0.103282,-2.10783,6.18826,0.395579,0.0884854,-0.0762384,-2.12319,6.18793
-0.104224,-2.10959,6.18768,0.395585,0.0884902,-0.0786668,-2.1262,6.18638
-0.105094,-2.11108,6.1871,0.395591,0.0884951,-0.0792179,-2.12928,6.18609
-0.107034,-2.1136,6.18595,0.395598,0.0885002,-0.0802627,-2.13137,6.18524
-0.109502,-2.11673,6.18478,0.395605,0.0885056,-0.0817557,-2.13446,6.18421
-0.112575,-2.11871,6.18364,0.395613,0.0885111,-0.0822491,-2.13549,6.18388
-0.114601,-2.11965,6.18307,0.395622,0.0885168,-0.0833058,-2.13762,6.18342
-0.116753,-2.12046,6.18249,0.395632,0.0885226,-0.084851,-2.14078,6.18232
-0.119366,-2.12353,6.18133,0.395642,0.0885287,-0.0867548,-2.14395,6.18111
-0.121829,-2.12628,6.18019,0.395653,0.0885349,-0.0869013,-2.14502,6.18099
-0.123211,-2.12797,6.17962,0.395665,0.0885413,-0.0885069,-2.14712,6.18014
-0.124443,-2.1292,6.17904,0.395676,0.0885478,-0.0620774,-2.1509,6.18591
-0.125813,-2.13047,6.17845,0.395688,0.0885545,-0.0904248,-2.15146,6.17884
-0.127558,-2.131,6.17788,0.3957,0.0885612,-0.0919888,-2.1536,6.17822
-0.130051,-2.13332,6.17674,0.395712,0.0885682,-0.0926007,-2.15471,6.17782
-0.131652,-2.1345,6.17617,0.395725,0.0885754,-0.0937031,-2.15691,6.17722
-0.133085,-2.13606,6.17558,0.395738,0.0885827,-0.0948106,-2.16023,6.17647
-0.135572,-2.13888,6.17445,0.395752,0.0885903,-0.0961872,-2.16126,6.17576
-0.136926,-2.14058,6.17388,0.395766,0.0885979,-0.0981588,-2.16458,6.1748
-0.138535,-2.14252,6.17331,0.39578,0.0886058,-0.0995087,-2.16685,6.17409
-0.141158,-2.14488,6.17215,0.395795,0.0886139,-0.100138,-2.16792,6.17376
-0.142843,-2.14546,6.17159,0.39581,0.0886221,-0.0883826,-2.1716,6.17601
-0.144734,-2.14614,6.17102,0.395825,0.0886306,-0.103387,-2.17359,6.17217
-0.147661,-2.14796,6.16988,0.395841,0.0886393,-0.103629,-2.17703,6.17196
-0.15044,-2.15017,6.16873,0.395858,0.0886485,-0.104628,-2.17813,6.17145
-0.152144,-2.15081,6.16817,0.395876,0.0886578,-0.0939125,-2.18187,6.17332
-0.154299,-2.1519,6.1676,0.395894,0.0886673,-0.109229,-2.18383,6.1693
-0.157662,-2.15429,6.16646,0.395913,0.0886773,-0.109961,-2.18497,6.16895
-0.159574,-2.15599,6.16589,0.395933,0.0886875,-0.111439,-2.18728,6.16822
-0.161828,-2.15709,6.16532,0.395953,0.0886979,-0.0852144,-2.19143,6.17404
-0.163248,-2.15959,6.16474,0.395973,0.0887084,-0.113864,-2.19189,6.16715
-0.164594,-2.16164,6.16418,0.395994,0.0887192,-0.101175,-2.19579,6.17003
-0.166593,-2.16618,6.16305,0.396013,0.0887303,-0.117085,-2.19774,6.16541
-0.169036,-2.16997,6.16192,0.396033,0.0887418,-0.0918207,-2.20194,6.17126
-0.169998,-2.17297,6.16135,0.396053,0.0887533,-0.120433,-2.2024,6.16426
-0.171106,-2.17539,6.16079,0.396073,0.088765,-0.12292,-2.20597,6.1631
-0.17352,-2.17922,6.15966,0.396092,0.0887769,-0.124516,-2.20835,6.16246
-0.176137,-2.18277,6.15854,0.396112,0.0887891,-0.124791,-2.20952,6.16236
-0.176943,-2.18584,6.15798,0.396131,0.0888013,-0.124855,-2.21199,6.1624
-0.177889,-2.18869,6.15741,0.39615,0.0888136,-0.127164,-2.21556,6.16123
-0.180428,-2.19346,6.15629,0.396169,0.0888261,-0.102327,-2.21992,6.16663
-0.181789,-2.19649,6.15574,0.396188,0.0888385,-0.117745,-2.22073,6.16279
-0.183256,-2.19905,6.15518,0.396206,0.088851,-0.105165,-2.22353,6.16551
-0.184835,-2.20151,6.15461,0.396225,0.0888635,-0.120867,-2.22429,6.16159
-0.186175,-2.20433,6.15406,0.396244,0.088876,-0.136189,-2.22635,6.15738
-0.18903,-2.20872,6.15294,0.396262,0.0888885,-0.13647,-2.22759,6.15752
-0.190194,-2.21207,6.15239,0.396281,0.088901,-0.136695,-2.23007,6.15756
-0.191307,-2.21436,6.15184,0.396299,0.0889134,-0.137463,-2.23132,6.15729
-0.192294,-2.21696,6.15129,0.396317,0.0889258,-0.126,-2.23541,6.15933
-0.193571,-2.22005,6.15072,0.396335,0.0889381,-0.142835,-2.23736,6.15506
-0.196021,-2.22529,6.14963,0.396352,0.0889502,-0.145825,-2.24102,6.15401
-0.198576,-2.22992,6.14853,0.396369,0.0889621,-0.146778,-2.24219,6.15365
-0.199555,-2.23316,6.14798,0.396385,0.0889739,-0.149007,-2.24593,6.15256
-0.201157,-2.23472,6.14743,0.396401,0.0889855,-0.149403,-2.24854,6.15275
-0.203912,-2.23799,6.14633,0.396417,0.0889968,-0.150209,-2.24973,6.1525
-0.205556,-2.23938,6.14578,0.396433,0.089008,-0.151913,-2.25223,6.15191
-0.206881,-2.24148,6.14524,0.396449,0.0890191,-0.152841,-2.25349,6.15129
-0.20854,-2.24297,6.14469,0.396464,0.0890301,-0.15529,-2.25595,6.15041
-0.209896,-2.24513,6.14414,0.39648,0.0890409,-0.156757,-2.25715,6.15
-0.211652,-2.24661,6.1436,0.396496,0.0890516,-0.159952,-2.26083,6.14896
-0.213225,-2.24848,6.14305,0.396512,0.0890621,-0.16233,-2.26466,6.14782
-0.216521,-2.25185,6.14196,0.396528,0.0890724,-0.163807,-2.26848,6.14775
-0.220209,-2.25486,6.14086,0.396544,0.0890824,-0.166229,-2.27231,6.14671
-0.223943,-2.25765,6.13978,0.396561,0.0890922,-0.169955,-2.27601,6.14551
-0.227684,-2.26072,6.13868,0.396578,0.0891017,-0.172892,-2.27852,6.14462
-0.231377,-2.26396,6.13761,0.396596,0.0891111,-0.174016,-2.27972,6.14428
-0.233576,-2.26567,6.13707,0.396614,0.0891203,-0.176293,-2.28225,6.14321
-0.236342,-2.26644,6.13652,0.396632,0.0891295,-0.176584,-2.28357,6.14316
-0.238933,-2.26758,6.13598,0.396651,0.0891385,-0.177906,-2.28754,6.14309
-0.241589,-2.26858,6.13544,0.396671,0.0891474,-0.180383,-2.29007,6.14245
-0.245797,-2.27169,6.13436,0.396691,0.0891562,-0.181373,-2.29129,6.14201
-0.248359,-2.27295,6.13382,0.396712,0.0891649,-0.184607,-2.29515,6.14079
-0.250809,-2.27471,6.13325,0.396733,0.0891735,-0.187795,-2.29763,6.13993
-0.255659,-2.27678,6.13219,0.396756,0.089182,-0.18896,-2.29885,6.13961
-0.258706,-2.27769,6.13163,0.396779,0.0891904,-0.191285,-2.30279,6.13864
-0.261683,-2.2783,6.13112,0.396803,0.0891988,-0.192534,-2.30542,6.13843
-0.266252,-2.28125,6.13004,0.396828,0.089207,-0.193684,-2.30672,6.1383
-0.268988,-2.28214,6.1295,0.396854,0.0892153,-0.195887,-2.30925,6.13776
-0.271521,-2.28356,6.12895,0.39688,0.0892235,-0.196992,-2.31052,6.13742
-0.274113,-2.28464,6.12842,0.396906,0.0892317,-0.199253,-2.3131,6.13647
-0.276712,-2.28512,6.12788,0.396933,0.0892398,-0.200418,-2.31441,6.13611
-0.279526,-2.28603,6.12734,0.39696,0.089248,-0.204796,-2.31819,6.13499
-0.282017,-2.28764,6.12681,0.396988,0.0892561,-0.207593,-2.32211,6.13402
-0.286418,-2.29016,6.12573,0.397017,0.0892642,-0.209822,-2.32604,6.13353
-0.290458,-2.29358,6.12466,0.397046,0.0892723,-0.212256,-2.32862,6.13311
-0.294607,-2.2962,6.12359,0.397075,0.0892805,-0.215933,-2.33252,6.13182
-0.298942,-2.2983,6.12251,0.397106,0.0892887,-0.21964,-2.33639,6.1308
-0.303671,-2.29954,6.12144,0.397137,0.0892971,-0.220932,-2.33762,6.13064
-0.306264,-2.29965,6.1209,0.397169,0.0893055,-0.223734,-2.34021,6.12975
-0.308971,-2.29948,6.12037,0.397202,0.0893141,-0.224478,-2.34155,6.12947
-0.311489,-2.29972,6.11983,0.397235,0.0893227,-0.212829,-2.34625,6.13218
-0.314187,-2.30024,6.11929,0.397268,0.0893315,-0.229747,-2.34812,6.12841
-0.318708,-2.30303,6.11823,0.397302,0.0893406,-0.231033,-2.34939,6.12813
-0.321393,-2.30402,6.11769,0.397337,0.0893498,-0.23367,-2.35198,6.12713
-0.323974,-2.30526,6.11715,0.397372,0.0893591,-0.234522,-2.35328,6.12689
-0.326669,-2.30636,6.11661,0.397407,0.0893686,-0.237583,-2.35586,6.12609
-0.328504,-2.30825,6.11608,0.397443,0.0893783,-0.238871,-2.3571,6.1258
-0.330461,-2.30999,6.11555,0.397478,0.0893881,-0.241896,-2.3597,6.12519
-0.332344,-2.31207,6.11501,0.397513,0.089398,-0.242112,-2.36108,6.125
-0.334288,-2.3139,6.11448,0.397549,0.0894081,-0.230059,-2.36589,6.12789
-0.335891,-2.31678,6.11395,0.397584,0.0894183,-0.218452,-2.36923,6.13053
-0.337777,-2.31917,6.11341,0.397619,0.0894286,-0.234663,-2.36973,6.12693
-0.339232,-2.32059,6.11289,0.397653,0.0894391,-0.223058,-2.37304,6.12922
-0.340768,-2.32167,6.11236,0.397688,0.0894496,-0.253298,-2.37283,6.12227
-0.34211,-2.32323,6.11183,0.397722,0.0894604,-0.256053,-2.37538,6.12159
-0.34566,-2.32585,6.11077,0.397756,0.0894714,-0.257428,-2.37666,6.12125
-0.347059,-2.32716,6.11024,0.397789,0.0894825,-0.260118,-2.38069,6.12082
-0.348532,-2.32759,6.1097,0.397823,0.0894939,-0.262154,-2.38335,6.1204
-0.351796,-2.33008,6.10866,0.397855,0.0895056,-0.266549,-2.38716,6.11932
-0.355183,-2.33247,6.1076,0.397887,0.0895177,-0.268021,-2.38842,6.11905
-0.356166,-2.33419,6.10708,0.397919,0.0895301,-0.27251,-2.39226,6.11781
-0.35733,-2.33551,6.10655,0.39795,0.0895426,-0.275535,-2.39487,6.11711
-0.360016,-2.34015,6.1055,0.39798,0.0895556,-0.27694,-2.39611,6.11678
-0.360772,-2.34278,6.10497,0.398008,0.0895688,-0.279712,-2.39871,6.11629
