xji,yji,thetaji,vj,wj,trueXji,trueYji,trueThetaji
-0.0367814,-2.07557,6.23591,0.389203,0.0850287,-0.0448762,-2.04669,6.21669
-0.0377232,-2.07565,6.23517,0.389203,0.0850287,-0.0446926,-2.0482,6.2162
-0.0386976,-2.07619,6.23442,0.389203,0.0850288,-0.0443987,-2.04895,6.21597
-0.0396823,-2.07713,6.23367,0.389203,0.0850288,-0.0450086,-2.05043,6.21534
-0.0407366,-2.07884,6.23292,0.389203,0.0850288,-0.0447583,-2.0512,6.21539
-0.0437149,-2.07767,6.23217,0.389204,0.0850288,-0.0456874,-2.05271,6.21464
-0.0466419,-2.07715,6.23142,0.389207,0.0850289,-0.0469834,-2.05344,6.21376
-0.0498956,-2.07605,6.23067,0.38921,0.085029,-0.0480264,-2.05498,6.21263
-0.0535764,-2.07468,6.22992,0.389215,0.0850292,-0.04833,-2.05572,6.21222
-0.0572598,-2.07281,6.22917,0.389221,0.0850294,-0.0489682,-2.05732,6.21181
-0.0590832,-2.07396,6.22842,0.389228,0.0850297,-0.0491836,-2.0581,6.21153
-0.0627997,-2.07221,6.22767,0.389236,0.0850302,-0.0490381,-2.0597,6.21114
-0.0663377,-2.07102,6.22692,0.389245,0.0850308,-0.0492054,-2.06047,6.21077
-0.0717439,-2.06693,6.22617,0.389257,0.0850315,-0.0364051,-2.06305,6.21323
-0.0752731,-2.06582,6.22542,0.38927,0.0850324,-0.050123,-2.06454,6.20957
-0.0815411,-2.06253,6.22391,0.389288,0.0850339,-0.0526615,-2.06692,6.20758
-0.0858984,-2.06217,6.22241,0.389309,0.085036,-0.0537364,-2.06942,6.20658
-0.0901607,-2.06179,6.22091,0.389332,0.0850387,-0.0540177,-2.07028,6.2064
-0.0938588,-2.06052,6.22015,0.389357,0.0850418,-0.0538971,-2.07196,6.20611
-0.0975178,-2.05936,6.2194,0.389383,0.0850453,-0.0537377,-2.07283,6.20579
-0.10102,-2.05832,6.21864,0.389411,0.0850492,-0.0545855,-2.07452,6.20501
-0.104393,-2.05572,6.21789,0.38944,0.0850535,-0.0548047,-2.07537,6.20469
-0.108042,-2.05252,6.21713,0.38947,0.0850582,-0.0553052,-2.07713,6.20444
-0.111528,-2.05029,6.21637,0.389502,0.0850634,-0.0555757,-2.07799,6.20417
-0.1132,-2.05107,6.2156,0.389534,0.0850692,-0.0569696,-2.07971,6.20299
-0.115126,-2.05207,6.21486,0.389567,0.0850754,-0.0590637,-2.0823,6.20134
-0.116162,-2.05695,6.21336,0.389599,0.0850824,-0.0589219,-2.08503,6.20118
-0.116825,-2.06131,6.21186,0.38963,0.0850901,-0.060211,-2.0877,6.19997
-0.117662,-2.06559,6.21036,0.389659,0.0850985,-0.0610972,-2.09043,6.19931
-0.120374,-2.067,6.20887,0.38969,0.0851075,-0.0621511,-2.0932,6.19829
-0.123389,-2.06802,6.20737,0.389722,0.0851172,-0.0483528,-2.09617,6.20047
-0.125744,-2.06811,6.20659,0.389754,0.0851272,-0.0653193,-2.09687,6.19602
-0.127959,-2.06786,6.20587,0.389788,0.0851375,-0.0653289,-2.09878,6.19607
