xji,yji,thetaji,vj,wj,trueXji,trueYji,trueThetaji
1.10607,-2.21498,6.29755,0.314156,0.0799822,-0.0448762,-2.04669,6.21669
1.10394,-2.22238,6.29655,0.314154,0.0799824,-0.0446926,-2.0482,6.2162
1.10551,-2.23286,6.29555,0.314148,0.0799831,-0.0443987,-2.04895,6.21597
1.1108,-2.24651,6.29455,0.314135,0.0799842,-0.0450086,-2.05043,6.21534
1.11995,-2.26382,6.29355,0.314115,0.0799856,-0.0447583,-2.0512,6.21539
1.11386,-2.27153,6.29255,0.314094,0.0799874,-0.0456874,-2.05271,6.21464
1.11181,-2.28287,6.29155,0.31407,0.0799895,-0.0469834,-2.05344,6.21376
1.11299,-2.29701,6.29055,0.314042,0.0799918,-0.0480264,-2.05498,6.21263
1.11748,-2.31441,6.28956,0.314008,0.0799944,-0.04833,-2.05572,6.21222
1.12557,-2.3349,6.28857,0.313966,0.0799971,-0.0489682,-2.05732,6.21181
1.14506,-2.36475,6.28758,0.31391,0.0799997,-0.0491836,-2.0581,6.21153
1.12334,-2.36625,6.28659,0.313862,0.0800023,-0.0490381,-2.0597,6.21114
1.10625,-2.37185,6.2856,0.313817,0.0800049,-0.0492054,-2.06047,6.21077
1.03534,-2.33877,6.2846,0.313804,0.0800078,-0.0364051,-2.06305,6.21323
0.994316,-2.32873,6.2836,0.313807,0.0800113,-0.050123,-2.06454,6.20957
0.905943,-2.29193,6.28158,0.313885,0.0800168,-0.0526615,-2.06692,6.20758
0.832337,-2.26518,6.27956,0.314024,0.0800255,-0.0537364,-2.06942,6.20658
0.762282,-2.23966,6.27752,0.31422,0.0800385,-0.0540177,-2.07028,6.2064
0.700405,-2.21152,6.27648,0.314444,0.0800542,-0.0538971,-2.07196,6.20611
0.641198,-2.18482,6.27544,0.314693,0.0800728,-0.0537377,-2.07283,6.20579
0.584517,-2.15923,6.27439,0.314967,0.0800946,-0.0545855,-2.07452,6.20501
0.5296,-2.13289,6.27333,0.315264,0.0801199,-0.0548047,-2.07537,6.20469
0.476196,-2.10656,6.27228,0.315585,0.0801488,-0.0553052,-2.07713,6.20444
0.424951,-2.08134,6.27122,0.315928,0.0801816,-0.0555757,-2.07799,6.20417
0.388698,-2.06979,6.27014,0.316287,0.0802184,-0.0569696,-2.07971,6.20299
0.353786,-2.05841,6.2691,0.316659,0.0802593,-0.0590637,-2.0823,6.20134
0.340231,-2.07633,6.26706,0.317035,0.0803075,-0.0589219,-2.08503,6.20118
0.327812,-2.09372,6.26503,0.317414,0.0803624,-0.060211,-2.0877,6.19997
0.316083,-2.11127,6.263,0.317793,0.0804237,-0.0610972,-2.09043,6.19931
0.275406,-2.09683,6.26098,0.318204,0.0804919,-0.0621511,-2.0932,6.19829
0.235702,-2.0817,6.25896,0.318644,0.0805675,-0.0483528,-2.09617,6.20047
0.201226,-2.0646,6.25788,0.3191,0.0806474,-0.0653193,-2.09687,6.19602
0.168088,-2.04675,6.25688,0.319569,0.0807314,-0.0653289,-2.09878,6.19607
0.131111,-2.02856,6.25487,0.320066,0.080824,-0.0656997,-2.09971,6.19567
0.0987587,-2.00816,6.25381,0.320578,0.0809213,-0.066429,-2.10161,6.19495
0.0670079,-1.98698,6.25279,0.321102,0.0810234,-0.0667829,-2.10256,6.19461
0.0353467,-1.96421,6.25175,0.32164,0.0811305,-0.067498,-2.10449,6.19397
-0.0102351,-1.92055,6.25072,0.322199,0.0812429,-0.0678759,-2.10544,6.19398
-0.046192,-1.88809,6.24968,0.322775,0.0813609,-0.068656,-2.10737,6.19323
-0.0814073,-1.85347,6.24864,0.323366,0.0814847,-0.042852,-2.11063,6.19878
