xji,yji,thetaji,vj,wj,trueXji,trueYji,trueThetaji
-0.0887014,-2.05046,6.21374,0.401893,0.0894518,-0.0448762,-2.04669,6.21669
-0.089005,-2.05051,6.21321,0.401893,0.0894518,-0.0446926,-2.0482,6.2162
-0.0894623,-2.05078,6.21269,0.401893,0.0894518,-0.0443987,-2.04895,6.21597
-0.0900457,-2.0512,6.21216,0.401894,0.0894519,-0.0450086,-2.05043,6.21534
-0.0908194,-2.05214,6.21163,0.401895,0.0894519,-0.0447583,-2.0512,6.21539
-0.0914449,-2.05314,6.2111,0.401896,0.089452,-0.0456874,-2.05271,6.21464
-0.0921567,-2.05457,6.21058,0.401897,0.0894521,-0.0469834,-2.05344,6.21376
-0.0931587,-2.05544,6.21005,0.401898,0.0894522,-0.0480264,-2.05498,6.21263
-0.0946996,-2.05585,6.20952,0.4019,0.0894523,-0.04833,-2.05572,6.21222
-0.0963413,-2.0556,6.20899,0.401903,0.0894525,-0.0489682,-2.05732,6.21181
-0.0981834,-2.05529,6.20846,0.401907,0.0894527,-0.0491836,-2.0581,6.21153
-0.099841,-2.05474,6.20794,0.401912,0.0894529,-0.0490381,-2.0597,6.21114
-0.101419,-2.05461,6.20741,0.401917,0.0894533,-0.0492054,-2.06047,6.21077
-0.103337,-2.05391,6.20688,0.401923,0.0894537,-0.0364051,-2.06305,6.21323
-0.103439,-2.05624,6.20635,0.40193,0.0894541,-0.050123,-2.06454,6.20957
-0.105651,-2.05669,6.20529,0.401938,0.0894548,-0.0526615,-2.06692,6.20758
-0.108102,-2.0566,6.20424,0.401948,0.0894557,-0.0537364,-2.06942,6.20658
-0.11051,-2.05646,6.20318,0.40196,0.089457,-0.0540177,-2.07028,6.2064
-0.113033,-2.05509,6.20265,0.401974,0.0894585,-0.0538971,-2.07196,6.20611
-0.115559,-2.05379,6.20212,0.401988,0.0894602,-0.0537377,-2.07283,6.20579
-0.117967,-2.05257,6.20158,0.402004,0.0894621,-0.0545855,-2.07452,6.20501
-0.120275,-2.04973,6.20105,0.402021,0.0894644,-0.0548047,-2.07537,6.20469
-0.122891,-2.04625,6.20052,0.40204,0.0894669,-0.0553052,-2.07713,6.20444
-0.125373,-2.04368,6.19998,0.40206,0.0894698,-0.0555757,-2.07799,6.20417
-0.12603,-2.04413,6.19944,0.40208,0.0894731,-0.0569696,-2.07971,6.20299
