xji,yji,thetaji,vj,wj,trueXji,trueYji,trueThetaji
0.00344401,-2.07117,6.29569,0.3,0.05,-0.0448762,-2.04669,6.21669
0.00316554,-2.07024,6.29519,0.3,0.05,-0.0446926,-2.0482,6.2162
0.00296454,-2.0697,6.29469,0.3,0.05,-0.0443987,-2.04895,6.21597
0.00286512,-2.06951,6.29419,0.3,0.05,-0.0450086,-2.05043,6.21534
0.00281794,-2.07,6.29369,0.3,0.05,-0.0447583,-2.0512,6.21539
0.00313928,-2.07071,6.29319,0.3,0.05,-0.0456874,-2.05271,6.21464
0.00361298,-2.07202,6.29269,0.3,0.05,-0.0469834,-2.05344,6.21376
0.00399464,-2.07296,6.29219,0.3,0.05,-0.0480264,-2.05498,6.21263
0.00404248,-2.07362,6.29169,0.3,0.05,-0.04833,-2.05572,6.21222
0.00418387,-2.0738,6.29119,0.3,0.05,-0.0489682,-2.05732,6.21181
0.00435005,-2.07411,6.29069,0.3,0.05,-0.0491836,-2.0581,6.21153
0.00491666,-2.07436,6.29019,0.3,0.05,-0.0490381,-2.0597,6.21114
0.00581413,-2.07522,6.28969,0.3,0.05,-0.0492054,-2.06047,6.21077
0.00658395,-2.07573,6.28919,0.3,0.05,-0.0364051,-2.06305,6.21323
0.00751911,-2.07691,6.28869,0.3,0.05,-0.050123,-2.06454,6.20957
0.00772145,-2.07768,6.2877,0.3,0.05,-0.0526615,-2.06692,6.20758
0.00789739,-2.07818,6.2867,0.3,0.05,-0.0537364,-2.06942,6.20658
0.00835302,-2.07885,6.2857,0.3,0.05,-0.0540177,-2.07028,6.2064
0.00909054,-2.07961,6.2852,0.3,0.05,-0.0538971,-2.07196,6.20611
0.0100886,-2.0807,6.28471,0.3,0.05,-0.0537377,-2.07283,6.20579
0.0114731,-2.08213,6.28421,0.3,0.05,-0.0545855,-2.07452,6.20501
0.0131352,-2.08225,6.28371,0.3,0.05,-0.0548047,-2.07537,6.20469
0.014735,-2.08207,6.28322,0.3,0.05,-0.0553052,-2.07713,6.20444
0.0168068,-2.08315,6.28272,0.3,0.05,-0.0555757,-2.07799,6.20417
0.0192764,-2.08474,6.28221,0.3,0.05,-0.0569696,-2.07971,6.20299
