xji,yji,thetaji,vj,wj,trueXji,trueYji,trueThetaji
-0.0974643,-2.04461,6.21107,0.392472,0.0875276,-0.0448762,-2.04669,6.21669
-0.0982288,-2.04459,6.21045,0.392472,0.0875276,-0.0446926,-2.0482,6.2162
-0.0991674,-2.04472,6.20983,0.392472,0.0875276,-0.0443987,-2.04895,6.21597
-0.100253,-2.04496,6.2092,0.392472,0.0875277,-0.0450086,-2.05043,6.21534
-0.101552,-2.04564,6.20858,0.392473,0.0875278,-0.0447583,-2.0512,6.21539
-0.102854,-2.04632,6.20795,0.392474,0.0875279,-0.0456874,-2.05271,6.21464
-0.104266,-2.04736,6.20733,0.392476,0.087528,-0.0469834,-2.05344,6.21376
-0.105988,-2.04778,6.20671,0.392478,0.0875282,-0.0480264,-2.05498,6.21263
-0.108267,-2.04766,6.20608,0.392481,0.0875284,-0.04833,-2.05572,6.21222
-0.110666,-2.04679,6.20546,0.392485,0.0875286,-0.0489682,-2.05732,6.21181
-0.113289,-2.04578,6.20483,0.39249,0.087529,-0.0491836,-2.0581,6.21153
-0.115751,-2.04444,6.20421,0.392495,0.0875294,-0.0490381,-2.0597,6.21114
-0.118163,-2.04342,6.20358,0.392502,0.08753,-0.0492054,-2.06047,6.21077
-0.12056,-2.04239,6.20295,0.39251,0.0875307,-0.0364051,-2.06305,6.21323
-0.122942,-2.04135,6.20233,0.392519,0.0875315,-0.050123,-2.06454,6.20957
-0.125945,-2.04127,6.20108,0.392529,0.0875327,-0.0526615,-2.06692,6.20758
-0.126846,-2.0447,6.19983,0.392539,0.0875343,-0.0537364,-2.06942,6.20658
-0.127812,-2.048,6.19858,0.392549,0.0875361,-0.0540177,-2.07028,6.2064
-0.128548,-2.05007,6.19795,0.392558,0.0875381,-0.0538971,-2.07196,6.20611
-0.129357,-2.05218,6.19733,0.392568,0.0875401,-0.0537377,-2.07283,6.20579
-0.130115,-2.05438,6.1967,0.392578,0.0875423,-0.0545855,-2.07452,6.20501
-0.130824,-2.05503,6.19608,0.392587,0.0875446,-0.0548047,-2.07537,6.20469
-0.131898,-2.05511,6.19545,0.392597,0.087547,-0.0553052,-2.07713,6.20444
-0.132908,-2.0562,6.19483,0.392607,0.0875495,-0.0555757,-2.07799,6.20417
-0.133696,-2.05774,6.19419,0.392617,0.0875521,-0.0569696,-2.07971,6.20299
-0.134801,-2.05955,6.19358,0.392627,0.0875549,-0.0590637,-2.0823,6.20134
-0.136683,-2.06247,6.19233,0.392637,0.0875578,-0.0589219,-2.08503,6.20118
-0.138198,-2.0649,6.19108,0.392648,0.0875609,-0.060211,-2.0877,6.19997
-0.139896,-2.06728,6.18984,0.392658,0.0875641,-0.0610972,-2.09043,6.19931
-0.141622,-2.06969,6.18859,0.392669,0.0875675,-0.0621511,-2.0932,6.19829
-0.143714,-2.07175,6.18735,0.39268,0.0875711,-0.0483528,-2.09617,6.20047
-0.1453,-2.07264,6.1867,0.392692,0.0875748,-0.0653193,-2.09687,6.19602
-0.14681,-2.07323,6.1861,0.392704,0.0875786,-0.0653289,-2.09878,6.19607
-0.149461,-2.07407,6.18486,0.392717,0.0875826,-0.0656997,-2.09971,6.19567
-0.15168,-2.07355,6.18422,0.392731,0.0875867,-0.066429,-2.10161,6.19495
-0.154231,-2.07322,6.18361,0.392745,0.087591,-0.0667829,-2.10256,6.19461
-0.15729,-2.07244,6.18299,0.392761,0.0875954,-0.067498,-2.10449,6.19397
-0.160334,-2.07164,6.18236,0.392779,0.0876001,-0.0678759,-2.10544,6.19398
-0.161701,-2.07401,6.18174,0.392796,0.0876049,-0.068656,-2.10737,6.19323
-0.16303,-2.07647,6.18112,0.392814,0.0876098,-0.042852,-2.11063,6.19878
-0.164378,-2.07894,6.18049,0.392831,0.0876149,-0.0718217,-2.11121,6.19109
-0.165975,-2.08112,6.17987,0.392849,0.0876201,-0.0718684,-2.11324,6.19114
-0.168461,-2.08449,6.17863,0.392868,0.0876256,-0.0718787,-2.11419,6.1909
-0.170276,-2.08683,6.17801,0.392887,0.0876312,-0.0735937,-2.11716,6.18967
-0.172938,-2.08939,6.17738,0.392907,0.0876368,-0.0613219,-2.12037,6.19201
-0.176478,-2.09267,6.17615,0.392929,0.0876426,-0.0758058,-2.12225,6.18824
-0.180281,-2.09571,6.17492,0.392952,0.0876485,-0.0762384,-2.12319,6.18793
-0.182881,-2.09784,6.1743,0.392977,0.0876544,-0.0786668,-2.1262,6.18638
-0.185575,-2.09961,6.17368,0.393002,0.0876603,-0.0792179,-2.12928,6.18609
-0.189132,-2.10197,6.17245,0.393028,0.0876663,-0.0802627,-2.13137,6.18524
-0.193469,-2.10487,6.1712,0.393057,0.0876724,-0.0817557,-2.13446,6.18421
-0.200616,-2.10253,6.16998,0.393092,0.0876786,-0.0822491,-2.13549,6.18388
-0.206754,-2.09894,6.16936,0.393129,0.087685,-0.0833058,-2.13762,6.18342
-0.213167,-2.09503,6.16874,0.39317,0.0876916,-0.084851,-2.14078,6.18232
-0.217761,-2.09736,6.16749,0.393213,0.0876985,-0.0867548,-2.14395,6.18111
-0.222379,-2.09915,6.16627,0.393259,0.0877058,-0.0869013,-2.14502,6.18099
-0.226066,-2.09976,6.16565,0.393306,0.0877133,-0.0885069,-2.14712,6.18014
-0.229784,-2.09968,6.16503,0.393355,0.087721,-0.0620774,-2.1509,6.18591
-0.233845,-2.09937,6.1644,0.393405,0.0877289,-0.0904248,-2.15146,6.17884
-0.238157,-2.09839,6.16379,0.393457,0.087737,-0.0919888,-2.1536,6.17822
-0.243382,-2.09849,6.16257,0.393513,0.0877456,-0.0926007,-2.15471,6.17782
