xji,yji,thetaji,vj,wj,trueXji,trueYji,trueThetaji
-0.0558014,-2.0567,6.21848,0.396634,0.0885951,-0.0448762,-2.04669,6.21669
-0.05633,-2.05689,6.2179,0.396634,0.0885951,-0.0446926,-2.0482,6.2162
-0.0569336,-2.05734,6.21733,0.396634,0.0885951,-0.0443987,-2.04895,6.21597
-0.0575866,-2.05801,6.21676,0.396634,0.0885951,-0.0450086,-2.05043,6.21534
-0.0583473,-2.05925,6.21619,0.396635,0.0885952,-0.0447583,-2.0512,6.21539
-0.0593819,-2.06008,6.21562,0.396635,0.0885953,-0.0456874,-2.05271,6.21464
-0.0604207,-2.0614,6.21505,0.396636,0.0885953,-0.0469834,-2.05344,6.21376
-0.0616778,-2.06224,6.21448,0.396637,0.0885954,-0.0480264,-2.05498,6.21263
-0.063385,-2.06269,6.21391,0.396639,0.0885956,-0.04833,-2.05572,6.21222
-0.0651288,-2.06254,6.21334,0.396642,0.0885957,-0.0489682,-2.05732,6.21181
-0.0670015,-2.06241,6.21277,0.396645,0.0885959,-0.0491836,-2.0581,6.21153
-0.0686259,-2.06209,6.2122,0.396649,0.0885961,-0.0490381,-2.0597,6.21114
-0.0700987,-2.06226,6.21163,0.396653,0.0885965,-0.0492054,-2.06047,6.21077
-0.071653,-2.0623,6.21105,0.396658,0.0885968,-0.0364051,-2.06305,6.21323
-0.073017,-2.06264,6.21048,0.396663,0.0885973,-0.050123,-2.06454,6.20957
-0.0750149,-2.06388,6.20934,0.396669,0.0885979,-0.0526615,-2.06692,6.20758
-0.0766012,-2.06582,6.2082,0.396676,0.0885988,-0.0537364,-2.06942,6.20658
-0.0781131,-2.0678,6.20706,0.396683,0.0885999,-0.0540177,-2.07028,6.2064
-0.0793805,-2.06862,6.20648,0.396691,0.088601,-0.0538971,-2.07196,6.20611
-0.0805967,-2.06965,6.20591,0.396699,0.0886023,-0.0537377,-2.07283,6.20579
-0.081642,-2.07091,6.20534,0.396707,0.0886037,-0.0545855,-2.07452,6.20501
-0.0825653,-2.07086,6.20477,0.396715,0.0886051,-0.0548047,-2.07537,6.20469
-0.0837423,-2.07038,6.2042,0.396724,0.0886068,-0.0553052,-2.07713,6.20444
-0.0847314,-2.07098,6.20362,0.396733,0.0886085,-0.0555757,-2.07799,6.20417
-0.0854158,-2.07214,6.20304,0.396742,0.0886104,-0.0569696,-2.07971,6.20299
-0.0862981,-2.07369,6.20248,0.396751,0.0886125,-0.0590637,-2.0823,6.20134
-0.0876322,-2.07672,6.20134,0.39676,0.0886147,-0.0589219,-2.08503,6.20118
-0.088526,-2.07941,6.2002,0.396769,0.0886172,-0.060211,-2.0877,6.19997
-0.0894957,-2.08217,6.19906,0.396778,0.0886199,-0.0610972,-2.09043,6.19931
-0.0906414,-2.08474,6.19792,0.396786,0.0886228,-0.0621511,-2.0932,6.19829
-0.092046,-2.08711,6.19678,0.396795,0.0886259,-0.0483528,-2.09617,6.20047
-0.0929727,-2.08837,6.19618,0.396803,0.0886292,-0.0653193,-2.09687,6.19602
-0.0937275,-2.08945,6.19564,0.396812,0.0886325,-0.0653289,-2.09878,6.19607
-0.0953824,-2.09106,6.1945,0.396821,0.0886361,-0.0656997,-2.09971,6.19567
-0.0966306,-2.09139,6.19391,0.39683,0.0886398,-0.066429,-2.10161,6.19495
-0.098092,-2.09205,6.19335,0.39684,0.0886437,-0.0667829,-2.10256,6.19461
-0.0999422,-2.09246,6.19278,0.396851,0.0886477,-0.067498,-2.10449,6.19397
-0.10205,-2.09243,6.19221,0.396862,0.0886519,-0.0678759,-2.10544,6.19398
-0.103776,-2.09308,6.19164,0.396873,0.0886562,-0.068656,-2.10737,6.19323
