xji,yji,thetaji,vj,wj,trueXji,trueYji,trueThetaji
-0.0639838,-2.05482,6.2169,0.3,0.05,-0.0448762,-2.04669,6.21669
-0.0643589,-2.05497,6.2164,0.3,0.05,-0.0446926,-2.0482,6.2162
-0.0648142,-2.05535,6.21589,0.3,0.05,-0.0443987,-2.04895,6.21597
-0.0653265,-2.05593,6.21539,0.3,0.05,-0.0450086,-2.05043,6.21534
-0.0659437,-2.05701,6.21489,0.3,0.05,-0.0447583,-2.0512,6.21539
-0.0663714,-2.05819,6.21439,0.3,0.05,-0.0456874,-2.05271,6.21464
-0.0668149,-2.05981,6.21389,0.3,0.05,-0.0469834,-2.05344,6.21376
-0.0674878,-2.06094,6.21339,0.3,0.05,-0.0480264,-2.05498,6.21263
-0.06861,-2.06167,6.21289,0.3,0.05,-0.04833,-2.05572,6.21222
-0.0697845,-2.0618,6.21239,0.3,0.05,-0.0489682,-2.05732,6.21181
-0.0710889,-2.06194,6.21189,0.3,0.05,-0.0491836,-2.0581,6.21153
-0.0721708,-2.06189,6.21139,0.3,0.05,-0.0490381,-2.0597,6.21114
-0.0731199,-2.0623,6.21089,0.3,0.05,-0.0492054,-2.06047,6.21077
-0.0741516,-2.06258,6.21039,0.3,0.05,-0.0364051,-2.06305,6.21323
-0.0750049,-2.06315,6.20989,0.3,0.05,-0.050123,-2.06454,6.20957
-0.0763306,-2.06465,6.20889,0.3,0.05,-0.0526615,-2.06692,6.20758
-0.0772831,-2.06681,6.20789,0.3,0.05,-0.0537364,-2.06942,6.20658
-0.0781724,-2.06902,6.20688,0.3,0.05,-0.0540177,-2.07028,6.2064
-0.0789604,-2.07007,6.20638,0.3,0.05,-0.0538971,-2.07196,6.20611
-0.0797008,-2.07133,6.20588,0.3,0.05,-0.0537377,-2.07283,6.20579
-0.0802841,-2.07284,6.20538,0.3,0.05,-0.0545855,-2.07452,6.20501
-0.0807504,-2.07295,6.20488,0.3,0.05,-0.0548047,-2.07537,6.20469
-0.0814594,-2.07267,6.20438,0.3,0.05,-0.0553052,-2.07713,6.20444
-0.0819962,-2.07338,6.20387,0.3,0.05,-0.0555757,-2.07799,6.20417
-0.0822489,-2.07462,6.20336,0.3,0.05,-0.0569696,-2.07971,6.20299
-0.0826758,-2.07625,6.20287,0.3,0.05,-0.0590637,-2.0823,6.20134
-0.0834117,-2.07939,6.20187,0.3,0.05,-0.0589219,-2.08503,6.20118
-0.0837263,-2.08221,6.20087,0.3,0.05,-0.060211,-2.0877,6.19997
-0.084106,-2.08512,6.19987,0.3,0.05,-0.0610972,-2.09043,6.19931
-0.084662,-2.08785,6.19886,0.3,0.05,-0.0621511,-2.0932,6.19829
-0.0854558,-2.09042,6.19786,0.3,0.05,-0.0483528,-2.09617,6.20047
-0.0858907,-2.09188,6.19734,0.3,0.05,-0.0653193,-2.09687,6.19602
-0.0861619,-2.0932,6.19686,0.3,0.05,-0.0653289,-2.09878,6.19607
-0.0871718,-2.0951,6.19586,0.3,0.05,-0.0656997,-2.09971,6.19567
-0.0878849,-2.09573,6.19535,0.3,0.05,-0.066429,-2.10161,6.19495
-0.0887803,-2.09671,6.19486,0.3,0.05,-0.0667829,-2.10256,6.19461
-0.0900287,-2.09749,6.19435,0.3,0.05,-0.067498,-2.10449,6.19397
-0.0915358,-2.09783,6.19385,0.3,0.05,-0.0678759,-2.10544,6.19398
-0.0926955,-2.09881,6.19335,0.3,0.05,-0.068656,-2.10737,6.19323
-0.0936717,-2.10008,6.19285,0.3,0.05,-0.042852,-2.11063,6.19878
-0.0948058,-2.101,6.19235,0.3,0.05,-0.0718217,-2.11121,6.19109
-0.0960241,-2.10184,6.19184,0.3,0.05,-0.0718684,-2.11324,6.19114
-0.0976707,-2.1043,6.19084,0.3,0.05,-0.0718787,-2.11419,6.1909
-0.0987526,-2.10574,6.19034,0.3,0.05,-0.0735937,-2.11716,6.18967
-0.100409,-2.10755,6.18983,0.3,0.05,-0.0613219,-2.12037,6.19201
-0.10252,-2.11037,6.18884,0.3,0.05,-0.0758058,-2.12225,6.18824
-0.104719,-2.11312,6.18783,0.3,0.05,-0.0762384,-2.12319,6.18793
-0.105885,-2.11489,6.18733,0.3,0.05,-0.0786668,-2.1262,6.18638
-0.106988,-2.11645,6.18683,0.3,0.05,-0.0792179,-2.12928,6.18609
-0.108518,-2.11891,6.18583,0.3,0.05,-0.0802627,-2.13137,6.18524
-0.110558,-2.12202,6.18482,0.3,0.05,-0.0817557,-2.13446,6.18421
-0.113222,-2.12396,6.18382,0.3,0.05,-0.0822491,-2.13549,6.18388
-0.115029,-2.12483,6.18332,0.3,0.05,-0.0833058,-2.13762,6.18342
-0.116964,-2.12563,6.18282,0.3,0.05,-0.084851,-2.14078,6.18232
-0.119178,-2.1287,6.18181,0.3,0.05,-0.0867548,-2.14395,6.18111
-0.121254,-2.13149,6.18082,0.3,0.05,-0.0869013,-2.14502,6.18099
-0.122441,-2.1332,6.18031,0.3,0.05,-0.0885069,-2.14712,6.18014
-0.123484,-2.13451,6.17981,0.3,0.05,-0.0620774,-2.1509,6.18591
-0.124662,-2.1359,6.1793,0.3,0.05,-0.0904248,-2.15146,6.17884
-0.125907,-2.13694,6.1788,0.3,0.05,-0.0919888,-2.1536,6.17822
-0.127727,-2.13979,6.17781,0.3,0.05,-0.0926007,-2.15471,6.17782
-0.128839,-2.14155,6.1773,0.3,0.05,-0.0937031,-2.15691,6.17722
-0.129785,-2.14368,6.17679,0.3,0.05,-0.0948106,-2.16023,6.17647
-0.131528,-2.14681,6.1758,0.3,0.05,-0.0961872,-2.16126,6.17576
-0.132316,-2.14842,6.1753,0.3,0.05,-0.0981588,-2.16458,6.1748
-0.133347,-2.15035,6.1748,0.3,0.05,-0.0995087,-2.16685,6.17409
-0.135222,-2.1528,6.17378,0.3,0.05,-0.100138,-2.16792,6.17376
-0.135912,-2.15366,6.17329,0.3,0.05,-0.0883826,-2.1716,6.17601
-0.136796,-2.15473,6.17279,0.3,0.05,-0.103387,-2.17359,6.17217
-0.138546,-2.15705,6.17179,0.3,0.05,-0.103629,-2.17703,6.17196
-0.140155,-2.15978,6.17077,0.3,0.05,-0.104628,-2.17813,6.17145
-0.14085,-2.16101,6.17028,0.3,0.05,-0.0939125,-2.18187,6.17332
-0.141971,-2.1628,6.16978,0.3,0.05,-0.109229,-2.18383,6.1693
-0.1442,-2.16644,6.16878,0.3,0.05,-0.109961,-2.18497,6.16895
-0.145141,-2.16935,6.16827,0.3,0.05,-0.111439,-2.18728,6.16822
-0.146453,-2.17165,6.16777,0.3,0.05,-0.0852144,-2.19143,6.17404
-0.147666,-2.17361,6.16726,0.3,0.05,-0.113864,-2.19189,6.16715
-0.14879,-2.17525,6.16677,0.3,0.05,-0.101175,-2.19579,6.17003
-0.150425,-2.17939,6.16577,0.3,0.05,-0.117085,-2.19774,6.16541
-0.151988,-2.1834,6.16476,0.3,0.05,-0.0918207,-2.20194,6.17126
-0.152813,-2.18664,6.16426,0.3,0.05,-0.120433,-2.2024,6.16426
-0.153775,-2.1894,6.16376,0.3,0.05,-0.12292,-2.20597,6.1631
-0.155894,-2.19377,6.16276,0.3,0.05,-0.124516,-2.20835,6.16246
-0.158233,-2.19785,6.16176,0.3,0.05,-0.124791,-2.20952,6.16236
-0.159267,-2.20012,6.16126,0.3,0.05,-0.124855,-2.21199,6.1624
-0.160453,-2.20183,6.16076,0.3,0.05,-0.127164,-2.21556,6.16123
-0.163047,-2.20564,6.15976,0.3,0.05,-0.102327,-2.21992,6.16663
-0.164592,-2.20765,6.15926,0.3,0.05,-0.117745,-2.22073,6.16279
-0.166216,-2.20929,6.15876,0.3,0.05,-0.105165,-2.22353,6.16551
-0.167944,-2.21084,6.15825,0.3,0.05,-0.120867,-2.22429,6.16159
-0.169523,-2.21279,6.15776,0.3,0.05,-0.136189,-2.22635,6.15738
-0.172446,-2.21634,6.15676,0.3,0.05,-0.13647,-2.22759,6.15752
-0.173822,-2.2188,6.15627,0.3,0.05,-0.136695,-2.23007,6.15756
-0.175134,-2.22024,6.15577,0.3,0.05,-0.137463,-2.23132,6.15729
-0.176307,-2.22197,6.15527,0.3,0.05,-0.126,-2.23541,6.15933
-0.177719,-2.22425,6.15476,0.3,0.05,-0.142835,-2.23736,6.15506
-0.180437,-2.22834,6.15377,0.3,0.05,-0.145825,-2.24102,6.15401
-0.183221,-2.23182,6.15277,0.3,0.05,-0.146778,-2.24219,6.15365
-0.184588,-2.23389,6.15227,0.3,0.05,-0.149007,-2.24593,6.15256
-0.185546,-2.23565,6.15177,0.3,0.05,-0.149403,-2.24854,6.15275
-0.18745,-2.23915,6.15077,0.3,0.05,-0.150209,-2.24973,6.1525
-0.188412,-2.24075,6.15028,0.3,0.05,-0.151913,-2.25223,6.15191
-0.189048,-2.24306,6.14978,0.3,0.05,-0.152841,-2.25349,6.15129
-0.19004,-2.24475,6.14928,0.3,0.05,-0.15529,-2.25595,6.15041
-0.19072,-2.2471,6.14878,0.3,0.05,-0.156757,-2.25715,6.15
-0.191825,-2.24877,6.14828,0.3,0.05,-0.159952,-2.26083,6.14896
-0.192741,-2.25083,6.14778,0.3,0.05,-0.16233,-2.26466,6.14782
-0.19483,-2.25482,6.14679,0.3,0.05,-0.163807,-2.26848,6.14775
-0.197296,-2.2585,6.14578,0.3,0.05,-0.166229,-2.27231,6.14671
-0.199832,-2.26197,6.14479,0.3,0.05,-0.169955,-2.27601,6.14551
-0.202335,-2.26577,6.14378,0.3,0.05,-0.172892,-2.27852,6.14462
-0.204758,-2.26978,6.14279,0.3,0.05,-0.174016,-2.27972,6.14428
-0.205798,-2.27227,6.14229,0.3,0.05,-0.176293,-2.28225,6.14321
-0.207142,-2.27442,6.1418,0.3,0.05,-0.176584,-2.28357,6.14316
-0.208318,-2.27694,6.1413,0.3,0.05,-0.177906,-2.28754,6.14309
-0.209523,-2.2798,6.1408,0.3,0.05,-0.180383,-2.29007,6.14245
-0.212704,-2.28448,6.1398,0.3,0.05,-0.181373,-2.29129,6.14201
-0.214522,-2.28735,6.13931,0.3,0.05,-0.184607,-2.29515,6.14079
-0.216233,-2.29071,6.13879,0.3,0.05,-0.187795,-2.29763,6.13993
-0.220335,-2.29449,6.13781,0.3,0.05,-0.18896,-2.29885,6.13961
-0.22243,-2.29709,6.1373,0.3,0.05,-0.191285,-2.30279,6.13864
-0.224481,-2.29939,6.13682,0.3,0.05,-0.192534,-2.30542,6.13843
-0.228069,-2.30413,6.13583,0.3,0.05,-0.193684,-2.30672,6.1383
-0.229866,-2.30691,6.13533,0.3,0.05,-0.195887,-2.30925,6.13776
-0.231154,-2.30953,6.13483,0.3,0.05,-0.196992,-2.31052,6.13742
-0.232523,-2.31182,6.13434,0.3,0.05,-0.199253,-2.3131,6.13647
-0.233872,-2.31374,6.13385,0.3,0.05,-0.200418,-2.31441,6.13611
-0.235377,-2.31635,6.13335,0.3,0.05,-0.204796,-2.31819,6.13499
-0.236808,-2.3186,6.13286,0.3,0.05,-0.207593,-2.32211,6.13402
-0.24011,-2.32214,6.13186,0.3,0.05,-0.209822,-2.32604,6.13353
-0.243433,-2.32585,6.13086,0.3,0.05,-0.212256,-2.32862,6.13311
-0.246835,-2.32903,6.12987,0.3,0.05,-0.215933,-2.33252,6.13182
-0.250391,-2.33197,6.12887,0.3,0.05,-0.21964,-2.33639,6.1308
-0.254392,-2.33406,6.12788,0.3,0.05,-0.220932,-2.33762,6.13064
-0.256255,-2.33487,6.12738,0.3,0.05,-0.223734,-2.34021,6.12975
-0.258246,-2.33541,6.12689,0.3,0.05,-0.224478,-2.34155,6.12947
-0.260049,-2.33635,6.12639,0.3,0.05,-0.212829,-2.34625,6.13218
-0.261964,-2.33789,6.12589,0.3,0.05,-0.229747,-2.34812,6.12841
-0.266015,-2.34139,6.12489,0.3,0.05,-0.231033,-2.34939,6.12813
-0.268304,-2.34276,6.1244,0.3,0.05,-0.23367,-2.35198,6.12713
-0.270489,-2.34437,6.1239,0.3,0.05,-0.234522,-2.35328,6.12689
-0.272799,-2.34585,6.12339,0.3,0.05,-0.237583,-2.35586,6.12609
-0.274718,-2.34686,6.12291,0.3,0.05,-0.238871,-2.3571,6.1258
-0.276758,-2.34774,6.12241,0.3,0.05,-0.241896,-2.3597,6.12519
-0.27871,-2.34894,6.1219,0.3,0.05,-0.242112,-2.36108,6.125
-0.280653,-2.3502,6.12141,0.3,0.05,-0.230059,-2.36589,6.12789
-0.282241,-2.35247,6.12092,0.3,0.05,-0.218452,-2.36923,6.13053
-0.284125,-2.35425,6.12041,0.3,0.05,-0.234663,-2.36973,6.12693
-0.285537,-2.35533,6.11992,0.3,0.05,-0.223058,-2.37304,6.12922
-0.286971,-2.35634,6.11942,0.3,0.05,-0.253298,-2.37283,6.12227
-0.288204,-2.35783,6.11893,0.3,0.05,-0.256053,-2.37538,6.12159
-0.291636,-2.36079,6.11793,0.3,0.05,-0.257428,-2.37666,6.12125
-0.292877,-2.36228,6.11743,0.3,0.05,-0.260118,-2.38069,6.12082
-0.294157,-2.36316,6.11692,0.3,0.05,-0.262154,-2.38335,6.1204
-0.297272,-2.36623,6.11593,0.3,0.05,-0.266549,-2.38716,6.11932
-0.300525,-2.3692,6.11493,0.3,0.05,-0.268021,-2.38842,6.11905
-0.301319,-2.37132,6.11443,0.3,0.05,-0.27251,-2.39226,6.11781
-0.302623,-2.37336,6.11393,0.3,0.05,-0.275535,-2.39487,6.11711
-0.305513,-2.3788,6.11293,0.3,0.05,-0.27694,-2.39611,6.11678
-0.306402,-2.38223,6.11244,0.3,0.05,-0.279712,-2.39871,6.11629
-0.307211,-2.38609,6.11193,0.3,0.05,-0.25338,-2.4045,6.12222
-0.307882,-2.38957,6.11143,0.3,0.05,-0.268586,-2.40503,6.1189
-0.308348,-2.3921,6.11093,0.3,0.05,-0.286607,-2.40662,6.11478
-0.311304,-2.39595,6.10994,0.3,0.05,-0.288168,-2.40787,6.11443
-0.311865,-2.39842,6.10945,0.3,0.05,-0.291379,-2.41042,6.11347
-0.312469,-2.40121,6.10895,0.3,0.05,-0.292997,-2.41172,6.11307
-0.31336,-2.4034,6.10845,0.3,0.05,-0.297709,-2.41554,6.11204
-0.314299,-2.40546,6.10795,0.3,0.05,-0.300519,-2.41806,6.11148
-0.317732,-2.41019,6.10696,0.3,0.05,-0.300128,-2.41966,6.11194
-0.318936,-2.41284,6.10646,0.3,0.05,-0.302353,-2.42231,6.11142
-0.320009,-2.41586,6.10596,0.3,0.05,-0.30414,-2.42349,6.11099
-0.32104,-2.41906,6.10547,0.3,0.05,-0.30744,-2.42607,6.11029
-0.322089,-2.42244,6.10497,0.3,0.05,-0.309042,-2.42728,6.10993
-0.323338,-2.42612,6.10446,0.3,0.05,-0.312031,-2.42987,6.10918
-0.32438,-2.42938,6.10398,0.3,0.05,-0.317463,-2.43357,6.10788
-0.327759,-2.43492,6.10298,0.3,0.05,-0.292745,-2.43942,6.11355
-0.328907,-2.4381,6.10249,0.3,0.05,-0.322102,-2.43886,6.10728
-0.330348,-2.44162,6.10199,0.3,0.05,-0.324139,-2.44159,6.10686
-0.334423,-2.44717,6.101,0.3,0.05,-0.325709,-2.44285,6.10658
-0.336122,-2.45048,6.1005,0.3,0.05,-0.32931,-2.44533,6.10581
-0.337767,-2.4532,6.10001,0.3,0.05,-0.334539,-2.44901,6.1046
-0.342627,-2.45677,6.09901,0.3,0.05,-0.336318,-2.45024,6.104
-0.345166,-2.45821,6.09852,0.3,0.05,-0.325342,-2.45535,6.10663
-0.347858,-2.45967,6.09802,0.3,0.05,-0.31706,-2.45855,6.10858
-0.35033,-2.46039,6.09752,0.3,0.05,-0.344794,-2.45802,6.10273
-0.352501,-2.4614,6.09703,0.3,0.05,-0.347055,-2.46068,6.10218
-0.357116,-2.46366,6.09604,0.3,0.05,-0.348681,-2.46192,6.10191
-0.359217,-2.46366,6.09554,0.3,0.05,-0.352078,-2.46438,6.1013
