x,y,theta
-0.458268,-3.10635,6.09094
-0.461381,-3.1085,6.09141
-0.464492,-3.11065,6.09189
-0.473578,-3.11408,6.09157
-0.476753,-3.11601,6.09177
-0.485874,-3.11936,6.09148
-0.489178,-3.12132,6.09169
-0.498339,-3.12462,6.09144
-0.501416,-3.12652,6.09171
-0.504701,-3.12813,6.09146
-0.507985,-3.12975,6.09122
-0.511388,-3.1314,6.09098
-0.514548,-3.133,6.09078
-0.517949,-3.13466,6.09057
-0.527124,-3.13768,6.09024
-0.530382,-3.13947,6.09043
-0.533592,-3.14149,6.09122
-0.54288,-3.14465,6.09155
-0.546102,-3.14664,6.0924
-0.549324,-3.14863,6.09328
-0.552545,-3.1506,6.09418
-0.555764,-3.15257,6.0951
-0.558984,-3.15451,6.09605
-0.562203,-3.15645,6.09703
-0.577665,-3.16032,6.09739
-0.580885,-3.16236,6.09878
-0.584103,-3.16437,6.1002
-0.587321,-3.16636,6.10166
-0.590658,-3.16835,6.10314
-0.593748,-3.17029,6.10467
-0.596962,-3.17223,6.10623
-0.600299,-3.17416,6.10781
-0.609575,-3.17656,6.10897
-0.6128,-3.17844,6.11065
-0.616027,-3.18031,6.11238
-0.619254,-3.18215,6.11414
-0.622479,-3.18397,6.11595
-0.631908,-3.18599,6.11732
-0.63514,-3.18774,6.11923
-0.638419,-3.18926,6.12084
-0.641693,-3.19075,6.12249
-0.645092,-3.19223,6.12418
-0.648227,-3.19377,6.12614
-0.651609,-3.19529,6.12812
-0.654739,-3.19677,6.13017
-0.658109,-3.19771,6.1314
-0.661476,-3.19863,6.13267
-0.664964,-3.19954,6.13397
-0.674426,-3.20011,6.13484
-0.677789,-3.201,6.13624
-0.681272,-3.20186,6.13768
-0.684503,-3.20272,6.13917
-0.687801,-3.2039,6.14157
-0.691251,-3.20432,6.14283
-0.694694,-3.20472,6.14413
-0.698129,-3.20511,6.14546
-0.701555,-3.20547,6.14683
-0.705012,-3.20563,6.14794
-0.708464,-3.20578,6.14908
-0.71814,-3.20496,6.1496
-0.721555,-3.2053,6.15147
-0.725104,-3.20493,6.15224
-0.728637,-3.20455,6.15304
-0.732291,-3.2041,6.15379
-0.741857,-3.20278,6.15451
-0.745344,-3.20249,6.15575
-0.748947,-3.20217,6.15701
-0.764637,-3.19946,6.15736
-0.768093,-3.19912,6.15874
-0.77165,-3.19817,6.15917
-0.775197,-3.19723,6.15964
-0.778841,-3.19567,6.15913
-0.782466,-3.19414,6.15864
-0.786202,-3.19193,6.15701
-0.790039,-3.18974,6.15539
-0.793606,-3.18764,6.15379
-0.797274,-3.18555,6.15218
-0.800923,-3.18351,6.15059
-0.804552,-3.18151,6.149
-0.820328,-3.17689,6.14638
-0.823901,-3.17496,6.14477
-0.827456,-3.17308,6.14317
-0.830994,-3.17123,6.14157
-0.834512,-3.16943,6.13999
-0.838012,-3.16766,6.13841
-0.847718,-3.16426,6.13573
-0.857144,-3.16095,6.13305
-0.866658,-3.15767,6.13035
-0.870083,-3.15614,6.12919
-0.873491,-3.15465,6.12805
-0.8829,-3.15193,6.12642
-0.886274,-3.1505,6.12529
-0.889635,-3.14911,6.12418
-0.892978,-3.14774,6.12309
-0.896307,-3.1464,6.122
-0.899624,-3.14509,6.12094
-0.902927,-3.14382,6.11989
-0.906219,-3.14259,6.11885
-0.909589,-3.14177,6.11882
-0.918688,-3.13975,6.11833
-0.92203,-3.13894,6.11835
-0.925303,-3.13775,6.11771
-0.92844,-3.1366,6.11709
-0.93168,-3.13545,6.11648
-0.940861,-3.13298,6.11539
-0.944133,-3.13134,6.11399
-0.947367,-3.13014,6.11361
-0.950588,-3.12897,6.11324
-0.95391,-3.12778,6.11289
-0.962914,-3.12526,6.11202
-0.966084,-3.12418,6.11188
-0.970067,-3.12293,6.1117
-0.972381,-3.12209,6.11167
-0.975583,-3.12044,6.1106
-0.984669,-3.1174,6.10903
-0.987831,-3.11582,6.10797
-0.996981,-3.1128,6.1064
-0.99999,-3.11131,6.10537
-1.00897,-3.10837,6.10383
-1.01206,-3.10691,6.1028
-1.01514,-3.10548,6.10179
-1.02408,-3.10243,6.09996
-1.02714,-3.10087,6.09864
-1.0302,-3.09935,6.09733
-1.03908,-3.09643,6.09552
-1.0421,-3.09497,6.09423
-1.04511,-3.09356,6.09294
-1.04811,-3.09218,6.09168
-1.05108,-3.09118,6.09126
-1.05412,-3.08944,6.08966
-1.05725,-3.08772,6.08805
-1.06596,-3.08471,6.08595
-1.07476,-3.0817,6.08384
-1.08354,-3.07874,6.08172
-1.08649,-3.07721,6.08011
-1.08943,-3.07572,6.07851
-1.09815,-3.07291,6.07641
-1.10106,-3.07151,6.07482
-1.10976,-3.06881,6.07272
-1.11265,-3.0675,6.07114
-1.12132,-3.0649,6.06906
-1.12419,-3.06367,6.06746
-1.12717,-3.06245,6.06587
-1.1358,-3.06,6.06379
-1.13853,-3.05892,6.06223
-1.14137,-3.05787,6.06068
-1.14419,-3.05728,6.06019
-1.14701,-3.05673,6.05973
-1.14982,-3.0562,6.05929
-1.15274,-3.05568,6.05886
-1.15542,-3.05523,6.05848
-1.15825,-3.05426,6.05728
-1.16106,-3.05347,6.05645
-1.1639,-3.05214,6.05473
-1.16674,-3.05086,6.05303
-1.16957,-3.04964,6.05133
-1.17239,-3.04847,6.04964
-1.17521,-3.04736,6.04796
-1.17803,-3.04629,6.04629
-1.18662,-3.04409,6.04412
-1.18942,-3.04312,6.04246
-1.19801,-3.04104,6.0403
-1.2008,-3.04017,6.03865
-1.2037,-3.03931,6.03701
-1.21218,-3.0376,6.03531
-1.215,-3.03643,6.03315
-1.21782,-3.03543,6.03125
-1.22075,-3.03447,6.02935
-1.22345,-3.03361,6.02748
-1.23208,-3.03174,6.02509
-1.23489,-3.03097,6.02321
-1.2377,-3.03026,6.02135
-1.24635,-3.02861,6.01898
-1.25512,-3.027,6.01661
-1.25782,-3.02647,6.01477
-1.26063,-3.02597,6.01293
-1.26345,-3.02553,6.0111
-1.26627,-3.02514,6.00928
-1.26909,-3.02481,6.00748
-1.27191,-3.02452,6.00568
-1.27475,-3.0245,6.00444
-1.27759,-3.02453,6.00322
-1.28635,-3.02376,6.00151
-1.28932,-3.02386,6.00032
-1.29206,-3.02403,5.99916
-1.30086,-3.02329,5.99735
-1.30374,-3.02343,5.99605
-1.30663,-3.02329,5.99425
-1.31547,-3.0224,5.99197
-1.31838,-3.02237,5.9902
-1.32131,-3.02276,5.9893
-1.33023,-3.02238,5.98794
-1.33319,-3.02283,5.9871
-1.33615,-3.02332,5.98628
-1.33913,-3.02386,5.98549
-1.34211,-3.02443,5.98472
-1.35111,-3.02422,5.98349
-1.36014,-3.02402,5.98229
-1.36316,-3.02469,5.98163
-1.36619,-3.02539,5.98099
-1.37527,-3.02526,5.97989
-1.37844,-3.026,5.97932
-1.38138,-3.02681,5.97879
-1.39658,-3.02585,5.97732
-1.39972,-3.0271,5.97787
-1.40286,-3.02836,5.97847
-1.40618,-3.03005,5.98016
-1.41534,-3.03071,5.98146
-1.41856,-3.03238,5.9833
-1.42179,-3.03403,5.98519
-1.43109,-3.03445,5.98668
-1.44039,-3.03436,5.98761
-1.44389,-3.03551,5.98907
-1.44691,-3.03677,5.99063
-1.45019,-3.03796,5.99221
-1.45347,-3.03915,5.99385
-1.45677,-3.04033,5.99555
-1.46007,-3.04151,5.9973
-1.4635,-3.04264,5.9991
-1.46682,-3.04381,6.00096
-1.47605,-3.04324,6.00244
-1.47938,-3.04424,6.00427
-1.48273,-3.04524,6.00616
-1.49209,-3.0443,6.00766
-1.49547,-3.04527,6.00972
-1.49881,-3.04548,6.01064
-1.50217,-3.04571,6.01161
-1.50553,-3.04594,6.01263
-1.5089,-3.04619,6.0137
-1.51229,-3.04645,6.01483
-1.51568,-3.04672,6.01602
-1.51907,-3.04698,6.01726
-1.52248,-3.04725,6.01856
-1.52601,-3.04749,6.01991
-1.52933,-3.04783,6.02134
-1.53278,-3.04814,6.02283
-1.54216,-3.04593,6.02392
-1.54562,-3.04622,6.02557
-1.5491,-3.0465,6.02729
-1.55257,-3.04677,6.02908
-1.55618,-3.04699,6.03093
-1.55956,-3.04731,6.03287
-1.56306,-3.04756,6.03487
-1.56668,-3.04775,6.03694
-1.57008,-3.04804,6.0391
-1.57357,-3.04763,6.0403
-1.57707,-3.04723,6.04157
-1.58069,-3.04677,6.0429
-1.58408,-3.04644,6.04431
-1.58755,-3.04554,6.04496
-1.59105,-3.04475,6.04587
-1.60032,-3.04023,6.04557
-1.60378,-3.03897,6.04582
-1.60726,-3.03774,6.04613
-1.61074,-3.03654,6.04649
-1.61435,-3.03529,6.04691
-1.61773,-3.0342,6.0474
-1.62124,-3.03307,6.04794
-1.62481,-3.03231,6.04945
-1.63406,-3.0276,6.04979
-1.6376,-3.02639,6.05069
-1.64125,-3.02511,6.05165
-1.64469,-3.02399,6.05269
-1.6482,-3.02223,6.05283
-1.65171,-3.0205,6.05303
-1.65523,-3.0188,6.05329
-1.65875,-3.01712,6.0536
-1.66228,-3.01547,6.05397
-1.66582,-3.01386,6.05441
-1.67496,-3.00848,6.05443
-1.67851,-3.00691,6.05502
-1.68206,-3.00535,6.05568
-1.68562,-3.00382,6.0564
-1.68914,-3.00173,6.05623
-1.69819,-2.99574,6.05565
-1.70171,-2.99373,6.05563
-1.70526,-2.99185,6.05593
-1.71431,-2.98599,6.05583
