x,y,theta
-0.651182,-2.63864,6.04832
-0.658569,-2.64146,6.04768
-0.66208,-2.64282,6.04759
-0.665673,-2.64419,6.04749
-0.673051,-2.64689,6.04689
-0.67668,-2.6482,6.04674
-0.680395,-2.64953,6.04657
-0.687786,-2.65202,6.04583
-0.695286,-2.6545,6.04508
-0.698981,-2.65568,6.04482
-0.702682,-2.65686,6.04456
-0.706391,-2.65802,6.0443
-0.710186,-2.65919,6.04402
-0.713833,-2.66029,6.04376
-0.717564,-2.66141,6.04349
-0.721316,-2.66248,6.04315
-0.725154,-2.66356,6.0428
-0.728841,-2.66459,6.04247
-0.732612,-2.66562,6.04213
-0.740295,-2.66776,6.04128
-0.744086,-2.66876,6.04094
-0.747962,-2.66978,6.04059
-0.755621,-2.67181,6.03975
-0.759438,-2.67277,6.0394
-0.763262,-2.67372,6.03905
-0.767105,-2.6746,6.0386
-0.770948,-2.67554,6.03829
-0.774878,-2.67648,6.03796
-0.778892,-2.67743,6.03764
-0.782514,-2.67828,6.03736
-0.78638,-2.67917,6.03706
-0.794251,-2.68099,6.03625
-0.798139,-2.68186,6.03594
-0.802036,-2.6827,6.0356
-0.805936,-2.68354,6.0353
-0.809843,-2.68436,6.03499
-0.817788,-2.68603,6.03417
-0.821714,-2.6868,6.03381
-0.825645,-2.68755,6.03348
-0.833643,-2.68911,6.03263
-0.837597,-2.68984,6.03229
-0.841557,-2.69055,6.03194
-0.845516,-2.69123,6.03158
-0.849481,-2.69191,6.03123
-0.853448,-2.69257,6.03088
-0.857419,-2.6932,6.03052
-0.861394,-2.69384,6.03018
-0.865374,-2.69446,6.02983
-0.873466,-2.69579,6.02908
-0.877541,-2.69644,6.02882
-0.881454,-2.69704,6.02857
-0.885538,-2.69765,6.0283
-0.893596,-2.69883,6.02755
-0.897611,-2.69939,6.0273
-0.901635,-2.69994,6.02704
-0.905662,-2.70047,6.02677
-0.909693,-2.70099,6.02651
-0.913729,-2.70149,6.02624
-0.922017,-2.70251,6.02545
-0.930158,-2.70344,6.02468
-0.934304,-2.7039,6.02439
-0.938288,-2.70432,6.02411
-0.942361,-2.70474,6.02382
-0.94645,-2.70507,6.02341
-0.950545,-2.7054,6.02299
-0.954644,-2.70572,6.02257
-0.962953,-2.7064,6.02165
-0.967066,-2.70667,6.02121
-0.971182,-2.70694,6.02081
-0.979605,-2.70754,6.01989
-0.983648,-2.70777,6.01948
-0.987773,-2.70799,6.01906
-0.996139,-2.70847,6.01814
-1.00029,-2.70858,6.01761
-1.00444,-2.70869,6.01709
-1.01284,-2.70899,6.01599
-1.01701,-2.70903,6.01539
-1.02118,-2.70899,6.01469
-1.02962,-2.70917,6.01353
-1.0338,-2.70914,6.01286
-1.03799,-2.70909,6.01219
-1.04219,-2.70904,6.01151
-1.04638,-2.70899,6.01084
-1.05486,-2.70908,6.00965
-1.05906,-2.709,6.00897
-1.06326,-2.70891,6.00827
-1.06748,-2.70882,6.00757
-1.07169,-2.7087,6.00684
-1.08029,-2.70868,6.00558
-1.08873,-2.70861,6.00434
-1.09727,-2.70853,6.00311
-1.10582,-2.7084,6.00187
-1.11438,-2.70824,6.00062
-1.11862,-2.70803,5.99987
-1.12286,-2.70786,5.99923
-1.13144,-2.70768,5.99809
-1.13568,-2.70749,5.99747
-1.14002,-2.70729,5.99681
-1.14418,-2.70713,5.99632
-1.14843,-2.70694,5.99577
-1.15705,-2.70666,5.99472
-1.16132,-2.70644,5.99417
-1.16567,-2.70621,5.99362
-1.16986,-2.70598,5.99309
-1.17422,-2.70573,5.99254
-1.17841,-2.70549,5.992
-1.18269,-2.70529,5.99161
-1.18707,-2.70502,5.9911
-1.19135,-2.70473,5.99061
-1.19993,-2.70425,5.98961
-1.20423,-2.70393,5.98911
-1.20861,-2.7036,5.9886
-1.2172,-2.70305,5.98765
-1.2215,-2.70272,5.98718
-1.22581,-2.70241,5.98681
-1.23012,-2.70208,5.98643
-1.23442,-2.70175,5.98607
-1.2432,-2.70108,5.9852
-1.24751,-2.70072,5.98487
-1.25174,-2.70036,5.98456
-1.26043,-2.69959,5.98373
-1.26474,-2.69917,5.98339
-1.26906,-2.69875,5.98308
-1.27346,-2.69824,5.98265
-1.27769,-2.69773,5.98225
-1.282,-2.6972,5.98182
-1.28632,-2.69666,5.98139
-1.29511,-2.69561,5.98044
-1.29934,-2.69505,5.98004
-1.30366,-2.69448,5.97964
-1.30806,-2.69391,5.9793
-1.31229,-2.69333,5.97896
-1.321,-2.69217,5.9781
-1.32969,-2.69094,5.97725
-1.33401,-2.6903,5.97691
-1.34269,-2.68899,5.97606
-1.34699,-2.68828,5.97572
-1.35567,-2.68687,5.97487
-1.36434,-2.6854,5.97401
-1.36864,-2.68462,5.97366
-1.37293,-2.68382,5.9733
-1.38159,-2.68224,5.97243
-1.38588,-2.6814,5.97207
-1.39017,-2.68052,5.97166
-1.39445,-2.67963,5.97125
-1.39872,-2.67872,5.97085
-1.40735,-2.67695,5.96993
-1.41598,-2.67513,5.96901
-1.42024,-2.67415,5.96859
-1.42451,-2.67312,5.9681
-1.42877,-2.67207,5.9676
-1.43303,-2.671,5.96707
-1.43728,-2.66992,5.96654
-1.44153,-2.66882,5.966
-1.45021,-2.66673,5.96494
-1.45437,-2.66562,5.96441
-1.45861,-2.66449,5.96387
-1.46294,-2.66326,5.96321
-1.46709,-2.66209,5.96261
-1.47566,-2.65983,5.96147
-1.47989,-2.65859,5.96082
-1.48412,-2.65734,5.96016
-1.49267,-2.65501,5.95901
-1.49689,-2.65373,5.95835
-1.5011,-2.65243,5.95768
-1.50532,-2.65113,5.95701
-1.51384,-2.64872,5.95583
-1.51813,-2.64737,5.95514
-1.52655,-2.64492,5.95396
-1.53505,-2.6424,5.95276
-1.53925,-2.64105,5.95209
-1.54344,-2.63969,5.95141
-1.54764,-2.63832,5.95074
-1.55183,-2.63695,5.95007
-1.55601,-2.63557,5.94939
-1.56019,-2.63417,5.9487
-1.56864,-2.63154,5.9475
-1.5728,-2.63011,5.9468
-1.58123,-2.62741,5.94559
-1.58538,-2.62595,5.94488
-1.59379,-2.6232,5.94366
-1.59793,-2.62171,5.94293
-1.60215,-2.6202,5.9422
-1.60628,-2.61867,5.94143
-1.61033,-2.61721,5.94077
-1.61446,-2.61571,5.9401
-1.61859,-2.6142,5.93941
-1.62694,-2.61125,5.93809
-1.63106,-2.6097,5.9374
-1.63518,-2.60814,5.93669
-1.63947,-2.60658,5.93612
-1.64343,-2.60513,5.93558
-1.64754,-2.60361,5.93502
-1.65166,-2.60208,5.93447
-1.65577,-2.60054,5.93391
-1.65995,-2.59896,5.93333
-1.66397,-2.59743,5.93278
-1.66806,-2.59586,5.93221
-1.67216,-2.59428,5.93164
-1.67624,-2.59265,5.93099
-1.68451,-2.58953,5.92983
-1.68858,-2.58782,5.92909
-1.69683,-2.5846,5.92783
-1.70088,-2.58287,5.92707
-1.70494,-2.58114,5.9263
-1.70899,-2.57939,5.92552
-1.71314,-2.57768,5.92487
-1.72127,-2.57447,5.92373
-1.72532,-2.57276,5.9231
-1.73351,-2.56946,5.92196
-1.73755,-2.56773,5.92131
-1.74167,-2.56595,5.92063
-1.74974,-2.56261,5.91947
-1.75788,-2.55921,5.91828
-1.76198,-2.55739,5.9176
-1.7659,-2.55563,5.91692
-1.77401,-2.55216,5.91573
-1.778,-2.55034,5.91504
-1.78199,-2.54852,5.91433
-1.79005,-2.54495,5.91307
-1.79401,-2.54307,5.9123
-1.80205,-2.53946,5.91102
-1.80609,-2.53753,5.91023
-1.8141,-2.53388,5.90894
-1.81796,-2.532,5.90815
-1.82189,-2.53007,5.90733
-1.82583,-2.52814,5.90651
-1.82984,-2.52617,5.90567
-1.83368,-2.52425,5.90484
-1.83768,-2.52226,5.90399
-1.84556,-2.5186,5.90274
-1.84947,-2.51666,5.90198
-1.85339,-2.51473,5.90124
-1.8613,-2.51098,5.89999
-1.8652,-2.50902,5.89924
-1.86909,-2.50706,5.89849
-1.87298,-2.5051,5.89773
-1.87686,-2.50313,5.89697
-1.88074,-2.50115,5.89621
-1.88461,-2.49916,5.89543
-1.89645,-2.49349,5.89376
-1.90032,-2.49151,5.89308
-1.90419,-2.48959,5.89254
-1.90805,-2.48758,5.89189
-1.91199,-2.48557,5.89132
-1.91577,-2.48363,5.89077
-1.91963,-2.48167,5.89029
-1.92356,-2.47967,5.8898
-1.93126,-2.47578,5.88883
-1.9351,-2.47379,5.88835
-1.93895,-2.47179,5.88787
-1.94278,-2.46979,5.88738
-1.94663,-2.46783,5.88704
-1.95436,-2.46384,5.88621
-1.95818,-2.46184,5.88587
-1.96199,-2.4598,5.88548
-1.96579,-2.45775,5.88509
-1.96966,-2.45564,5.88469
-1.97339,-2.45367,5.88446
-1.97727,-2.45159,5.88421
-1.98099,-2.4496,5.884
-1.98478,-2.44754,5.88378
-1.98856,-2.44547,5.88355
-1.99241,-2.44335,5.88331
-1.9999,-2.43912,5.8826
-2.00366,-2.43701,5.88237
-2.00748,-2.43483,5.88214
-2.01115,-2.43273,5.88192
-2.01488,-2.43057,5.8817
-2.01861,-2.4284,5.88148
-2.02232,-2.42621,5.88127
-2.02602,-2.42395,5.88096
-2.02972,-2.42172,5.88078
-2.0334,-2.41944,5.88053
-2.03707,-2.41714,5.88029
-2.0444,-2.41241,5.87942
-2.04803,-2.41001,5.87906
-2.05164,-2.4076,5.8787
-2.05526,-2.4052,5.8784
-2.05892,-2.40269,5.87801
-2.06607,-2.39789,5.87721
-2.06965,-2.39544,5.8769
-2.07329,-2.39292,5.87658
-2.08397,-2.38558,5.87528
-2.08751,-2.38308,5.87498
-2.09103,-2.38057,5.87468
-2.09455,-2.37806,5.87437
-2.09807,-2.37553,5.87406
-2.10157,-2.37299,5.87377
-2.10506,-2.37044,5.87347
-2.10861,-2.36782,5.87315
-2.11201,-2.3653,5.87286
-2.11547,-2.36271,5.87255
-2.11892,-2.36012,5.87225
-2.12237,-2.35752,5.87194
-2.1327,-2.34965,5.87057
-2.1361,-2.34698,5.87022
-2.13949,-2.34431,5.86987
-2.14287,-2.34163,5.86953
-2.14624,-2.33894,5.86919
-2.14959,-2.33624,5.86885
-2.15638,-2.33077,5.86798
-2.16298,-2.32536,5.86714
-2.16961,-2.31987,5.86628
-2.17289,-2.31709,5.86592
-2.17616,-2.3143,5.86556
-2.18271,-2.30873,5.86469
-2.18595,-2.30591,5.86432
-2.18918,-2.30309,5.86395
-2.1924,-2.30025,5.86357
-2.19561,-2.29741,5.8632
-2.19881,-2.29455,5.86281
-2.202,-2.29169,5.86245
-2.20518,-2.28883,5.8621
-2.20841,-2.2859,5.86173
-2.21467,-2.28015,5.86079
-2.21785,-2.27715,5.86033
-2.22096,-2.27419,5.85987
-2.22401,-2.27132,5.85951
-2.2271,-2.26837,5.85912
-2.2333,-2.2625,5.85823
-2.23635,-2.25952,5.85784
-2.2394,-2.25653,5.85745
-2.24242,-2.2535,5.85699
-2.24548,-2.2504,5.85651
-2.25144,-2.24442,5.8555
-2.25443,-2.24138,5.85513
-2.25782,-2.23793,5.85469
-2.26036,-2.2353,5.85438
-2.26331,-2.23225,5.854
-2.26922,-2.22619,5.85312
-2.27214,-2.22312,5.85273
-2.27804,-2.21697,5.85183
-2.28087,-2.21394,5.85145
-2.28664,-2.20781,5.85055
-2.28948,-2.20469,5.85013
-2.29231,-2.20157,5.84971
-2.29798,-2.19535,5.84873
-2.30076,-2.19218,5.84825
-2.30354,-2.18901,5.84777
-2.30915,-2.18281,5.84693
-2.31192,-2.17967,5.8466
-2.31468,-2.17653,5.84625
-2.31742,-2.17338,5.84591
-2.32016,-2.17022,5.84558
-2.32288,-2.16706,5.84524
-2.32565,-2.16383,5.84489
-2.331,-2.15757,5.84406
-2.33636,-2.15123,5.84322
