x,y,theta
-1.79836,-2.53682,5.91323
-1.80631,-2.53311,5.91199
-1.81029,-2.5311,5.91123
-1.81411,-2.52916,5.91049
-1.82202,-2.52538,5.90923
-1.8259,-2.52339,5.90846
-1.82978,-2.52139,5.90768
-1.83763,-2.51748,5.90624
-1.84148,-2.51537,5.90531
-1.8493,-2.51144,5.90385
-1.85322,-2.50929,5.90288
-1.86102,-2.50533,5.90141
-1.86476,-2.50325,5.90044
-1.86857,-2.50113,5.89945
-1.87239,-2.49901,5.89845
-1.87627,-2.49685,5.89742
-1.88,-2.49475,5.89641
-1.88388,-2.49258,5.89537
-1.89157,-2.48871,5.89403
-1.89538,-2.48665,5.89317
-1.89918,-2.4846,5.89235
-1.90691,-2.48066,5.89102
-1.9107,-2.47858,5.89018
-1.91449,-2.4765,5.88934
-1.91827,-2.47442,5.88848
-1.92205,-2.47234,5.88762
-1.92583,-2.47024,5.88675
-1.9296,-2.46815,5.88588
-1.94118,-2.46231,5.88419
-1.94496,-2.46027,5.88349
-1.94875,-2.45828,5.88295
-1.95252,-2.4562,5.88228
-1.95638,-2.45416,5.88179
-1.96008,-2.45218,5.88132
-1.96388,-2.45023,5.88102
-1.96775,-2.44824,5.8807
-1.9753,-2.4443,5.87991
-1.97908,-2.4423,5.87961
-1.98285,-2.4403,5.8793
-1.98663,-2.43829,5.87899
-1.99041,-2.43632,5.87884
-1.99798,-2.43225,5.8782
-2.00174,-2.43024,5.87806
-2.00547,-2.42813,5.87778
-2.00919,-2.42601,5.87751
-2.01298,-2.42383,5.87722
-2.01663,-2.42179,5.87712
-2.02043,-2.41965,5.877
-2.02407,-2.41758,5.87691
-2.02777,-2.41545,5.8768
-2.03147,-2.4133,5.8767
-2.03524,-2.4111,5.87658
-2.04253,-2.4067,5.87599
-2.04621,-2.4045,5.87588
-2.04994,-2.40224,5.87577
-2.05352,-2.40005,5.87567
-2.05717,-2.3978,5.87556
-2.06081,-2.39553,5.87546
-2.06443,-2.39325,5.87535
-2.06802,-2.39084,5.87509
-2.07162,-2.3885,5.87503
-2.07519,-2.38606,5.87482
-2.07875,-2.3836,5.8746
-2.08584,-2.37859,5.87375
-2.08934,-2.37601,5.87339
-2.09284,-2.37342,5.87303
-2.09632,-2.37084,5.87273
-2.09986,-2.36816,5.87234
-2.10678,-2.36313,5.87164
-2.11024,-2.36054,5.87144
-2.11377,-2.35788,5.87122
-2.12407,-2.3502,5.87001
-2.12749,-2.34756,5.8698
-2.13089,-2.3449,5.86958
-2.13429,-2.34224,5.86936
-2.13768,-2.33956,5.86913
-2.14106,-2.33687,5.86891
-2.14442,-2.33417,5.86869
-2.14785,-2.3314,5.86845
-2.15112,-2.32873,5.86823
-2.15445,-2.32599,5.868
-2.15777,-2.32324,5.86776
-2.16108,-2.32049,5.86753
-2.17096,-2.31218,5.86614
-2.17421,-2.30931,5.86576
-2.17744,-2.30642,5.86537
-2.18066,-2.30353,5.86499
-2.18386,-2.30063,5.86459
-2.18706,-2.29772,5.8642
-2.19352,-2.29194,5.86328
-2.19981,-2.28624,5.86238
-2.20612,-2.28045,5.86147
-2.20923,-2.27748,5.86105
-2.21232,-2.27449,5.86062
-2.21855,-2.26864,5.85969
-2.22162,-2.26564,5.85926
-2.22468,-2.26263,5.85882
-2.22773,-2.25962,5.85838
-2.23076,-2.25659,5.85793
-2.23379,-2.25356,5.85749
-2.23681,-2.25054,5.85709
-2.23983,-2.24752,5.8567
-2.24289,-2.24442,5.85629
-2.24881,-2.23845,5.85531
-2.25182,-2.23529,5.8548
-2.25476,-2.23218,5.8543
-2.25766,-2.2292,5.85399
-2.2606,-2.22614,5.85367
-2.26647,-2.2201,5.85285
-2.26937,-2.21702,5.85253
-2.27226,-2.21392,5.8522
-2.2751,-2.21073,5.85172
-2.27798,-2.20748,5.85123
-2.28359,-2.20128,5.85019
-2.2864,-2.1981,5.84982
-2.28959,-2.1945,5.84937
-2.29198,-2.19173,5.84906
-2.29475,-2.18854,5.84867
-2.3003,-2.18228,5.84778
-2.30303,-2.17907,5.84738
-2.30857,-2.17272,5.84647
-2.31122,-2.16956,5.84607
-2.31663,-2.16323,5.84515
-2.31928,-2.15998,5.84471
-2.32192,-2.15672,5.84426
-2.32719,-2.15027,5.84317
-2.32977,-2.14692,5.84257
-2.33233,-2.14357,5.84197
-2.33755,-2.13716,5.84102
-2.34011,-2.13386,5.84058
-2.34266,-2.13056,5.84013
-2.34519,-2.12725,5.83967
-2.34771,-2.12393,5.83921
-2.35022,-2.12061,5.83874
-2.35277,-2.11723,5.83826
-2.35773,-2.1108,5.8373
-2.36269,-2.1043,5.83631
-2.36761,-2.09779,5.83531
-2.37002,-2.09443,5.83481
-2.3724,-2.09107,5.83429
-2.37721,-2.08452,5.83326
-2.37956,-2.08115,5.83273
-2.3843,-2.07458,5.83169
-2.38659,-2.07114,5.83104
-2.39123,-2.0645,5.82987
-2.39347,-2.06105,5.82917
-2.39575,-2.05753,5.82845
-2.40029,-2.05088,5.82724
-2.40243,-2.04748,5.82652
-2.40461,-2.04403,5.82579
-2.40678,-2.04058,5.82505
-2.40894,-2.03713,5.8243
-2.41109,-2.0337,5.82355
-2.41324,-2.03012,5.82265
-2.41532,-2.02675,5.82193
-2.41743,-2.02331,5.82119
-2.41957,-2.01994,5.82065
-2.42169,-2.01657,5.8201
-2.42381,-2.0132,5.81954
-2.42591,-2.00983,5.81898
-2.428,-2.00646,5.81841
-2.43009,-2.00309,5.81784
-2.43216,-1.99973,5.81726
-2.43635,-1.99318,5.81618
-2.43838,-1.9898,5.81558
-2.44249,-1.98325,5.81448
-2.44449,-1.97988,5.81387
-2.44651,-1.97644,5.81325
-2.45053,-1.97002,5.8123
-2.45251,-1.9667,5.81185
-2.45452,-1.96346,5.81157
-2.45655,-1.96014,5.81129
-2.4585,-1.95695,5.81102
-2.46244,-1.95049,5.81024
-2.46439,-1.94723,5.80996
-2.46632,-1.94396,5.80967
-2.47016,-1.93748,5.80889
-2.47398,-1.93092,5.80809
-2.47581,-1.9277,5.80781
-2.47766,-1.9244,5.80751
-2.47949,-1.92111,5.80722
-2.48131,-1.9178,5.80691
-2.48312,-1.9145,5.80661
-2.48491,-1.91118,5.8063
-2.48669,-1.90789,5.80608
-2.48847,-1.90459,5.80584
-2.49199,-1.89803,5.80511
-2.49376,-1.89465,5.80486
-2.49545,-1.8914,5.80462
-2.49882,-1.88473,5.80373
-2.50046,-1.88133,5.80334
-2.50208,-1.87792,5.80293
-2.50536,-1.87127,5.8021
-2.50697,-1.86789,5.80177
-2.50856,-1.86451,5.80144
-2.51173,-1.85785,5.8006
-2.5133,-1.8545,5.80035
-2.51486,-1.85114,5.8001
-2.51641,-1.84778,5.79985
-2.51794,-1.84442,5.79959
-2.52097,-1.83776,5.79883
-2.52395,-1.8311,5.79806
-2.52541,-1.82772,5.79779
-2.52686,-1.82434,5.79751
-2.52972,-1.81766,5.79673
-2.53114,-1.8142,5.79644
-2.53249,-1.81088,5.79617
-2.53661,-1.80088,5.79487
-2.53793,-1.79749,5.79458
-2.53924,-1.79409,5.79428
-2.54057,-1.79063,5.79397
-2.54308,-1.78392,5.79305
-2.5443,-1.78047,5.79267
-2.5455,-1.77702,5.79229
-2.54794,-1.77028,5.79141
-2.55033,-1.76355,5.79053
-2.55151,-1.75998,5.79013
-2.55258,-1.75667,5.78976
-2.55369,-1.75323,5.78936
-2.55476,-1.74977,5.78893
-2.55586,-1.74636,5.78862
-2.55694,-1.74295,5.78831
-2.55802,-1.73946,5.78798
-2.55907,-1.73604,5.78766
-2.56115,-1.7294,5.78684
-2.5621,-1.7259,5.78636
-2.56304,-1.72239,5.78586
-2.56499,-1.71563,5.78486
-2.56589,-1.71213,5.78435
-2.56676,-1.70864,5.78383
-2.56763,-1.70516,5.78331
-2.56843,-1.7016,5.78263
-2.56922,-1.69805,5.78194
-2.56998,-1.69446,5.78117
-2.57072,-1.69088,5.78038
-2.57144,-1.68731,5.77958
-2.57215,-1.68375,5.77878
-2.57283,-1.68007,5.77782
-2.57351,-1.6766,5.77705
-2.5742,-1.67307,5.77626
-2.57575,-1.66638,5.77496
-2.57639,-1.66287,5.77414
-2.57701,-1.65937,5.77332
-2.57757,-1.6558,5.77233
-2.57818,-1.65224,5.77149
-2.57873,-1.64881,5.77065
-2.57929,-1.64533,5.7698
-2.57984,-1.64179,5.76892
-2.58035,-1.63839,5.76806
-2.58086,-1.63495,5.76717
-2.58139,-1.63155,5.76637
-2.58192,-1.62809,5.76555
-2.58241,-1.62477,5.76475
-2.5829,-1.62141,5.76392
-2.58343,-1.61811,5.76325
-2.58468,-1.61185,5.76207
-2.58516,-1.60857,5.76137
-2.58563,-1.6053,5.76067
-2.58608,-1.60203,5.75996
-2.58653,-1.59872,5.75922
-2.58695,-1.59554,5.7585
-2.58737,-1.59231,5.75776
-2.58777,-1.5891,5.75701
-2.58881,-1.583,5.75574
-2.58919,-1.57981,5.75496
-2.58956,-1.57658,5.75417
-2.58989,-1.57347,5.75338
-2.59023,-1.57032,5.75257
-2.59057,-1.56718,5.75175
-2.59089,-1.56405,5.75092
-2.59119,-1.56092,5.75008
-2.59148,-1.55782,5.74923
-2.59176,-1.55473,5.74837
