x,y,theta
-0.84216,-3.34012,6.13743
-0.847061,-3.33961,6.13837
-0.85187,-3.33876,6.13878
-0.856519,-3.33808,6.13957
-0.861342,-3.33707,6.13987
-0.873044,-3.33461,6.13971
-0.877896,-3.33319,6.13944
-0.882715,-3.33208,6.13993
-0.88755,-3.33081,6.14015
-0.892507,-3.32951,6.1404
-0.904034,-3.32665,6.14014
-0.908824,-3.32544,6.14062
-0.914558,-3.32401,6.14106
-0.918368,-3.32306,6.14167
-0.923179,-3.32145,6.14155
-0.934786,-3.31808,6.14096
-0.939563,-3.3165,6.14089
-0.95125,-3.31305,6.14034
-0.955862,-3.31154,6.14034
-0.967361,-3.30807,6.13986
-0.972077,-3.30653,6.1399
-0.976783,-3.305,6.13997
-0.988231,-3.30127,6.13925
-0.992931,-3.29958,6.13907
-0.997621,-3.29791,6.13892
-1.009,-3.29424,6.1385
-1.0137,-3.29228,6.138
-1.01838,-3.29036,6.13752
-1.02306,-3.28845,6.13707
-1.02771,-3.28683,6.1373
-1.0324,-3.28477,6.13685
-1.03721,-3.2827,6.13641
-1.04837,-3.27849,6.13552
-1.05963,-3.2742,6.13465
-1.07085,-3.26989,6.1338
-1.07545,-3.26816,6.13411
-1.08004,-3.26643,6.13443
-1.09117,-3.26229,6.13431
-1.09573,-3.26058,6.13472
-1.10682,-3.25636,6.13467
-1.11137,-3.25443,6.13481
-1.12241,-3.24993,6.13449
-1.12694,-3.248,6.13468
-1.13159,-3.24604,6.1349
-1.14258,-3.24101,6.13397
-1.14696,-3.23874,6.13358
-1.15146,-3.23645,6.13321
-1.15595,-3.23447,6.13361
-1.16043,-3.2325,6.13406
-1.1649,-3.23055,6.13454
-1.16949,-3.22846,6.13491
-1.17381,-3.22665,6.13572
-1.17828,-3.22439,6.13593
-1.18274,-3.22227,6.13651
-1.1872,-3.21974,6.13647
-1.19165,-3.21723,6.13647
-1.19611,-3.21432,6.13582
-1.20055,-3.21145,6.13521
-1.205,-3.20819,6.13394
-1.20945,-3.20521,6.13329
-1.22013,-3.19921,6.13217
-1.22453,-3.19628,6.13157
-1.23513,-3.18988,6.12983
-1.2395,-3.1866,6.12861
-1.24399,-3.18287,6.12672
-1.25438,-3.17639,6.12474
-1.25872,-3.17255,6.12258
-1.26305,-3.16888,6.12068
-1.2675,-3.16474,6.11806
-1.27168,-3.16081,6.11546
-1.28205,-3.15351,6.11175
-1.2863,-3.14929,6.10853
-1.29054,-3.14483,6.10478
-1.30082,-3.13787,6.10124
-1.31117,-3.1305,6.09695
-1.31524,-3.12647,6.09388
-1.31941,-3.12247,6.09079
-1.32357,-3.11854,6.0877
-1.32771,-3.11469,6.0846
-1.33184,-3.11091,6.08151
-1.33594,-3.10721,6.0784
-1.34005,-3.10377,6.07578
-1.34415,-3.10011,6.07269
-1.35417,-3.094,6.06907
-1.35835,-3.09045,6.06593
-1.36227,-3.08706,6.06281
-1.37222,-3.08117,6.05898
-1.37625,-3.07802,6.05623
-1.38027,-3.07464,6.053
-1.39019,-3.06922,6.04974
-1.39419,-3.06618,6.04697
-1.39821,-3.06349,6.04487
-1.4081,-3.05859,6.04227
-1.41211,-3.05618,6.04064
-1.41612,-3.05382,6.03902
-1.42012,-3.05152,6.03742
-1.42411,-3.04926,6.03583
-1.43396,-3.04484,6.03374
-1.44378,-3.04044,6.03165
-1.44774,-3.0383,6.03008
-1.45169,-3.0358,6.02787
-1.46145,-3.03115,6.02515
-1.46548,-3.02871,6.02292
-1.46932,-3.0267,6.02145
-1.4849,-3.02037,6.01897
-1.48886,-3.01867,6.01823
-1.49283,-3.01701,6.01751
-1.49694,-3.01563,6.01755
-1.5066,-3.01203,6.017
-1.51061,-3.01082,6.01748
-1.5146,-3.00962,6.018
-1.52438,-3.00631,6.01861
-1.53411,-3.00258,6.01872
-1.53833,-3.00114,6.01935
-1.54208,-2.99989,6.02005
-1.54609,-2.99878,6.02136
-1.55009,-2.99763,6.02267
-1.5541,-2.99654,6.02416
-1.55811,-2.99544,6.02569
-1.56222,-2.99427,6.02725
-1.56618,-2.99269,6.02815
-1.57563,-2.98838,6.02861
-1.57956,-2.98666,6.0294
-1.58349,-2.98494,6.03023
-1.59298,-2.98033,6.03061
-1.59689,-2.97861,6.03153
-1.60076,-2.97644,6.03177
-1.60462,-2.97428,6.03204
-1.60846,-2.97202,6.03214
-1.6123,-2.96978,6.03228
-1.61612,-2.96732,6.03207
-1.61996,-2.96512,6.03247
-1.6238,-2.96292,6.03291
-1.62763,-2.96074,6.03338
-1.63156,-2.95841,6.03372
-1.63529,-2.95638,6.03447
-1.63914,-2.95429,6.03524
-1.64836,-2.94891,6.03557
-1.65218,-2.94681,6.03644
-1.65598,-2.94471,6.03735
-1.65977,-2.94245,6.03804
-1.66368,-2.94027,6.03914
-1.66737,-2.93823,6.04031
-1.67115,-2.93612,6.04151
-1.67503,-2.93393,6.04274
-1.6787,-2.93187,6.04404
-1.68242,-2.92931,6.04468
-1.68614,-2.9268,6.04548
-1.68995,-2.92422,6.0463
-1.6936,-2.92207,6.04791
-1.6973,-2.91944,6.04893
-1.70101,-2.9169,6.05018
-1.7098,-2.91008,6.05037
-1.71343,-2.90714,6.05109
-1.71699,-2.90375,6.05114
-1.72054,-2.90038,6.05121
-1.72414,-2.89656,6.05068
-1.72752,-2.89294,6.05019
-1.73099,-2.88927,6.04972
-1.7345,-2.88589,6.04996
-1.74293,-2.87811,6.04913
-1.74636,-2.8744,6.04882
-1.74987,-2.87063,6.04853
-1.75317,-2.86705,6.04828
-1.75651,-2.863,6.04738
-1.75984,-2.85899,6.04651
-1.76315,-2.85502,6.04565
-1.76646,-2.85108,6.04481
-1.76974,-2.84719,6.044
-1.77303,-2.84334,6.04322
-1.78109,-2.83543,6.04195
-1.78434,-2.83165,6.04121
-1.78756,-2.82781,6.04035
-1.79078,-2.82402,6.03951
-1.79393,-2.81985,6.03801
-1.80177,-2.81162,6.03603
-1.80489,-2.80756,6.03457
-1.80802,-2.80365,6.03339
-1.8158,-2.7957,6.03173
-1.81905,-2.79201,6.03111
-1.82212,-2.78852,6.03054
-1.82991,-2.78112,6.03011
-1.83302,-2.7774,6.02951
-1.84066,-2.76957,6.02844
-1.84367,-2.76549,6.02722
-1.84667,-2.76146,6.02603
-1.84961,-2.75718,6.02439
-1.85709,-2.74876,6.02225
-1.86442,-2.74049,6.02014
-1.86722,-2.73646,6.01855
-1.8701,-2.7324,6.01697
-1.87738,-2.72446,6.01527
-1.8846,-2.71648,6.01347
-1.88745,-2.71263,6.01218
-1.8903,-2.70882,6.01093
-1.89757,-2.70109,6.00962
-1.90035,-2.69762,6.00886
-1.90326,-2.69424,6.00847
-1.90616,-2.69089,6.00811
-1.91334,-2.68339,6.00729
-1.91614,-2.68017,6.00702
-1.91903,-2.67699,6.00698
-1.92193,-2.67384,6.00698
-1.92895,-2.66655,6.00654
-1.93183,-2.66343,6.00663
-1.93479,-2.66031,6.00692
-1.94157,-2.65277,6.00615
-1.94443,-2.64965,6.00663
-1.94728,-2.64654,6.00715
-1.95015,-2.6435,6.00785
-1.95308,-2.64038,6.00858
-1.95989,-2.63333,6.00952
-1.96273,-2.63023,6.0105
-1.96558,-2.62714,6.01154
-1.97221,-2.61925,6.01157
-1.97878,-2.61133,6.01165
-1.9814,-2.60746,6.01156
-1.98408,-2.60354,6.01149
-1.9865,-2.59938,6.01075
-1.98899,-2.59516,6.01004
-1.99519,-2.58644,6.00885
-1.99774,-2.58255,6.00887
-2.00017,-2.57827,6.00824
-2.0026,-2.57403,6.00763
-2.00501,-2.56983,6.00706
-2.01102,-2.56109,6.00601
-2.01329,-2.55649,6.00477
-2.01554,-2.55195,6.00355
-2.0213,-2.54278,6.00163
-2.02349,-2.5382,6.00023
-2.02921,-2.52902,5.99824
-2.03138,-2.52456,5.99696
-2.03686,-2.51522,5.99447
-2.04221,-2.50605,5.99199
-2.04409,-2.50089,5.98929
-2.04596,-2.4958,5.9866
-2.05106,-2.486,5.98268
-2.05278,-2.48067,5.97927
-2.0545,-2.47543,5.97586
-2.05631,-2.47057,5.97316
-2.05813,-2.46578,5.97047
-2.06325,-2.45697,5.96736
-2.06506,-2.45238,5.96475
-2.0669,-2.44796,5.96238
-2.072,-2.43959,5.9595
-2.07707,-2.43131,5.95662
-2.07877,-2.42673,5.95364
-2.08058,-2.4225,5.95138
-2.08238,-2.41833,5.94914
-2.08418,-2.41424,5.9469
-2.08587,-2.4098,5.944
-2.08755,-2.40544,5.94111
-2.08925,-2.40089,5.93785
-2.09091,-2.39678,5.9352
-2.09263,-2.39268,5.93254
-2.09436,-2.38865,5.92989
-2.09927,-2.38116,5.92672
-2.101,-2.37729,5.92405
-2.1028,-2.37342,5.92138
-2.1077,-2.3665,5.91863
-2.11259,-2.35917,5.91525
-2.1143,-2.35568,5.91301
-2.11607,-2.35219,5.91076
-2.121,-2.34554,5.90819
-2.12272,-2.34175,5.9054
-2.12437,-2.33828,5.90296
-2.12928,-2.33157,5.89999
-2.13404,-2.32509,5.89703
-2.13576,-2.32178,5.89456
-2.1375,-2.31854,5.8921
-2.13917,-2.31517,5.88931
-2.14087,-2.31188,5.88652
-2.14257,-2.30867,5.88373
-2.14437,-2.30552,5.88104
-2.14913,-2.29952,5.87759
-2.15413,-2.2938,5.87485
-2.15596,-2.29106,5.87264
-2.15774,-2.28844,5.87045
-2.15959,-2.28582,5.86825
