xji,yji,thetaji,vj,wj,trueXji,trueYji,trueThetaji
-0.0463316,-2.05628,6.22086,0.398955,0.0889185,-0.0448762,-2.04669,6.21669
-0.0467148,-2.05644,6.22031,0.398955,0.0889186,-0.0446926,-2.0482,6.2162
-0.0471499,-2.05687,6.21975,0.398956,0.0889186,-0.0443987,-2.04895,6.21597
-0.0476109,-2.05751,6.2192,0.398956,0.0889186,-0.0450086,-2.05043,6.21534
-0.0481566,-2.05872,6.21864,0.398956,0.0889187,-0.0447583,-2.0512,6.21539
-0.0484581,-2.06005,6.21809,0.398956,0.0889188,-0.0456874,-2.05271,6.21464
-0.0487425,-2.06187,6.21754,0.398956,0.0889188,-0.0469834,-2.05344,6.21376
-0.0492266,-2.0632,6.21698,0.398956,0.0889189,-0.0480264,-2.05498,6.21263
-0.0501557,-2.06416,6.21643,0.398957,0.088919,-0.04833,-2.05572,6.21222
-0.0510977,-2.06452,6.21587,0.398957,0.0889191,-0.0489682,-2.05732,6.21181
-0.0521413,-2.06492,6.21532,0.398958,0.0889193,-0.0491836,-2.0581,6.21153
-0.0529069,-2.06517,6.21476,0.398959,0.0889194,-0.0490381,-2.0597,6.21114
-0.0534872,-2.06594,6.21421,0.398961,0.0889196,-0.0492054,-2.06047,6.21077
-0.0543123,-2.06626,6.21366,0.398962,0.0889198,-0.0364051,-2.06305,6.21323
-0.0551246,-2.06713,6.2131,0.398964,0.0889201,-0.050123,-2.06454,6.20957
-0.0568331,-2.06867,6.21199,0.398966,0.0889205,-0.0526615,-2.06692,6.20758
-0.0586978,-2.06981,6.21088,0.39897,0.088921,-0.0537364,-2.06942,6.20658
-0.060431,-2.07101,6.20977,0.398975,0.0889217,-0.0540177,-2.07028,6.2064
-0.0619761,-2.07104,6.20922,0.39898,0.0889226,-0.0538971,-2.07196,6.20611
-0.0634211,-2.07129,6.20866,0.398985,0.0889235,-0.0537377,-2.07283,6.20579
-0.0646453,-2.07178,6.2081,0.398991,0.0889246,-0.0545855,-2.07452,6.20501
-0.0656983,-2.07085,6.20755,0.398998,0.0889258,-0.0548047,-2.07537,6.20469
