xji,yji,thetaji,vj,wj,trueXji,trueYji,trueThetaji
-0.0391537,-2.0607,6.24197,0.3,0.05,-0.0448762,-2.04669,6.21669
-0.0394786,-2.06053,6.24147,0.3,0.05,-0.0446926,-2.0482,6.2162
-0.0398354,-2.06066,6.24097,0.3,0.05,-0.0443987,-2.04895,6.21597
-0.0401986,-2.06104,6.24047,0.3,0.05,-0.0450086,-2.05043,6.21534
-0.0406246,-2.06202,6.23997,0.3,0.05,-0.0447583,-2.0512,6.21539
-0.0407866,-2.06315,6.23947,0.3,0.05,-0.0456874,-2.05271,6.21464
-0.0409097,-2.0648,6.23897,0.3,0.05,-0.0469834,-2.05344,6.21376
-0.0412191,-2.066,6.23847,0.3,0.05,-0.0480264,-2.05498,6.21263
-0.0419601,-2.06684,6.23797,0.3,0.05,-0.04833,-2.05572,6.21222
-0.0427002,-2.06713,6.23747,0.3,0.05,-0.0489682,-2.05732,6.21181
-0.0435237,-2.06747,6.23697,0.3,0.05,-0.0491836,-2.0581,6.21153
-0.0440508,-2.06769,6.23647,0.3,0.05,-0.0490381,-2.0597,6.21114
-0.044369,-2.06845,6.23597,0.3,0.05,-0.0492054,-2.06047,6.21077
-0.0449171,-2.06878,6.23547,0.3,0.05,-0.0364051,-2.06305,6.21323
-0.0454283,-2.0697,6.23497,0.3,0.05,-0.050123,-2.06454,6.20957
-0.046761,-2.07093,6.23397,0.3,0.05,-0.0526615,-2.06692,6.20758
-0.048231,-2.07177,6.23297,0.3,0.05,-0.0537364,-2.06942,6.20658
-0.0495458,-2.07271,6.23197,0.3,0.05,-0.0540177,-2.07028,6.2064
-0.0507153,-2.07287,6.23147,0.3,0.05,-0.0538971,-2.07196,6.20611
-0.0517599,-2.07327,6.23097,0.3,0.05,-0.0537377,-2.07283,6.20579
-0.0525579,-2.07393,6.23047,0.3,0.05,-0.0545855,-2.07452,6.20501
-0.0531717,-2.07319,6.22997,0.3,0.05,-0.0548047,-2.07537,6.20469
-0.0539774,-2.07204,6.22946,0.3,0.05,-0.0553052,-2.07713,6.20444
-0.0544935,-2.07205,6.22896,0.3,0.05,-0.0555757,-2.07799,6.20417
-0.0547738,-2.07245,6.22845,0.3,0.05,-0.0569696,-2.07971,6.20299
-0.0551796,-2.07326,6.22796,0.3,0.05,-0.0590637,-2.0823,6.20134
-0.0563826,-2.07584,6.22696,0.3,0.05,-0.0589219,-2.08503,6.20118
-0.0570521,-2.07802,6.22596,0.3,0.05,-0.060211,-2.0877,6.19997
-0.0577198,-2.08025,6.22496,0.3,0.05,-0.0610972,-2.09043,6.19931
-0.0582104,-2.08314,6.22395,0.3,0.05,-0.0621511,-2.0932,6.19829
-0.058904,-2.0858,6.22295,0.3,0.05,-0.0483528,-2.09617,6.20047
-0.0592467,-2.08767,6.22243,0.3,0.05,-0.0653193,-2.09687,6.19602
-0.0593644,-2.08936,6.22195,0.3,0.05,-0.0653289,-2.09878,6.19607
-0.0601296,-2.09121,6.22095,0.3,0.05,-0.0656997,-2.09971,6.19567
-0.0606118,-2.09211,6.22044,0.3,0.05,-0.066429,-2.10161,6.19495
-0.0612375,-2.09336,6.21996,0.3,0.05,-0.0667829,-2.10256,6.19461
-0.0621886,-2.09436,6.21946,0.3,0.05,-0.067498,-2.10449,6.19397
-0.0631956,-2.09483,6.21896,0.3,0.05,-0.0678759,-2.10544,6.19398
-0.064308,-2.09584,6.21846,0.3,0.05,-0.068656,-2.10737,6.19323
-0.0651481,-2.0971,6.21796,0.3,0.05,-0.042852,-2.11063,6.19878
-0.0660965,-2.09799,6.21746,0.3,0.05,-0.0718217,-2.11121,6.19109
-0.0670704,-2.09874,6.21696,0.3,0.05,-0.0718684,-2.11324,6.19114
-0.0684512,-2.10055,6.21596,0.3,0.05,-0.0718787,-2.11419,6.1909
-0.069245,-2.10166,6.21546,0.3,0.05,-0.0735937,-2.11716,6.18967
-0.0706321,-2.10313,6.21495,0.3,0.05,-0.0613219,-2.12037,6.19201
