xji,yji,thetaji,vj,wj,trueXji,trueYji,trueThetaji
-0.0299677,-2.06383,6.26732,0.390602,0.0726483,-0.0448762,-2.04669,6.21669
-0.030746,-2.06323,6.26596,0.382206,0.106794,-0.0446926,-2.0482,6.2162
-0.031533,-2.06296,6.26459,0.38433,0.102568,-0.0443987,-2.04895,6.21597
-0.0323044,-2.06297,6.26322,0.386018,0.0902494,-0.0450086,-2.05043,6.21534
-0.0331167,-2.06363,6.26185,0.381832,0.0696033,-0.0447583,-2.0512,6.21539
-0.0336464,-2.06446,6.26049,0.374691,0.0500817,-0.0456874,-2.05271,6.21464
-0.0341181,-2.06584,6.25912,0.374833,0.0178526,-0.0469834,-2.05344,6.21376
-0.0347612,-2.06679,6.25775,0.37503,0.0160831,-0.0480264,-2.05498,6.21263
-0.0358216,-2.06741,6.25638,0.383388,0.0342131,-0.04833,-2.05572,6.21222
-0.0368685,-2.0675,6.25502,0.38513,0.0446349,-0.0489682,-2.05732,6.21181
-0.0379849,-2.06766,6.25365,0.386506,0.0447118,-0.0491836,-2.0581,6.21153
-0.0387926,-2.06771,6.25228,0.381858,0.0630567,-0.0490381,-2.0597,6.21114
-0.039378,-2.06833,6.25091,0.372049,0.0449317,-0.0492054,-2.06047,6.21077
-0.0401831,-2.06852,6.24955,0.376241,0.0507083,-0.0364051,-2.06305,6.21323
-0.0409394,-2.06932,6.24818,0.372763,0.0319462,-0.050123,-2.06454,6.20957
-0.0429658,-2.07018,6.24544,0.384384,0.0640589,-0.0526615,-2.06692,6.20758
-0.0451211,-2.07072,6.24271,0.388121,0.0543244,-0.0537364,-2.06942,6.20658
-0.0471137,-2.0714,6.23997,0.380888,0.0581368,-0.0540177,-2.07028,6.2064
-0.0485006,-2.07151,6.23861,0.388194,0.0753365,-0.0538971,-2.07196,6.20611
-0.0497576,-2.07187,6.23724,0.386806,0.0699083,-0.0537377,-2.07283,6.20579
-0.0507635,-2.07249,6.23587,0.383356,0.0639389,-0.0545855,-2.07452,6.20501
-0.0515828,-2.07171,6.2345,0.3822,0.116813,-0.0548047,-2.07537,6.20469
-0.0525913,-2.07053,6.23313,0.393449,0.159022,-0.0553052,-2.07713,6.20444
-0.0533065,-2.0705,6.23176,0.389977,0.145906,-0.0555757,-2.07799,6.20417
-0.0537922,-2.07086,6.23037,0.394029,0.15884,-0.0569696,-2.07971,6.20299
-0.0543833,-2.07164,6.22903,0.397162,0.154697,-0.0590637,-2.0823,6.20134
-0.0562386,-2.07415,6.22629,0.400885,0.109873,-0.0589219,-2.08503,6.20118
-0.057562,-2.07631,6.22356,0.390167,0.115233,-0.060211,-2.0877,6.19997
-0.0588878,-2.07856,6.22082,0.387062,0.0916814,-0.0610972,-2.09043,6.19931
-0.0600432,-2.08151,6.21808,0.380641,0.0625,-0.0621511,-2.0932,6.19829
-0.06141,-2.08429,6.21535,0.386849,0.100163,-0.0483528,-2.09617,6.20047
-0.0619856,-2.08621,6.21393,0.390339,0.0809167,-0.0653193,-2.09687,6.19602
-0.0623055,-2.08795,6.21262,0.387496,0.0806325,-0.0653289,-2.09878,6.19607
-0.0637712,-2.09,6.20988,0.388166,0.102791,-0.0656997,-2.09971,6.19567
-0.0645012,-2.09097,6.20849,0.387517,0.0965875,-0.066429,-2.10161,6.19495
-0.0653666,-2.09231,6.20715,0.39368,0.0721658,-0.0667829,-2.10256,6.19461
-0.066577,-2.0934,6.20578,0.402625,0.096908,-0.067498,-2.10449,6.19397
-0.0678534,-2.09397,6.20441,0.410176,0.109113,-0.0678759,-2.10544,6.19398
-0.0692481,-2.09508,6.20305,0.413744,0.089679,-0.068656,-2.10737,6.19323
-0.0703837,-2.09646,6.20168,0.407183,0.0690488,-0.042852,-2.11063,6.19878
-0.0716398,-2.09747,6.20031,0.406886,0.093646,-0.0718217,-2.11121,6.19109
-0.0729352,-2.09837,6.19895,0.408212,0.0943383,-0.0718684,-2.11324,6.19114
-0.0751453,-2.10062,6.19621,0.406823,0.111905,-0.0718787,-2.11419,6.1909
-0.0762959,-2.10192,6.19485,0.406548,0.0765823,-0.0735937,-2.11716,6.18967
-0.0780689,-2.1036,6.19345,0.421802,0.0734306,-0.0613219,-2.12037,6.19201
-0.080664,-2.10628,6.19074,0.421815,0.0978328,-0.0758058,-2.12225,6.18824
-0.0833126,-2.10889,6.18801,0.423473,0.10785,-0.0762384,-2.12319,6.18793
-0.0843724,-2.11051,6.18664,0.41531,0.0779231,-0.0786668,-2.1262,6.18638
