xji,yji,thetaji,vj,wj
-2.28585,-2.2466,5.84722,0.3,0.05
-2.29174,-2.24027,5.84622,0.3,0.05
-2.29447,-2.23676,5.84571,0.3,0.05
-2.29709,-2.23342,5.84522,0.3,0.05
-2.30276,-2.22694,5.84422,0.3,0.05
-2.30786,-2.21997,5.84322,0.3,0.05
-2.31326,-2.21334,5.84222,0.3,0.05
-2.31852,-2.20648,5.84121,0.3,0.05
-2.32079,-2.20292,5.84072,0.3,0.05
-2.32398,-2.20011,5.84022,0.3,0.05
-2.32734,-2.19747,5.83972,0.3,0.05
-2.33042,-2.19445,5.83921,0.3,0.05
-2.33356,-2.19172,5.83872,0.3,0.05
-2.33651,-2.1887,5.83822,0.3,0.05
-2.33945,-2.18566,5.83772,0.3,0.05
-2.34261,-2.18284,5.83722,0.3,0.05
-2.34875,-2.17702,5.83623,0.3,0.05
-2.35156,-2.17388,5.83573,0.3,0.05
-2.3547,-2.17104,5.83523,0.3,0.05
-2.36079,-2.16509,5.83422,0.3,0.05
-2.36367,-2.16212,5.83373,0.3,0.05
-2.36658,-2.15908,5.83323,0.3,0.05
-2.36915,-2.15574,5.83273,0.3,0.05
-2.37221,-2.15284,5.83223,0.3,0.05
-2.37817,-2.1468,5.83122,0.3,0.05
-2.38094,-2.14365,5.83072,0.3,0.05
-2.38406,-2.14081,5.83022,0.3,0.05
-2.3896,-2.13453,5.82922,0.3,0.05
-2.39219,-2.13134,5.82873,0.3,0.05
-2.3945,-2.1278,5.82824,0.3,0.05
-2.39975,-2.12121,5.82723,0.3,0.05
-2.40195,-2.11772,5.82674,0.3,0.05
-2.40424,-2.11408,5.82623,0.3,0.05
-2.40679,-2.11092,5.82574,0.3,0.05
-2.40946,-2.10775,5.82524,0.3,0.05
-2.41255,-2.10484,5.82473,0.3,0.05
-2.4155,-2.10203,5.82424,0.3,0.05
-2.42221,-2.09691,5.82324,0.3,0.05
-2.42573,-2.09445,5.82274,0.3,0.05
-2.42876,-2.09157,5.82225,0.3,0.05
-2.43434,-2.08544,5.82125,0.3,0.05
-2.43714,-2.08236,5.82075,0.3,0.05
-2.44018,-2.07948,5.82025,0.3,0.05
-2.44558,-2.07322,5.81926,0.3,0.05
-2.45109,-2.06705,5.81826,0.3,0.05
-2.45616,-2.06053,5.81726,0.3,0.05
-2.45898,-2.05749,5.81676,0.3,0.05
-2.46184,-2.05447,5.81627,0.3,0.05
-2.46729,-2.04819,5.81526,0.3,0.05
-2.47208,-2.04158,5.81427,0.3,0.05
-2.47428,-2.03793,5.81377,0.3,0.05
-2.47651,-2.03453,5.81328,0.3,0.05
-2.4787,-2.031,5.81278,0.3,0.05
-2.48066,-2.02729,5.81229,0.3,0.05
-2.48225,-2.02329,5.81179,0.3,0.05
-2.48413,-2.01956,5.81129,0.3,0.05
-2.48865,-2.01279,5.81029,0.3,0.05
-2.49287,-2.00581,5.8093,0.3,0.05
-2.49443,-2.00187,5.8088,0.3,0.05
-2.49639,-1.99827,5.8083,0.3,0.05
-2.49781,-1.99424,5.8078,0.3,0.05
-2.49892,-1.99,5.8073,0.3,0.05
-2.50178,-1.98213,5.80631,0.3,0.05
-2.50484,-1.97449,5.80531,0.3,0.05
-2.5067,-1.97095,5.80481,0.3,0.05
-2.50899,-1.96776,5.80431,0.3,0.05
-2.51349,-1.96133,5.80331,0.3,0.05
-2.51772,-1.95472,5.80231,0.3,0.05
-2.52152,-1.94781,5.80131,0.3,0.05
-2.52311,-1.94413,5.80081,0.3,0.05
-2.52494,-1.94065,5.80031,0.3,0.05
-2.52732,-1.9376,5.79981,0.3,0.05
-2.52924,-1.9341,5.7993,0.3,0.05
-2.53123,-1.93086,5.79881,0.3,0.05
-2.53348,-1.92773,5.79831,0.3,0.05
-2.5363,-1.92493,5.7978,0.3,0.05
-2.53882,-1.9221,5.79731,0.3,0.05
-2.5435,-1.91599,5.79631,0.3,0.05
-2.54646,-1.91338,5.79582,0.3,0.05
-2.54905,-1.9105,5.79532,0.3,0.05
-2.55371,-1.90428,5.79431,0.3,0.05
-2.55883,-1.89858,5.79332,0.3,0.05
-2.56324,-1.89227,5.79232,0.3,0.05
-2.56744,-1.88573,5.79132,0.3,0.05
-2.56954,-1.88257,5.79083,0.3,0.05
-2.57137,-1.87912,5.79033,0.3,0.05
-2.57255,-1.87521,5.78984,0.3,0.05
-2.57437,-1.87178,5.78934,0.3,0.05
-2.5775,-1.86466,5.78834,0.3,0.05
-2.58036,-1.85738,5.78734,0.3,0.05
-2.58187,-1.8538,5.78685,0.3,0.05
-2.58303,-1.84997,5.78635,0.3,0.05
-2.58586,-1.84279,5.78535,0.3,0.05
-2.58722,-1.83915,5.78485,0.3,0.05
-2.58872,-1.83564,5.78436,0.3,0.05
-2.5921,-1.82893,5.78336,0.3,0.05
-2.59585,-1.82243,5.78235,0.3,0.05
-2.59829,-1.8196,5.78185,0.3,0.05
-2.60032,-1.81657,5.78136,0.3,0.05
-2.60322,-1.8096,5.78037,0.3,0.05
-2.60475,-1.80616,5.77987,0.3,0.05
-2.60603,-1.80256,5.77937,0.3,0.05
-2.60705,-1.79879,5.77887,0.3,0.05
-2.60787,-1.79482,5.77837,0.3,0.05
-2.61046,-1.78788,5.77738,0.3,0.05
-2.61356,-1.78125,5.77638,0.3,0.05
-2.61571,-1.77401,5.77538,0.3,0.05
-2.61742,-1.76653,5.77438,0.3,0.05
-2.61895,-1.75901,5.77338,0.3,0.05
-2.62028,-1.75565,5.77288,0.3,0.05
-2.62144,-1.75219,5.77238,0.3,0.05
-2.62433,-1.74568,5.77138,0.3,0.05
-2.62713,-1.73914,5.77039,0.3,0.05
-2.62941,-1.73231,5.76939,0.3,0.05
-2.63069,-1.72487,5.76839,0.3,0.05
-2.63089,-1.7209,5.76789,0.3,0.05
-2.63184,-1.71743,5.76739,0.3,0.05
-2.63391,-1.71064,5.76639,0.3,0.05
-2.63556,-1.70364,5.76539,0.3,0.05
-2.63704,-1.69658,5.76438,0.3,0.05
-2.63773,-1.69306,5.76388,0.3,0.05
-2.63852,-1.68962,5.76338,0.3,0.05
-2.64066,-1.68309,5.76238,0.3,0.05
-2.64204,-1.68006,5.76188,0.3,0.05
-2.64324,-1.67669,5.76135,0.3,0.05
-2.64529,-1.67043,5.76038,0.3,0.05
-2.64774,-1.6681,5.75988,0.3,0.05
-2.64999,-1.66564,5.75938,0.3,0.05
-2.65253,-1.65947,5.75838,0.3,0.05
-2.65382,-1.65642,5.75788,0.3,0.05
-2.65482,-1.65319,5.75738,0.3,0.05
-2.65665,-1.64665,5.75638,0.3,0.05
-2.65768,-1.64347,5.75588,0.3,0.05
-2.65861,-1.64025,5.75538,0.3,0.05
-2.66039,-1.63376,5.75438,0.3,0.05
-2.66244,-1.62749,5.75338,0.3,0.05
-2.66415,-1.62105,5.75238,0.3,0.05
-2.66518,-1.61795,5.75188,0.3,0.05
-2.66589,-1.61467,5.75138,0.3,0.05
-2.66699,-1.61164,5.75088,0.3,0.05
-2.66848,-1.60885,5.75038,0.3,0.05
-2.67028,-1.60257,5.74938,0.3,0.05
-2.67094,-1.59923,5.74887,0.3,0.05
-2.67179,-1.59616,5.74838,0.3,0.05
-2.67379,-1.59372,5.74788,0.3,0.05
-2.67519,-1.59091,5.74738,0.3,0.05
-2.67621,-1.58788,5.74688,0.3,0.05
-2.67701,-1.58473,5.74638,0.3,0.05
-2.6779,-1.57805,5.74538,0.3,0.05
-2.6786,-1.57489,5.74488,0.3,0.05
-2.67906,-1.57159,5.74438,0.3,0.05
-2.67986,-1.56497,5.74338,0.3,0.05
-2.68022,-1.56167,5.74288,0.3,0.05
-2.68088,-1.55855,5.74238,0.3,0.05
-2.68163,-1.5555,5.74188,0.3,0.05
-2.68202,-1.55225,5.74138,0.3,0.05
-2.68271,-1.54918,5.74088,0.3,0.05
-2.68347,-1.5461,5.74037,0.3,0.05
-2.68495,-1.54014,5.73938,0.3,0.05
-2.6856,-1.5371,5.73888,0.3,0.05
-2.68649,-1.53412,5.73837,0.3,0.05
-2.68806,-1.52829,5.73738,0.3,0.05
-2.6897,-1.52584,5.73688,0.3,0.05
-2.69109,-1.52324,5.73638,0.3,0.05
-2.69294,-1.51746,5.73537,0.3,0.05
-2.69484,-1.51188,5.73438,0.3,0.05
-2.69611,-1.50591,5.73339,0.3,0.05
-2.69728,-1.50322,5.73289,0.3,0.05
-2.69794,-1.50025,5.73239,0.3,0.05
-2.69893,-1.49419,5.73139,0.3,0.05
-2.6996,-1.48801,5.73039,0.3,0.05
-2.70029,-1.48189,5.72939,0.3,0.05
-2.69995,-1.47846,5.7289,0.3,0.05
-2.69984,-1.47517,5.7284,0.3,0.05
-2.69967,-1.46871,5.7274,0.3,0.05
-2.69985,-1.46565,5.7269,0.3,0.05
-2.69968,-1.4624,5.7264,0.3,0.05
-2.69939,-1.45905,5.72589,0.3,0.05
-2.6991,-1.45584,5.7254,0.3,0.05
-2.69899,-1.44962,5.7244,0.3,0.05
-2.69917,-1.44665,5.7239,0.3,0.05
-2.69961,-1.44385,5.7234,0.3,0.05
-2.6994,-1.43768,5.7224,0.3,0.05
-2.69892,-1.43444,5.7219,0.3,0.05
-2.69811,-1.43103,5.7214,0.3,0.05
-2.69737,-1.42763,5.72089,0.3,0.05
-2.69671,-1.42442,5.7204,0.3,0.05
-2.69669,-1.41858,5.7194,0.3,0.05
-2.69618,-1.41256,5.7184,0.3,0.05
-2.69561,-1.40943,5.71789,0.3,0.05
-2.69487,-1.40623,5.71739,0.3,0.05
-2.69414,-1.40306,5.71689,0.3,0.05
-2.69398,-1.40021,5.71639,0.3,0.05
-2.69361,-1.39447,5.71539,0.3,0.05
-2.69349,-1.39169,5.71488,0.3,0.05
-2.69304,-1.38876,5.71438,0.3,0.05
-2.69302,-1.38321,5.71336,0.3,0.05
-2.69293,-1.37791,5.71238,0.3,0.05
-2.69336,-1.3728,5.71138,0.3,0.05
-2.69366,-1.37034,5.71087,0.3,0.05
-2.6943,-1.36806,5.71037,0.3,0.05
-2.69452,-1.36293,5.70937,0.3,0.05
-2.69395,-1.35744,5.70837,0.3,0.05
-2.69395,-1.3523,5.70736,0.3,0.05
-2.69338,-1.3495,5.70686,0.3,0.05
-2.69312,-1.34687,5.70636,0.3,0.05
-2.69226,-1.34142,5.70536,0.3,0.05
-2.69195,-1.33882,5.70486,0.3,0.05
-2.69185,-1.33634,5.70435,0.3,0.05
-2.69171,-1.33136,5.70335,0.3,0.05
-2.69194,-1.32661,5.70235,0.3,0.05
-2.69243,-1.32447,5.70185,0.3,0.05
-2.69313,-1.32244,5.70134,0.3,0.05
-2.69391,-1.31796,5.70033,0.3,0.05
-2.69477,-1.31364,5.69934,0.3,0.05
-2.69569,-1.30933,5.69834,0.3,0.05
-2.69699,-1.30756,5.69783,0.3,0.05
-2.69869,-1.30607,5.69734,0.3,0.05
-2.69982,-1.30186,5.69634,0.3,0.05
-2.70036,-1.29739,5.69534,0.3,0.05
-2.70079,-1.2929,5.69434,0.3,0.05
-2.70099,-1.29065,5.69384,0.3,0.05
-2.70078,-1.28822,5.69334,0.3,0.05
-2.70071,-1.28586,5.69284,0.3,0.05
-2.70011,-1.28327,5.69234,0.3,0.05
-2.69968,-1.28077,5.69184,0.3,0.05
-2.69973,-1.27846,5.69133,0.3,0.05
-2.69915,-1.27372,5.69035,0.3,0.05
-2.69886,-1.27134,5.68985,0.3,0.05
-2.69883,-1.2691,5.68935,0.3,0.05
-2.69845,-1.2667,5.68885,0.3,0.05
-2.69801,-1.26429,5.68835,0.3,0.05
-2.69763,-1.25975,5.68735,0.3,0.05
-2.69717,-1.25736,5.68685,0.3,0.05
-2.69554,-1.25445,5.68635,0.3,0.05
-2.6937,-1.24937,5.68535,0.3,0.05
-2.69219,-1.2466,5.68485,0.3,0.05
-2.69048,-1.24375,5.68435,0.3,0.05
-2.68905,-1.23903,5.68335,0.3,0.05
-2.68789,-1.23651,5.68285,0.3,0.05
-2.68808,-1.23463,5.68235,0.3,0.05
-2.68793,-1.23061,5.68135,0.3,0.05
-2.68782,-1.22861,5.68085,0.3,0.05
-2.68777,-1.22665,5.68034,0.3,0.05
-2.68803,-1.22483,5.67984,0.3,0.05
-2.68872,-1.22322,5.67934,0.3,0.05
-2.68919,-1.2215,5.67884,0.3,0.05
-2.6895,-1.21972,5.67834,0.3,0.05
-2.68993,-1.21795,5.67783,0.3,0.05
-2.68936,-1.21582,5.67734,0.3,0.05
-2.68863,-1.2117,5.67634,0.3,0.05
-2.68718,-1.2073,5.67534,0.3,0.05
-2.68569,-1.20292,5.67433,0.3,0.05
-2.68385,-1.19852,5.67334,0.3,0.05
-2.68281,-1.1963,5.67284,0.3,0.05
-2.68186,-1.19413,5.67234,0.3,0.05
-2.68037,-1.18999,5.67134,0.3,0.05
-2.67967,-1.18799,5.67084,0.3,0.05
-2.67863,-1.18585,5.67034,0.3,0.05
-2.67752,-1.1837,5.66983,0.3,0.05
-2.67703,-1.18185,5.66933,0.3,0.05
-2.67642,-1.17827,5.66833,0.3,0.05
-2.6765,-1.1767,5.66783,0.3,0.05
-2.6761,-1.17492,5.66733,0.3,0.05
-2.67603,-1.17166,5.66633,0.3,0.05
-2.67561,-1.16827,5.66533,0.3,0.05
-2.67543,-1.16502,5.66433,0.3,0.05
-2.67561,-1.16354,5.66383,0.3,0.05
-2.67524,-1.16182,5.66333,0.3,0.05
-2.6748,-1.16006,5.66281,0.3,0.05
-2.67416,-1.15825,5.66231,0.3,0.05
-2.6728,-1.15461,5.66131,0.3,0.05
-2.67221,-1.1529,5.66082,0.3,0.05
-2.67149,-1.15111,5.66032,0.3,0.05
-2.67124,-1.14954,5.65982,0.3,0.05
-2.67115,-1.14804,5.65932,0.3,0.05
-2.66988,-1.14459,5.65832,0.3,0.05
-2.66929,-1.14148,5.65732,0.3,0.05
-2.66883,-1.13845,5.65632,0.3,0.05
-2.66864,-1.13698,5.65582,0.3,0.05
-2.66794,-1.1353,5.65532,0.3,0.05
-2.6666,-1.13199,5.65432,0.3,0.05
-2.66565,-1.13025,5.65382,0.3,0.05
-2.66497,-1.12863,5.65332,0.3,0.05
-2.66376,-1.12546,5.65231,0.3,0.05
-2.66314,-1.12391,5.65181,0.3,0.05
-2.66279,-1.12248,5.65131,0.3,0.05
-2.66205,-1.12093,5.65082,0.3,0.05
-2.6615,-1.11945,5.65032,0.3,0.05
-2.66079,-1.11791,5.64981,0.3,0.05
-2.65971,-1.11623,5.64931,0.3,0.05
-2.65886,-1.11343,5.64831,0.3,0.05
-2.65774,-1.11177,5.64781,0.3,0.05
-2.65706,-1.11031,5.64731,0.3,0.05
-2.65662,-1.10896,5.64681,0.3,0.05
-2.65607,-1.10758,5.64631,0.3,0.05
-2.65551,-1.1062,5.64581,0.3,0.05
-2.65403,-1.10446,5.64531,0.3,0.05
-2.65302,-1.10293,5.64481,0.3,0.05
-2.65158,-1.10124,5.64431,0.3,0.05
-2.64978,-1.09943,5.64381,0.3,0.05
-2.64826,-1.09775,5.6433,0.3,0.05
-2.64682,-1.09613,5.6428,0.3,0.05
-2.6451,-1.09442,5.6423,0.3,0.05
-2.64386,-1.09187,5.64129,0.3,0.05
-2.64292,-1.09054,5.6408,0.3,0.05
-2.64191,-1.08918,5.64029,0.3,0.05
-2.64064,-1.08675,5.63929,0.3,0.05
-2.63961,-1.08443,5.63828,0.3,0.05
-2.63934,-1.0825,5.63729,0.3,0.05
-2.63933,-1.08161,5.63679,0.3,0.05
-2.63929,-1.08072,5.63629,0.3,0.05
-2.63856,-1.07861,5.63527,0.3,0.05
-2.63788,-1.07748,5.63477,0.3,0.05
-2.63784,-1.07663,5.63428,0.3,0.05
-2.63829,-1.07597,5.63378,0.3,0.05
-2.63892,-1.07538,5.63328,0.3,0.05
-2.63865,-1.07354,5.63228,0.3,0.05
-2.63898,-1.07282,5.63177,0.3,0.05
-2.63922,-1.07209,5.63128,0.3,0.05
-2.63894,-1.07027,5.63027,0.3,0.05
-2.6394,-1.06964,5.62978,0.3,0.05
-2.63983,-1.06898,5.62928,0.3,0.05
-2.63969,-1.06726,5.62828,0.3,0.05
-2.63876,-1.06606,5.62778,0.3,0.05
-2.63771,-1.06483,5.62728,0.3,0.05
-2.63584,-1.06328,5.62678,0.3,0.05
-2.63435,-1.06192,5.62628,0.3,0.05
-2.63331,-1.06075,5.62578,0.3,0.05
-2.63249,-1.05969,5.62528,0.3,0.05
-2.63171,-1.05865,5.62478,0.3,0.05
-2.63059,-1.0575,5.62428,0.3,0.05
-2.62979,-1.05648,5.62378,0.3,0.05
-2.62916,-1.05555,5.62328,0.3,0.05
-2.62819,-1.05382,5.62228,0.3,0.05
-2.62767,-1.05296,5.62178,0.3,0.05
-2.62757,-1.05227,5.62128,0.3,0.05
-2.62672,-1.0513,5.62078,0.3,0.05
-2.62624,-1.05047,5.62027,0.3,0.05
-2.62528,-1.04887,5.61928,0.3,0.05
-2.62546,-1.04834,5.61878,0.3,0.05
-2.62485,-1.0475,5.61828,0.3,0.05
-2.62394,-1.04596,5.61727,0.3,0.05
-2.62273,-1.04493,5.61678,0.3,0.05
-2.62225,-1.04418,5.61628,0.3,0.05
-2.62139,-1.04276,5.61528,0.3,0.05
-2.62084,-1.04148,5.61428,0.3,0.05
-2.61989,-1.0406,5.61378,0.3,0.05
-2.61882,-1.03968,5.61328,0.3,0.05
-2.61907,-1.03929,5.61278,0.3,0.05
-2.61912,-1.03883,5.61228,0.3,0.05
-2.61836,-1.03805,5.61178,0.3,0.05
-2.61751,-1.03725,5.61128,0.3,0.05
-2.61703,-1.03659,5.61077,0.3,0.05
