,true_x,true_y,true_yaw,odo_x,odo_y,odo_yaw,z_x,z_y,u_dl,u_dtheta,z_n,u_dl_n,u_dtheta_n
81,7.327286307983887,3.1412041540273252,0.8200000000000006,8.535374809017087,2.72313607796239,0.6884377716168412,0.0,0.0,0.07044711025285598,0.008067395431245615,0.0,0.05,0.010000000000000002
82,7.395508428712649,3.214318737000015,0.8300000000000006,8.623537050629016,2.7956683089314627,0.6879353802837762,0.0,0.0,0.1141643787500779,-0.0005023913330649041,0.0,0.05,0.010000000000000002
83,7.462996004719775,3.288111874111011,0.8400000000000006,8.64067050881934,2.8097498014876363,0.7047895889525829,0.0,0.0,0.022177552213199205,0.016854208668806703,0.0,0.05,0.010000000000000002
84,7.529742287303906,3.3625761861080967,0.8500000000000006,8.768008152605466,2.9180516351158414,0.7022233462211016,0.0,0.0,0.16716507617392312,-0.002566242731481286,0.0,0.05,0.010000000000000002
85,7.595740601892404,3.437704226622126,0.8600000000000007,8.80146993006854,2.9463635184157604,0.69872877934801,0.0,0.0,0.043832103382983136,-0.0034945668730915315,0.0,0.05,0.010000000000000002
86,7.6609843487088085,3.513488482911654,0.8700000000000007,8.93209650276633,3.0561052032338547,0.718274174935349,0.0,0.0,0.1706063858168404,0.019545395587338896,0.0,0.05,0.010000000000000002
87,7.725467003432809,3.5899213766142046,0.8800000000000007,8.966924310392281,3.086545372275066,0.7300502378682453,0.0,0.0,0.04625559507008729,0.01177606293289632,0.0,0.05,0.010000000000000002
88,7.789182117852667,3.6669952645041017,0.8900000000000007,9.008500136357542,3.123756069351508,0.7415555852673162,0.0,0.0,0.05579592531366673,0.0115053473990709,0.0,0.05,0.010000000000000002
89,7.852123320510036,3.744702439256784,0.9000000000000007,9.081309073462512,3.190445132815739,0.7501145498816635,0.0,0.0,0.09873485963980312,0.008558964614347206,0.0,0.05,0.010000000000000002
90,7.914284317337103,3.8230351302195325,0.9100000000000007,9.177057736436774,3.27966473728949,0.7541128856190467,0.0,0.0,0.13087377232972008,0.003998335737383152,0.0,0.05,0.010000000000000002
91,7.975658892285984,3.9019855041885276,0.9200000000000007,9.318704997562866,3.412715198912108,0.7608762999884581,0.0,0.0,0.19433571962589619,0.006763414369411375,0.0,0.05,0.010000000000000002
92,8.03624090795033,3.981545666192164,0.9300000000000007,9.402147166605484,3.492162220645899,0.7907568363076347,0.0,0.0,0.11521469019576587,0.029880536319176587,0.0,0.05,0.010000000000000002
93,8.096024306179059,4.0617076602805415,0.9400000000000007,9.534962176672954,3.626408337638593,0.7976796472378396,0.0,0.0,0.18884344528428368,0.006922810930204828,0.0,0.05,0.010000000000000002
94,8.155003108682168,4.1424634703210526,0.9500000000000007,9.59830540062957,3.6913268856807364,0.8219674353460665,0.0,0.0,0.09070160914293668,0.024287788108226994,0.0,0.05,0.010000000000000002
95,8.213171417628557,4.22380502079999,0.9600000000000007,9.642990620587835,3.7394059406422517,0.8408246809847066,0.0,0.0,0.06563813227622249,0.018857245638640052,0.0,0.05,0.010000000000000002
96,8.270523416235802,4.30572417763009,0.9700000000000008,9.705906586138447,3.809713598591074,0.8499913940484143,0.0,0.0,0.09434821401284914,0.00916671306370769,0.0,0.05,0.010000000000000002
97,8.327053369351837,4.388212748963935,0.9800000000000008,9.771086638003831,3.883908896093498,0.845065664065923,0.0,0.0,0.0987592088498459,-0.004925729982491267,0.0,0.05,0.010000000000000002
98,8.382755624028459,4.471262486013131,0.9900000000000008,9.861610144919458,3.98593501154096,0.8493932707837126,0.0,0.0,0.1363958706765069,0.004327606717789616,0.0,0.05,0.010000000000000002
99,8.437624610086617,4.5548650838731835,1.0000000000000007,9.89526445814749,4.0241979714838205,0.8536495973476405,0.0,0.0,0.05095750094382016,0.004256326563927783,0.0,0.05,0.010000000000000002
100,8.491654840673432,4.639012182353973,1.0100000000000007,9.993396797445081,4.136730883761272,0.8668621758576281,0.0,0.0,0.14931045630384318,0.013212578509987645,0.0,0.05,0.010000000000000002
101,8.544840912810868,4.723695366815774,1.0200000000000007,10.0611796016879,4.2165659008895116,0.8922441588223883,0.0,0.0,0.10472888097791683,0.025381982964760175,0.0,0.05,0.010000000000000002
102,8.597177507936033,4.808906169010711,1.0300000000000007,10.170437408493463,4.352076172791048,0.8999890207560445,0.0,0.0,0.174069819724127,0.00774486193365619,0.0,0.05,0.010000000000000002
103,8.648659392433029,4.894636067929571,1.0400000000000007,10.28103047900189,4.491437797018539,0.9108092773506312,0.0,0.0,0.17791146548720774,0.01082025659458673,0.0,0.05,0.010000000000000002
104,8.699281418156307,4.9808764906539045,1.0500000000000007,10.272254954513443,4.4801303578005305,0.903060094653074,0.0,0.0,-0.014313211090328126,-0.0077491826975572475,0.0,0.05,0.010000000000000002
105,8.74903852294548,5.067618813213306,1.0600000000000007,10.318003203454154,4.538144097530713,0.8924515022961689,0.0,0.0,0.07388163695142813,-0.01060859235690512,0.0,0.05,0.010000000000000002
106,8.797925731131532,5.154854361447804,1.0700000000000007,10.411085878371106,4.653641678862038,0.9102359992653828,0.0,0.0,0.14833770816309935,0.017784496969213883,0.0,0.05,0.010000000000000002
107,8.845938154034386,5.242574411875273,1.0800000000000007,10.464698065926706,4.722640354576288,0.941319939187782,0.0,0.0,0.08737896717641558,0.031083939922399263,0.0,0.05,0.010000000000000002
